"","Country","Year","v2peedueq","v2x_corr","v2x_libdem"
"19431","UZB",1858,NA,0.756,NA
"19432","UZB",1859,NA,0.756,NA
"19433","UZB",1860,NA,0.756,NA
"19434","UZB",1861,NA,0.756,NA
"19435","UZB",1862,NA,0.756,NA
"19436","UZB",1863,NA,0.756,NA
"19437","UZB",1864,NA,0.756,NA
"19438","UZB",1865,NA,0.756,NA
"19439","UZB",1866,NA,0.756,NA
"19440","UZB",1867,NA,0.756,NA
"19441","UZB",1868,NA,0.756,NA
"19442","UZB",1869,NA,0.756,NA
"19443","UZB",1870,NA,0.756,NA
"19444","UZB",1871,NA,0.756,NA
"19445","UZB",1872,NA,0.756,NA
"19446","UZB",1873,NA,0.756,NA
"19447","UZB",1874,NA,0.756,NA
"19448","UZB",1875,NA,0.756,NA
"19449","UZB",1876,NA,0.756,NA
"19450","UZB",1877,NA,0.756,NA
"19451","UZB",1878,NA,0.756,NA
"19452","UZB",1879,NA,0.756,NA
"19453","UZB",1880,NA,0.756,NA
"19454","UZB",1881,NA,0.756,NA
"19455","UZB",1882,NA,0.756,NA
"19456","UZB",1883,NA,0.756,NA
"19457","UZB",1884,NA,0.756,NA
"19458","UZB",1885,NA,0.756,NA
"19459","UZB",1886,NA,0.756,NA
"19460","UZB",1887,NA,0.756,NA
"19461","UZB",1888,NA,0.756,NA
"19462","UZB",1889,NA,0.756,NA
"19463","UZB",1890,NA,0.756,NA
"19464","UZB",1891,NA,0.756,NA
"19465","UZB",1892,NA,0.756,NA
"19466","UZB",1893,NA,0.756,NA
"19467","UZB",1894,NA,0.756,NA
"19468","UZB",1895,NA,0.756,NA
"19469","UZB",1896,NA,0.756,NA
"19470","UZB",1897,NA,0.756,NA
"19471","UZB",1898,NA,0.756,NA
"19472","UZB",1899,NA,0.756,NA
"19473","UZB",1900,NA,0.756,NA
"19474","UZB",1901,NA,0.756,NA
"19475","UZB",1902,NA,0.756,NA
"19476","UZB",1903,NA,0.756,NA
"19477","UZB",1904,NA,0.756,NA
"19478","UZB",1905,NA,0.756,NA
"19479","UZB",1906,NA,0.756,NA
"19480","UZB",1907,NA,0.756,NA
"19481","UZB",1908,NA,0.756,NA
"19482","UZB",1909,NA,0.756,NA
"19483","UZB",1910,NA,0.756,NA
"19484","UZB",1911,NA,0.756,NA
"19485","UZB",1912,NA,0.756,0.018
"19486","UZB",1913,NA,0.756,0.018
"19487","UZB",1914,NA,0.756,0.018
"19488","UZB",1915,NA,0.756,0.018
"19489","UZB",1916,NA,0.756,0.018
"19490","UZB",1917,NA,0.756,0.017
"19491","UZB",1918,NA,0.756,0.016
"19492","UZB",1919,NA,0.756,0.016
"19493","UZB",1920,NA,0.575,0.017
"19494","UZB",1990,2.016,0.689,0.07
"19495","UZB",1991,2.016,0.689,0.072
"19496","UZB",1992,2.016,0.786,0.057
"19497","UZB",1993,1.774,0.789,0.049
"19498","UZB",1994,1.774,0.793,0.045
"19499","UZB",1995,1.774,0.813,0.042
"19500","UZB",1996,1.774,0.813,0.041
"19501","UZB",1997,1.583,0.816,0.041
"19502","UZB",1998,1.583,0.838,0.037
"19503","UZB",1999,1.583,0.838,0.036
"19504","UZB",2000,1.27,0.838,0.035
"19505","UZB",2001,1.27,0.838,0.033
"19506","UZB",2002,1.27,0.838,0.035
"19507","UZB",2003,0.832,0.86,0.035
"19508","UZB",2004,0.832,0.862,0.035
"19509","UZB",2005,0.832,0.873,0.031
"19510","UZB",2006,0.703,0.87,0.033
"19511","UZB",2007,0.825,0.87,0.034
"19512","UZB",2008,0.825,0.87,0.034
"19513","UZB",2009,0.825,0.855,0.034
"19514","UZB",2010,0.809,0.854,0.035
"19515","UZB",2011,0.809,0.854,0.036
"19516","UZB",2012,0.809,0.854,0.036
"19517","UZB",2013,0.809,0.854,0.037
"19518","UZB",2014,0.809,0.854,0.037
"19519","UZB",2015,0.809,0.857,0.036
"19520","UZB",2016,0.809,0.859,0.038
"19521","UZB",2017,0.487,0.805,0.053
"19522","UZB",2018,0.433,0.804,0.066
"19523","UZB",2019,0.68,0.792,0.078
"19524","UZB",2020,0.68,0.78,0.087
"19525","UZB",2021,0.499,0.791,0.082
"19526","UZB",2022,0.499,0.829,0.081
"19527","AUT",1789,NA,0.064,0.051
"19528","AUT",1790,NA,0.064,0.051
"19529","AUT",1791,NA,0.064,0.051
"19530","AUT",1792,NA,0.064,0.051
"19531","AUT",1793,NA,0.064,0.051
"19532","AUT",1794,NA,0.064,0.05
"19533","AUT",1795,NA,0.064,0.044
"19534","AUT",1796,NA,0.064,0.05
"19535","AUT",1797,NA,0.064,0.05
"19536","AUT",1798,NA,0.064,0.05
"19537","AUT",1799,NA,0.064,0.05
"19538","AUT",1800,NA,0.064,0.05
"19539","AUT",1801,NA,0.064,0.05
"19540","AUT",1802,NA,0.064,0.05
"19541","AUT",1803,NA,0.064,0.05
"19542","AUT",1804,NA,0.064,0.05
"19543","AUT",1805,NA,0.064,0.05
"19544","AUT",1806,NA,0.064,0.05
"19545","AUT",1807,NA,0.064,0.05
"19546","AUT",1808,NA,0.064,0.05
"19547","AUT",1809,NA,0.064,0.05
"19548","AUT",1810,NA,0.064,0.05
"19549","AUT",1811,NA,0.064,0.05
"19550","AUT",1812,NA,0.064,0.05
"19551","AUT",1813,NA,0.064,0.05
"19552","AUT",1814,NA,0.064,0.05
"19553","AUT",1815,NA,0.064,0.053
"19554","AUT",1816,NA,0.064,0.053
"19555","AUT",1817,NA,0.064,0.053
"19556","AUT",1818,NA,0.064,0.053
"19557","AUT",1819,NA,0.064,0.053
"19558","AUT",1820,NA,0.064,0.053
"19559","AUT",1821,NA,0.064,0.053
"19560","AUT",1822,NA,0.064,0.053
"19561","AUT",1823,NA,0.064,0.053
"19562","AUT",1824,NA,0.064,0.053
"19563","AUT",1825,NA,0.064,0.053
"19564","AUT",1826,NA,0.064,0.053
"19565","AUT",1827,NA,0.064,0.053
"19566","AUT",1828,NA,0.064,0.053
"19567","AUT",1829,NA,0.064,0.053
"19568","AUT",1830,NA,0.064,0.053
"19569","AUT",1831,NA,0.064,0.053
"19570","AUT",1832,NA,0.064,0.053
"19571","AUT",1833,NA,0.064,0.053
"19572","AUT",1834,NA,0.064,0.053
"19573","AUT",1835,NA,0.064,0.053
"19574","AUT",1836,NA,0.064,0.053
"19575","AUT",1837,NA,0.064,0.053
"19576","AUT",1838,NA,0.064,0.053
"19577","AUT",1839,NA,0.064,0.053
"19578","AUT",1840,NA,0.064,0.053
"19579","AUT",1841,NA,0.064,0.053
"19580","AUT",1842,NA,0.064,0.053
"19581","AUT",1843,NA,0.064,0.053
"19582","AUT",1844,NA,0.064,0.053
"19583","AUT",1845,NA,0.064,0.053
"19584","AUT",1846,NA,0.064,0.053
"19585","AUT",1847,NA,0.064,0.053
"19586","AUT",1848,NA,0.064,0.105
"19587","AUT",1849,NA,0.064,0.111
"19588","AUT",1850,NA,0.064,NA
"19589","AUT",1851,NA,0.064,0.054
"19590","AUT",1852,NA,0.064,0.045
"19591","AUT",1853,NA,0.064,0.045
"19592","AUT",1854,NA,0.064,0.045
"19593","AUT",1855,NA,0.064,0.045
"19594","AUT",1856,NA,0.064,0.045
"19595","AUT",1857,NA,0.064,0.045
"19596","AUT",1858,NA,0.064,0.045
"19597","AUT",1859,NA,0.064,0.045
"19598","AUT",1860,NA,0.064,0.045
"19599","AUT",1861,NA,0.064,NA
"19600","AUT",1862,NA,0.064,NA
"19601","AUT",1863,NA,0.064,NA
"19602","AUT",1864,NA,0.064,NA
"19603","AUT",1865,NA,0.064,NA
"19604","AUT",1866,NA,0.064,NA
"19605","AUT",1867,NA,0.11,0.182
"19606","AUT",1868,NA,0.064,NA
"19607","AUT",1869,NA,0.064,NA
"19608","AUT",1870,NA,0.064,NA
"19609","AUT",1871,NA,0.064,NA
"19610","AUT",1872,NA,0.064,NA
"19611","AUT",1873,NA,0.118,0.223
"19612","AUT",1874,NA,0.118,0.223
"19613","AUT",1875,NA,0.118,0.222
"19614","AUT",1876,NA,0.118,0.222
"19615","AUT",1877,NA,0.118,0.222
"19616","AUT",1878,NA,0.118,0.222
"19617","AUT",1879,NA,0.118,0.221
"19618","AUT",1880,NA,0.118,0.221
"19619","AUT",1881,NA,0.118,0.221
"19620","AUT",1882,NA,0.118,0.221
"19621","AUT",1883,NA,0.118,0.221
"19622","AUT",1884,NA,0.118,0.221
"19623","AUT",1885,NA,0.118,0.218
"19624","AUT",1886,NA,0.118,0.218
"19625","AUT",1887,NA,0.118,0.218
"19626","AUT",1888,NA,0.118,0.223
"19627","AUT",1889,NA,0.118,0.237
"19628","AUT",1890,NA,0.118,0.24
"19629","AUT",1891,NA,0.118,0.235
"19630","AUT",1892,NA,0.118,0.235
"19631","AUT",1893,NA,0.118,0.235
"19632","AUT",1894,NA,0.118,0.235
"19633","AUT",1895,NA,0.118,0.235
"19634","AUT",1896,NA,0.118,0.235
"19635","AUT",1897,NA,0.118,0.241
"19636","AUT",1898,NA,0.118,0.241
"19637","AUT",1899,NA,0.118,0.241
"19638","AUT",1900,NA,0.118,0.238
"19639","AUT",1901,NA,0.118,0.238
"19640","AUT",1902,NA,0.118,0.238
"19641","AUT",1903,NA,0.118,0.238
"19642","AUT",1904,NA,0.118,0.238
"19643","AUT",1905,NA,0.118,0.238
"19644","AUT",1906,NA,0.118,0.238
"19645","AUT",1907,NA,0.118,0.245
"19646","AUT",1908,NA,0.118,0.244
"19647","AUT",1909,NA,0.118,0.244
"19648","AUT",1910,NA,0.118,0.244
"19649","AUT",1911,NA,0.118,0.245
"19650","AUT",1912,NA,0.118,0.245
"19651","AUT",1913,NA,0.121,0.243
"19652","AUT",1914,NA,0.121,0.233
"19653","AUT",1915,NA,0.121,0.233
"19654","AUT",1916,NA,0.121,0.233
"19655","AUT",1917,NA,0.121,0.233
"19656","AUT",1918,0.945,0.121,0.264
"19657","AUT",1919,0.945,0.066,0.237
"19658","AUT",1920,0.945,0.066,0.28
"19659","AUT",1921,0.945,0.068,0.562
"19660","AUT",1922,0.945,0.068,0.562
"19661","AUT",1923,0.945,0.068,0.561
"19662","AUT",1924,0.945,0.068,0.556
"19663","AUT",1925,0.945,0.068,0.556
"19664","AUT",1926,0.945,0.068,0.556
"19665","AUT",1927,0.945,0.068,0.56
"19666","AUT",1928,0.945,0.068,0.561
"19667","AUT",1929,0.945,0.068,0.561
"19668","AUT",1930,0.945,0.071,0.546
"19669","AUT",1931,0.945,0.071,0.528
"19670","AUT",1932,0.945,0.071,0.528
"19671","AUT",1933,0.945,0.172,0.15
"19672","AUT",1934,0.945,0.064,0.096
"19673","AUT",1935,0.945,0.064,0.092
"19674","AUT",1936,0.945,0.064,0.092
"19675","AUT",1937,0.945,0.064,0.092
"19676","AUT",1938,NA,NA,NA
"19677","AUT",1945,1.79,0.04,0.568
"19678","AUT",1946,1.67,0.053,0.617
"19679","AUT",1947,1.67,0.053,0.609
"19680","AUT",1948,1.67,0.053,0.608
"19681","AUT",1949,1.67,0.053,0.615
"19682","AUT",1950,1.67,0.053,0.62
"19683","AUT",1951,1.67,0.053,0.618
"19684","AUT",1952,1.67,0.053,0.617
"19685","AUT",1953,1.67,0.053,0.621
"19686","AUT",1954,1.67,0.049,0.622
"19687","AUT",1955,1.67,0.049,0.626
"19688","AUT",1956,1.67,0.06,0.688
"19689","AUT",1957,1.67,0.06,0.682
"19690","AUT",1958,1.67,0.06,0.682
"19691","AUT",1959,1.67,0.06,0.684
"19692","AUT",1960,1.67,0.06,0.694
"19693","AUT",1961,1.67,0.06,0.694
"19694","AUT",1962,1.67,0.06,0.694
"19695","AUT",1963,1.67,0.06,0.689
"19696","AUT",1964,1.861,0.06,0.689
"19697","AUT",1965,1.861,0.06,0.689
"19698","AUT",1966,1.861,0.06,0.702
"19699","AUT",1967,1.861,0.06,0.707
"19700","AUT",1968,1.861,0.06,0.707
"19701","AUT",1969,1.861,0.06,0.707
"19702","AUT",1970,2.263,0.06,0.722
"19703","AUT",1971,2.263,0.06,0.724
"19704","AUT",1972,2.263,0.06,0.73
"19705","AUT",1973,2.263,0.078,0.741
"19706","AUT",1974,2.263,0.078,0.745
"19707","AUT",1975,2.263,0.078,0.746
"19708","AUT",1976,2.263,0.078,0.746
"19709","AUT",1977,2.5,0.078,0.746
"19710","AUT",1978,2.5,0.078,0.746
"19711","AUT",1979,2.5,0.078,0.751
"19712","AUT",1980,1.643,0.101,0.751
"19713","AUT",1981,1.643,0.101,0.761
"19714","AUT",1982,1.643,0.101,0.761
"19715","AUT",1983,1.643,0.101,0.763
"19716","AUT",1984,1.643,0.101,0.764
"19717","AUT",1985,1.643,0.101,0.765
"19718","AUT",1986,1.643,0.101,0.765
"19719","AUT",1987,1.643,0.088,0.778
"19720","AUT",1988,1.643,0.088,0.78
"19721","AUT",1989,1.643,0.088,0.787
"19722","AUT",1990,1.643,0.088,0.78
"19723","AUT",1991,1.643,0.088,0.781
"19724","AUT",1992,1.643,0.088,0.78
"19725","AUT",1993,1.643,0.088,0.78
"19726","AUT",1994,1.643,0.088,0.778
"19727","AUT",1995,1.643,0.088,0.774
"19728","AUT",1996,1.643,0.088,0.78
"19729","AUT",1997,1.643,0.088,0.78
"19730","AUT",1998,1.643,0.088,0.778
"19731","AUT",1999,1.643,0.088,0.778
"19732","AUT",2000,1.643,0.097,0.785
"19733","AUT",2001,1.643,0.111,0.785
"19734","AUT",2002,1.643,0.111,0.785
"19735","AUT",2003,1.643,0.1,0.782
"19736","AUT",2004,1.643,0.119,0.783
"19737","AUT",2005,1.643,0.119,0.784
"19738","AUT",2006,1.643,0.104,0.787
"19739","AUT",2007,1.643,0.083,0.8
"19740","AUT",2008,1.643,0.083,0.799
"19741","AUT",2009,1.643,0.083,0.797
"19742","AUT",2010,1.643,0.083,0.795
"19743","AUT",2011,1.643,0.088,0.792
"19744","AUT",2012,1.643,0.083,0.797
"19745","AUT",2013,1.643,0.059,0.797
"19746","AUT",2014,1.643,0.059,0.796
"19747","AUT",2015,1.643,0.059,0.795
"19748","AUT",2016,1.643,0.059,0.767
"19749","AUT",2017,1.643,0.069,0.771
"19750","AUT",2018,1.643,0.075,0.754
"19751","AUT",2019,2.37,0.085,0.773
"19752","AUT",2020,2.431,0.07,0.756
"19753","AUT",2021,2.015,0.114,0.751
"19754","AUT",2022,1.624,0.143,0.7
"19755","BHR",1900,-2.117,NA,NA
"19756","BHR",1901,-2.117,NA,NA
"19757","BHR",1902,-2.117,NA,NA
"19758","BHR",1903,-2.117,NA,NA
"19759","BHR",1904,-2.117,NA,NA
"19760","BHR",1905,-2.117,NA,NA
"19761","BHR",1906,-2.117,NA,NA
"19762","BHR",1907,-2.117,NA,NA
"19763","BHR",1908,-2.117,NA,NA
"19764","BHR",1909,-2.117,NA,NA
"19765","BHR",1910,-2.117,NA,NA
"19766","BHR",1911,-2.117,NA,NA
"19767","BHR",1912,-2.117,NA,NA
"19768","BHR",1913,-2.117,NA,NA
"19769","BHR",1914,-2.117,NA,NA
"19770","BHR",1915,-2.117,NA,NA
"19771","BHR",1916,-2.117,NA,NA
"19772","BHR",1917,-2.117,NA,NA
"19773","BHR",1918,-2.117,NA,NA
"19774","BHR",1919,-1.545,NA,NA
"19775","BHR",1920,-1.545,NA,NA
"19776","BHR",1921,-1.545,NA,NA
"19777","BHR",1922,-1.545,NA,NA
"19778","BHR",1923,-1.545,NA,NA
"19779","BHR",1924,-1.545,NA,NA
"19780","BHR",1925,-1.545,NA,NA
"19781","BHR",1926,-0.934,NA,NA
"19782","BHR",1927,-0.934,NA,NA
"19783","BHR",1928,-0.934,NA,NA
"19784","BHR",1929,-0.934,NA,NA
"19785","BHR",1930,-0.435,NA,NA
"19786","BHR",1931,-0.435,NA,NA
"19787","BHR",1932,-0.435,NA,NA
"19788","BHR",1933,-0.435,NA,NA
"19789","BHR",1934,-0.435,NA,NA
"19790","BHR",1935,-0.435,NA,NA
"19791","BHR",1936,-0.435,NA,NA
"19792","BHR",1937,-0.435,NA,NA
"19793","BHR",1938,-0.435,NA,NA
"19794","BHR",1939,-0.435,NA,NA
"19795","BHR",1940,0.166,NA,NA
"19796","BHR",1941,0.166,NA,NA
"19797","BHR",1942,0.166,NA,NA
"19798","BHR",1943,0.166,NA,NA
"19799","BHR",1944,0.166,NA,NA
"19800","BHR",1945,0.166,NA,NA
"19801","BHR",1946,0.166,NA,NA
"19802","BHR",1947,0.166,NA,NA
"19803","BHR",1948,0.166,NA,NA
"19804","BHR",1949,0.166,NA,NA
"19805","BHR",1950,0.166,NA,NA
"19806","BHR",1951,0.166,NA,NA
"19807","BHR",1952,0.166,NA,NA
"19808","BHR",1953,0.166,NA,NA
"19809","BHR",1954,0.166,NA,NA
"19810","BHR",1955,0.166,NA,NA
"19811","BHR",1956,0.166,NA,NA
"19812","BHR",1957,0.166,NA,NA
"19813","BHR",1958,0.166,NA,NA
"19814","BHR",1959,0.166,NA,NA
"19815","BHR",1960,0.377,NA,NA
"19816","BHR",1961,0.377,NA,NA
"19817","BHR",1962,0.377,NA,NA
"19818","BHR",1963,0.377,NA,NA
"19819","BHR",1964,0.377,NA,NA
"19820","BHR",1965,0.377,NA,NA
"19821","BHR",1966,0.377,NA,NA
"19822","BHR",1967,0.377,NA,NA
"19823","BHR",1968,0.377,NA,NA
"19824","BHR",1969,0.377,NA,NA
"19825","BHR",1970,0.377,NA,NA
"19826","BHR",1971,0.377,NA,NA
"19827","BHR",1972,0.629,NA,NA
"19828","BHR",1973,0.629,NA,NA
"19829","BHR",1974,0.629,NA,NA
"19830","BHR",1975,0.629,NA,NA
"19831","BHR",1976,0.594,NA,NA
"19832","BHR",1977,0.594,NA,NA
"19833","BHR",1978,0.594,NA,NA
"19834","BHR",1979,0.594,NA,NA
"19835","BHR",1980,0.594,NA,NA
"19836","BHR",1981,0.594,NA,NA
"19837","BHR",1982,0.594,NA,NA
"19838","BHR",1983,0.594,NA,NA
"19839","BHR",1984,0.594,NA,NA
"19840","BHR",1985,0.594,NA,NA
"19841","BHR",1986,0.594,NA,NA
"19842","BHR",1987,0.594,NA,NA
"19843","BHR",1988,0.594,NA,NA
"19844","BHR",1989,0.594,NA,NA
"19845","BHR",1990,0.594,NA,NA
"19846","BHR",1991,0.594,NA,NA
"19847","BHR",1992,0.594,NA,NA
"19848","BHR",1993,0.594,NA,NA
"19849","BHR",1994,0.594,NA,NA
"19850","BHR",1995,0.594,NA,NA
"19851","BHR",1996,0.594,NA,NA
"19852","BHR",1997,0.594,NA,NA
"19853","BHR",1998,0.594,NA,NA
"19854","BHR",1999,0.979,NA,NA
"19855","BHR",2000,0.957,NA,NA
"19856","BHR",2001,0.957,NA,NA
"19857","BHR",2002,0.957,NA,0.08
"19858","BHR",2003,0.957,NA,0.09
"19859","BHR",2004,0.957,NA,0.084
"19860","BHR",2005,0.957,0.714,0.087
"19861","BHR",2006,0.957,0.714,0.093
"19862","BHR",2007,0.957,0.714,0.089
"19863","BHR",2008,0.957,0.714,0.089
"19864","BHR",2009,0.957,0.714,0.088
"19865","BHR",2010,0.957,0.714,0.086
"19866","BHR",2011,0.925,0.714,0.046
"19867","BHR",2012,0.925,0.717,0.044
"19868","BHR",2013,0.925,0.717,0.045
"19869","BHR",2014,0.925,0.717,0.046
"19870","BHR",2015,0.925,0.717,0.044
"19871","BHR",2016,0.925,0.717,0.044
"19872","BHR",2017,0.925,0.717,0.042
"19873","BHR",2018,0.891,0.714,0.044
"19874","BHR",2019,0.833,0.714,0.051
"19875","BHR",2020,0.833,0.714,0.052
"19876","BHR",2021,0.833,0.71,0.054
"19877","BHR",2022,0.833,0.71,0.055
"19878","BRB",1900,-0.962,0.158,0.176
"19879","BRB",1901,-0.962,0.158,0.176
"19880","BRB",1902,-0.962,0.158,0.176
"19881","BRB",1903,-0.962,0.158,0.176
"19882","BRB",1904,-0.962,0.158,0.176
"19883","BRB",1905,-0.962,0.158,0.176
"19884","BRB",1906,-0.962,0.158,0.176
"19885","BRB",1907,-0.962,0.158,0.176
"19886","BRB",1908,-0.962,0.158,0.176
"19887","BRB",1909,-0.962,0.158,0.176
"19888","BRB",1910,-0.962,0.158,0.176
"19889","BRB",1911,-0.962,0.158,0.176
"19890","BRB",1912,-0.962,0.158,0.176
"19891","BRB",1913,-0.962,0.158,0.176
"19892","BRB",1914,-0.962,0.158,0.176
"19893","BRB",1915,-0.962,0.158,0.176
"19894","BRB",1916,-0.962,0.158,0.176
"19895","BRB",1917,-0.962,0.158,0.176
"19896","BRB",1918,-0.962,0.158,0.176
"19897","BRB",1919,-0.962,0.158,0.176
"19898","BRB",1920,-0.962,0.158,0.176
"19899","BRB",1921,-0.962,0.158,0.176
"19900","BRB",1922,-0.962,0.158,0.176
"19901","BRB",1923,-0.962,0.158,0.176
"19902","BRB",1924,-0.962,0.158,0.176
"19903","BRB",1925,-0.962,0.158,0.176
"19904","BRB",1926,-0.962,0.158,0.176
"19905","BRB",1927,-0.962,0.158,0.176
"19906","BRB",1928,-0.962,0.158,0.178
"19907","BRB",1929,-0.962,0.158,0.178
"19908","BRB",1930,-0.962,0.158,0.178
"19909","BRB",1931,-0.962,0.158,0.178
"19910","BRB",1932,-0.962,0.158,0.178
"19911","BRB",1933,-0.962,0.158,0.178
"19912","BRB",1934,-0.962,0.158,0.178
"19913","BRB",1935,-0.962,0.158,0.178
"19914","BRB",1936,-0.962,0.158,0.178
"19915","BRB",1937,-0.962,0.158,0.177
"19916","BRB",1938,-0.962,0.158,0.182
"19917","BRB",1939,-0.962,0.158,0.185
"19918","BRB",1940,-0.962,0.158,0.189
"19919","BRB",1941,-0.962,0.158,0.189
"19920","BRB",1942,-0.962,0.158,0.189
"19921","BRB",1943,-0.962,0.158,0.189
"19922","BRB",1944,-0.962,0.158,0.192
"19923","BRB",1945,-0.962,0.158,0.195
"19924","BRB",1946,0.365,0.158,0.202
"19925","BRB",1947,0.365,0.158,0.204
"19926","BRB",1948,0.365,0.158,0.205
"19927","BRB",1949,0.365,0.158,0.205
"19928","BRB",1950,0.365,0.158,0.206
"19929","BRB",1951,0.365,0.158,0.227
"19930","BRB",1952,0.365,0.158,0.28
"19931","BRB",1953,0.365,0.158,0.28
"19932","BRB",1954,0.365,0.158,0.342
"19933","BRB",1955,0.365,0.158,0.357
"19934","BRB",1956,0.365,0.098,0.36
"19935","BRB",1957,0.365,0.098,0.359
"19936","BRB",1958,0.365,0.098,0.371
"19937","BRB",1959,0.365,0.098,0.371
"19938","BRB",1960,0.365,0.098,0.456
"19939","BRB",1961,0.365,0.098,0.457
"19940","BRB",1962,0.365,0.098,0.468
"19941","BRB",1963,0.365,0.098,0.464
"19942","BRB",1964,0.365,0.098,0.464
"19943","BRB",1965,0.365,0.098,0.464
"19944","BRB",1966,2.809,0.116,0.586
"19945","BRB",1967,2.809,0.116,0.6
"19946","BRB",1968,2.809,0.116,0.6
"19947","BRB",1969,2.809,0.116,0.606
"19948","BRB",1970,2.809,0.116,0.613
"19949","BRB",1971,2.809,0.116,0.612
"19950","BRB",1972,2.809,0.092,0.617
"19951","BRB",1973,2.809,0.092,0.621
"19952","BRB",1974,2.809,0.092,0.621
"19953","BRB",1975,2.809,0.092,0.621
"19954","BRB",1976,2.809,0.092,0.626
"19955","BRB",1977,2.809,0.092,0.63
"19956","BRB",1978,2.809,0.092,0.63
"19957","BRB",1979,2.809,0.092,0.63
"19958","BRB",1980,2.809,0.092,0.633
"19959","BRB",1981,2.809,0.092,0.633
"19960","BRB",1982,2.809,0.092,0.625
"19961","BRB",1983,2.809,0.092,0.625
"19962","BRB",1984,2.809,0.092,0.625
"19963","BRB",1985,2.809,0.092,0.625
"19964","BRB",1986,2.809,0.092,0.624
"19965","BRB",1987,2.809,0.092,0.623
"19966","BRB",1988,2.809,0.092,0.623
"19967","BRB",1989,2.809,0.092,0.625
"19968","BRB",1990,2.809,0.092,0.629
"19969","BRB",1991,2.809,0.092,0.643
"19970","BRB",1992,2.809,0.093,0.643
"19971","BRB",1993,2.809,0.093,0.643
"19972","BRB",1994,2.809,0.093,0.645
"19973","BRB",1995,2.809,0.093,0.649
"19974","BRB",1996,2.809,0.093,0.649
"19975","BRB",1997,2.809,0.093,0.649
"19976","BRB",1998,2.809,0.093,0.649
"19977","BRB",1999,2.809,0.093,0.646
"19978","BRB",2000,2.809,0.093,0.646
"19979","BRB",2001,2.809,0.093,0.646
"19980","BRB",2002,2.809,0.093,0.646
"19981","BRB",2003,2.809,0.093,0.649
"19982","BRB",2004,2.809,0.093,0.651
"19983","BRB",2005,2.809,0.093,0.651
"19984","BRB",2006,2.809,0.093,0.649
"19985","BRB",2007,2.809,0.093,0.65
"19986","BRB",2008,2.809,0.093,0.667
"19987","BRB",2009,2.809,0.093,0.668
"19988","BRB",2010,2.809,0.099,0.666
"19989","BRB",2011,2.809,0.099,0.666
"19990","BRB",2012,2.809,0.099,0.666
"19991","BRB",2013,2.809,0.099,0.659
"19992","BRB",2014,2.809,0.099,0.658
"19993","BRB",2015,2.809,0.112,0.659
"19994","BRB",2016,2.809,0.124,0.659
"19995","BRB",2017,2.809,0.124,0.655
"19996","BRB",2018,2.809,0.089,0.657
"19997","BRB",2019,2.809,0.078,0.669
"19998","BRB",2020,2.809,0.078,0.685
"19999","BRB",2021,2.809,0.066,0.678
"20000","BRB",2022,2.809,0.066,0.666
"20001","BEL",1789,NA,0.089,0.1
"20002","BEL",1790,NA,0.089,0.106
"20003","BEL",1791,NA,0.089,0.103
"20004","BEL",1792,NA,0.089,0.103
"20005","BEL",1793,NA,0.089,0.103
"20006","BEL",1794,NA,0.089,0.095
"20007","BEL",1795,NA,0.089,0.096
"20008","BEL",1830,NA,0.02,0.167
"20009","BEL",1831,NA,0.04,0.254
"20010","BEL",1832,NA,0.04,0.299
"20011","BEL",1833,NA,0.04,0.298
"20012","BEL",1834,NA,0.04,0.298
"20013","BEL",1835,NA,0.04,0.298
"20014","BEL",1836,NA,0.04,0.298
"20015","BEL",1837,NA,0.04,0.299
"20016","BEL",1838,NA,0.04,0.299
"20017","BEL",1839,NA,0.04,0.3
"20018","BEL",1840,NA,0.04,0.325
"20019","BEL",1841,NA,0.04,0.33
"20020","BEL",1842,NA,0.04,0.33
"20021","BEL",1843,NA,0.04,0.331
"20022","BEL",1844,NA,0.04,0.331
"20023","BEL",1845,NA,0.04,0.33
"20024","BEL",1846,NA,0.04,0.33
"20025","BEL",1847,NA,0.04,0.336
"20026","BEL",1848,NA,0.04,0.338
"20027","BEL",1849,NA,0.04,0.338
"20028","BEL",1850,NA,0.04,0.338
"20029","BEL",1851,NA,0.04,0.338
"20030","BEL",1852,NA,0.04,0.338
"20031","BEL",1853,NA,0.04,0.338
"20032","BEL",1854,NA,0.04,0.338
"20033","BEL",1855,NA,0.04,0.338
"20034","BEL",1856,NA,0.04,0.338
"20035","BEL",1857,NA,0.04,0.339
"20036","BEL",1858,NA,0.04,0.339
"20037","BEL",1859,NA,0.04,0.338
"20038","BEL",1860,NA,0.04,0.338
"20039","BEL",1861,NA,0.04,0.338
"20040","BEL",1862,NA,0.04,0.338
"20041","BEL",1863,NA,0.04,0.339
"20042","BEL",1864,NA,0.04,0.339
"20043","BEL",1865,NA,0.04,0.338
"20044","BEL",1866,NA,0.04,0.338
"20045","BEL",1867,NA,0.04,0.339
"20046","BEL",1868,NA,0.04,0.34
"20047","BEL",1869,NA,0.04,0.342
"20048","BEL",1870,NA,0.04,0.342
"20049","BEL",1871,NA,0.04,0.342
"20050","BEL",1872,NA,0.04,0.342
"20051","BEL",1873,NA,0.04,0.342
"20052","BEL",1874,NA,0.04,0.342
"20053","BEL",1875,NA,0.04,0.342
"20054","BEL",1876,NA,0.04,0.342
"20055","BEL",1877,NA,0.04,0.342
"20056","BEL",1878,NA,0.04,0.348
