"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP"
"815","SWE","Sweden",2014,35.222,23.078,10.535,2.49,1.9,0,0,28.594,0.081,42.178
"816","SWE","Sweden",2015,36.204,22.291,10.688,2.414,1.786,0,0,28.328,0.075,42.629
"817","SWE","Sweden",2016,36.252,22.545,10.45,2.376,1.718,0,0,28.267,0.111,44.092
"818","SWE","Sweden",2017,36.527,21.728,11.435,2.23,1.612,0,0,27.97,0.111,44.093
"819","SWE","Sweden",2018,36.008,21.922,11.594,2.169,1.572,0,0,28.216,0.091,43.774
"820","SWE","Sweden",2019,35.698,21.4,12.429,2.185,1.59,0,0,28.211,0.077,42.833
"821","SWE","Sweden",2020,35.938,21.299,11.968,2.24,1.617,0,0,28.444,0.111,42.436
"822","SWE","Sweden",2021,36.856,20.927,11.994,2.23,1.542,0,0,27.881,0.112,42.665
"823","CHE","Switzerland",1990,46.763,23.291,0,8.862,0.522,3.954,1.041,20.92,0.163,23.167
"824","CHE","Switzerland",1991,46.675,24.211,0,8.136,0.522,3.768,0.94,20.808,0.169,23.026
"825","CHE","Switzerland",1992,47.547,24.251,0,8.116,0.529,3.826,0.996,19.927,0.159,23.458
"826","CHE","Switzerland",1993,44.935,26.695,0,8.427,0.549,3.939,0.975,19.78,0.164,23.998
"827","CHE","Switzerland",1994,46.326,25.585,0,8.565,0.556,4.16,1.059,19.341,0.183,24.41
"828","CHE","Switzerland",1995,43.181,26.812,0,8.082,0.58,4.166,1.006,21.749,0.176,24.968
"829","CHE","Switzerland",1996,43.946,26.475,0,8.342,0.584,4.197,1.012,21.069,0.17,25.425
"830","CHE","Switzerland",1997,43.082,26.688,0,8.815,0.6,4.203,0.972,21.236,0.179,25.103
"831","CHE","Switzerland",1998,43.975,24.882,0,9.595,0.601,4.231,1.145,21.368,0.18,25.829
"832","CHE","Switzerland",1999,41.859,25.232,0,9.961,0.612,4.557,1.271,22.772,0.176,26.048
"833","CHE","Switzerland",2000,43.789,24.193,0,9.66,0.576,4.122,0.938,22.189,0.169,27.033
"834","CHE","Switzerland",2001,42.165,25.538,0,9.464,0.563,4.547,0.896,22.667,0.165,26.347
"835","CHE","Switzerland",2002,43.201,25.584,0,9.076,0.578,4.572,1.006,21.967,0.172,26.951
"836","CHE","Switzerland",2003,42.88,25.309,0,8.807,0.606,4.625,0.723,22.819,0.185,26.279
"837","CHE","Switzerland",2004,43.355,24.236,0,9.029,0.598,4.678,0.845,23.194,0.185,25.989
"838","CHE","Switzerland",2005,44.618,23.828,0,8.482,0.605,4.495,0.659,22.89,0.182,25.951
"839","CHE","Switzerland",2006,45.334,23.364,0,8.484,0.575,4.557,0.581,22.643,0.175,25.711
"840","CHE","Switzerland",2007,45.966,23.172,0,8.116,0.595,4.654,0.57,22.581,0.165,25.543
"841","CHE","Switzerland",2008,46.762,23.115,0,7.682,0.573,4.452,0.541,22.124,0.317,25.922
"842","CHE","Switzerland",2009,45.959,24.056,0,7.732,0.591,4.461,0.615,21.881,0.372,26.268
"843","CHE","Switzerland",2010,45.667,23.737,0,7.681,0.6,4.407,0.594,22.549,0.366,25.816
"844","CHE","Switzerland",2011,45.467,24.575,0,7.358,0.581,4.215,0.51,22.241,0.359,26.18
"845","CHE","Switzerland",2012,45.399,24.89,0,6.879,0.612,4.17,0.527,22.471,0.361,26.093
"846","CHE","Switzerland",2013,45.57,24.862,0,7,0.612,4.311,0.554,22.181,0.386,26.246
"847","CHE","Switzerland",2014,45.495,24.89,0,7.198,0.599,4.466,0.667,21.986,0.432,26.189
"848","CHE","Switzerland",2015,46.459,24.506,0,7.29,0.632,4.496,0.597,21.301,0.444,26.956
"849","CHE","Switzerland",2016,46.548,24.439,0,7.409,0.659,4.765,0.621,21.116,0.488,26.938
"850","CHE","Switzerland",2017,47.366,23.776,0,7.554,0.621,4.766,0.605,20.795,0.509,27.716
"851","CHE","Switzerland",2018,47.649,23.821,0,7.513,0.624,4.834,0.621,20.484,0.533,27.182
"852","CHE","Switzerland",2019,48.176,23.742,0,7.673,0.651,5.012,0.615,19.898,0.512,27.66
"853","CHE","Switzerland",2020,46.212,25.157,0,8.09,0.689,5.117,0.647,20.001,0.54,27.991
"854","CHE","Switzerland",2021,47.691,24.231,0,7.99,0.678,4.942,0.649,19.581,0.507,28.482
"855","TUR","Türkiye",1990,33.465,19.654,0,2.275,0,0,0.12,27.919,16.686,14.537
"856","TUR","Türkiye",1991,34.752,19.628,0,2.233,0,0,0.119,29.252,14.135,15.235
"857","TUR","Türkiye",1992,32.53,20.372,0,2.037,0,0,0.111,29.776,15.285,16.282
"858","TUR","Türkiye",1993,31.981,19.695,0,2.142,0,0,0.115,31.806,14.376,16.457
"859","TUR","Türkiye",1994,29.669,15.817,0,8.089,0,0,0.148,37.119,9.306,16.145
"860","TUR","Türkiye",1995,28.317,12.078,0,3.049,0,0,0.075,37.572,18.984,16.378
"861","TUR","Türkiye",1996,26.189,15.756,0,1.795,0,0,0.056,38.295,17.965,18.451
"862","TUR","Türkiye",1997,27.434,14.493,0,2.699,0,0,0.043,37.136,18.238,20.229
"863","TUR","Türkiye",1998,33.175,14.476,0,3.454,0.652,0,0.054,36.062,12.833,20.6
"864","TUR","Türkiye",1999,31.371,18.519,0,2.821,0.489,0,0.051,35.86,11.429,22.546
"865","TUR","Türkiye",2000,29.53,18.733,0,3.158,0.475,0,0.038,41.976,6.603,23.478
"866","TUR","Türkiye",2001,28.852,21.534,0,2.429,0.305,0,0.04,40.104,7.081,25.361
"867","TUR","Türkiye",2002,24.797,19.781,0,2.865,0.569,0,0.039,46.909,5.648,23.826
"868","TUR","Türkiye",2003,23.688,20.805,0,3.247,0.989,0,0.052,49.43,2.831,24.979
"869","TUR","Türkiye",2004,22.105,23.886,0,3.057,0.682,0,0.046,47.727,3.225,23.088
"870","TUR","Türkiye",2005,21.812,22.438,0,3.337,0.729,0,0.056,49.299,3.114,23.14
"871","TUR","Türkiye",2006,21.583,22.379,0,3.569,0.758,0,0.064,48.703,3.767,23.371
"872","TUR","Türkiye",2007,23.736,21.695,0,3.753,0.721,0,0.061,47.656,3.16,22.874
"873","TUR","Türkiye",2008,23.859,25.033,0,3.634,0.746,0,0.063,45.464,2.011,22.961
"874","TUR","Türkiye",2009,24.063,24.543,0,3.63,0.79,0,0.072,45.651,2.113,23.318
"875","TUR","Türkiye",2010,21.3,24.905,0,4.059,0.927,0,0.075,47.678,2.058,24.654
"876","TUR","Türkiye",2011,20.988,27.879,0,4.059,0.959,0,0.07,45.229,1.844,25.706
"877","TUR","Türkiye",2012,21.838,27.174,0,4.217,0.901,0,0.075,45.025,1.747,24.76
"878","TUR","Türkiye",2013,20.22,27.441,0,4.639,0.839,0,0.074,46.056,1.644,25.156
"879","TUR","Türkiye",2014,21.133,28.533,0,4.87,0.993,0,0.085,44.102,1.363,24.457
"880","TUR","Türkiye",2015,20.307,29.023,0,4.871,1.002,0,0.074,44.308,1.491,24.957
"881","TUR","Türkiye",2016,21.147,28.825,0,4.829,1.02,0,0.094,43.628,1.57,25.128
"882","TUR","Türkiye",2017,21.374,29.314,0,4.507,0.88,0,0.093,43.477,1.327,24.68
"883","TUR","Türkiye",2018,24.145,29.943,0,4.32,0.965,0,0.102,40.487,1.105,23.983
"884","TUR","Türkiye",2019,24.213,31.358,0,4.182,0.97,0,0.111,39.005,1.243,23.136
"885","TUR","Türkiye",2020,21.907,29.692,0,4.445,0.93,0,0.108,42.942,1.014,23.862
"886","TUR","Türkiye",2021,24.027,28.608,0,4.241,0.825,0.001,0.136,42.076,1.049,22.831
"887","GBR","United Kingdom",1990,39.322,17.027,0,8.172,6.652,0,0.653,31.023,4.456,32.869
"888","GBR","United Kingdom",1991,37.528,17.629,0,7.488,6.002,0,0.615,33.225,4.129,31.684
"889","GBR","United Kingdom",1992,36.151,17.821,0,7.36,6.18,0,0.591,34.715,3.952,30.893
"890","GBR","United Kingdom",1993,35.164,18.567,0,10.024,8.646,0,0.605,35.242,1.004,29.875
"891","GBR","United Kingdom",1994,35.93,18.447,0,10.44,9.007,0,0.631,35.183,0,30.601
"892","GBR","United Kingdom",1995,36.918,17.787,0,10.029,8.683,0,0.577,35.265,0,29.258
"893","GBR","United Kingdom",1996,36.598,17.562,0,10.28,8.813,0,0.612,35.561,0,29.056
"894","GBR","United Kingdom",1997,36.931,17.798,0,10.425,8.727,0,0.563,34.847,0,29.806
"895","GBR","United Kingdom",1998,38.891,16.977,0,10.427,8.425,0,0.575,33.705,0,31.232
"896","GBR","United Kingdom",1999,38.436,17.066,0,10.824,8.433,0,0.587,33.674,0,31.843
"897","GBR","United Kingdom",2000,39.568,16.766,0,11.446,8.501,0,0.616,32.221,0,32.637
"898","GBR","United Kingdom",2001,39.403,17.117,0,11.455,8.814,0,0.65,32.025,0,32.2
"899","GBR","United Kingdom",2002,38.117,16.947,0,11.932,9.309,0,0.636,33.004,0,31.402
"900","GBR","United Kingdom",2003,36.515,18.243,0,11.872,9.405,0,0.616,33.371,0,31.132
"901","GBR","United Kingdom",2004,37.158,18.662,0,11.871,9.102,0,0.676,32.309,0,32.077
"902","GBR","United Kingdom",2005,38.969,18.579,0,11.843,8.97,0,0.693,30.609,0,32.479
"903","GBR","United Kingdom",2006,39.264,18.53,0,12.344,8.899,0,0.74,29.862,0,32.812
"904","GBR","United Kingdom",2007,39.504,18.29,0,12.439,8.809,0,0.759,29.766,0,32.968
"905","GBR","United Kingdom",2008,39.072,19.172,0,11.716,9.229,0,0.635,30.04,0,32.158
"906","GBR","United Kingdom",2009,38.312,19.595,0,12.119,10.139,0,0.498,29.975,0,31.059
"907","GBR","United Kingdom",2010,37.341,18.857,0,11.965,9.691,0,0.512,31.837,0,32.017
"908","GBR","United Kingdom",2011,36.225,18.543,0,11.59,9.439,0,0.537,33.641,0,32.871
"909","GBR","United Kingdom",2012,35.203,18.926,0,11.851,9.665,0,0.568,34.02,0,32.172
"910","GBR","United Kingdom",2013,35.126,18.572,0,12.257,9.639,0,0.592,34.044,0,32.049
"911","GBR","United Kingdom",2014,34.702,18.46,0,12.619,9.564,0,0.657,34.218,0,31.732
"912","GBR","United Kingdom",2015,34.741,18.646,0,12.477,9.475,0,0.725,34.136,0,31.875
"913","GBR","United Kingdom",2016,35.187,18.843,0,12.547,9.288,0,0.742,33.423,0,32.371
"914","GBR","United Kingdom",2017,35.236,19.106,0.27,12.529,9.196,0,0.788,32.859,0,32.746
"915","GBR","United Kingdom",2018,35.07,19.16,0.369,12.545,9.395,0,0.75,32.857,0,32.751
"916","GBR","United Kingdom",2019,34.38,19.792,0.38,12.419,9.452,0,0.71,33.029,0,32.494
"917","GBR","United Kingdom",2020,35.962,20.771,0.419,11.536,8.836,0,0.76,31.311,0,32.774
"918","GBR","United Kingdom",2021,37.641,19.887,0.403,11.476,8.275,0,0.765,30.592,0,34.39
"919","USA","United States",1990,45.203,25.571,0,11.75,10.405,0,1.015,17.476,0,26.033
"920","USA","United States",1991,43.381,26.078,0,12.356,11.058,0,0.98,18.185,0,25.855
"921","USA","United States",1992,43.3,26.076,0,12.283,11.001,0,0.941,18.341,0,25.746
"922","USA","United States",1993,44.164,25.743,0,11.854,10.521,0,0.991,18.239,0,25.95
"923","USA","United States",1994,44.202,25.455,0,11.804,10.408,0,1.056,18.54,0,26.286
"924","USA","United States",1995,45.532,25.167,0,11.301,9.987,0,0.988,18,0,26.55
"925","USA","United States",1996,47.151,24.443,0,11.125,9.726,0,1.058,17.282,0,27.044
"926","USA","United States",1997,48.19,23.988,0,10.944,9.482,0,1.144,16.879,0,27.484
"927","USA","United States",1998,48.803,23.873,0,10.781,9.147,0,1.283,16.543,0,27.867
"928","USA","United States",1999,49.158,23.735,0,10.743,9.025,0,1.364,16.364,0,27.932
"929","USA","United States",2000,50.124,23.551,0,10.327,8.78,0,1.229,15.997,0,28.295
"930","USA","United States",2001,48.314,24.541,0,10.875,9.291,0,1.237,16.27,0,27.261
"931","USA","United States",2002,43.773,26.475,0,12.228,10.581,0,1.195,17.523,0,25.011
"932","USA","United States",2003,42.796,26.684,0,12.642,10.942,0,1.011,17.878,0,24.484
"933","USA","United States",2004,43.25,26.247,0,12.571,10.78,0,1.003,17.932,0,24.762
"934","USA","United States",2005,46.208,24.433,0,12.141,10.322,0,0.894,17.218,0,26.097
"935","USA","United States",2006,47.821,23.604,0,11.853,10.142,0,0.894,16.722,0,26.775
"936","USA","United States",2007,48.214,23.454,0.007,11.969,10.435,0,0.825,16.355,0,26.728
"937","USA","United States",2008,46.127,24.559,0.007,12.444,10.975,0,0.89,16.863,0,25.643
"938","USA","United States",2009,40.269,27.205,0.009,14.451,13.253,0,0.76,18.067,0,22.911
"939","USA","United States",2010,42.327,26.084,0.065,13.46,12.47,0,0.56,18.064,0,23.371
"940","USA","United States",2011,46.194,22.855,0.048,12.674,11.85,0,0.397,18.23,0,23.761
"941","USA","United States",2012,46.859,22.646,0.044,12.367,11.43,0,0.495,18.084,0,23.916
"942","USA","United States",2013,46.983,24.002,0.037,11.725,10.643,0,0.61,17.253,0,25.481
"943","USA","United States",2014,47.763,23.706,0.036,11.457,10.456,0,0.523,17.039,0,25.883
"944","USA","United States",2015,48.485,23.577,0.037,11.306,10.273,0,0.536,16.594,0,26.22
"945","USA","United States",2016,47.815,23.836,0.039,11.613,10.576,0,0.525,16.697,0,25.876
"946","USA","United States",2017,44.733,23.21,0.038,15.853,10.328,0,0.546,16.166,0,26.66
"947","USA","United States",2018,45.755,24.474,0.042,11.9,10.834,0,0.549,17.829,0,24.991
"948","USA","United States",2019,45.972,24.426,0.042,11.833,10.925,0,0.4,17.727,0,25.128
"949","USA","United States",2020,46.136,24.504,0.062,12.218,11.226,0,0.466,17.081,0,25.734
"950","USA","United States",2021,48.964,22.874,0.052,11.554,10.448,0,0.562,16.555,0,26.498
"951","ARG","Argentina",1990,5.303,25.281,0,11.395,4.102,2.405,0,55.161,2.859,13.259
"952","ARG","Argentina",1991,6.831,25.359,0,12.217,3.581,0.298,0,51.37,4.223,15.11
"953","ARG","Argentina",1992,7.517,25.133,0,7.637,3.096,0.271,0,56.379,3.335,17.644
"954","ARG","Argentina",1993,9.387,25.789,0,5.506,2.918,0.322,0,55.729,3.589,19.343
"955","ARG","Argentina",1994,11.366,25.171,0,5.165,2.985,0.333,0,55.36,2.938,19.198
"956","ARG","Argentina",1995,12.383,23.429,0,5.348,2.99,0.612,0,55.703,3.138,18.125
"957","ARG","Argentina",1996,13,20.022,0,6.003,3.028,1.255,0,59.215,1.761,17.66
"958","ARG","Argentina",1997,14.048,18.381,0,5.597,3,0.843,0,59.908,2.067,18.448
"959","ARG","Argentina",1998,15.277,17.52,0,6.026,2.991,1.27,0,59.01,2.167,18.814
"960","ARG","Argentina",1999,16.797,16.756,0,6.221,2.962,0.949,0,57.53,2.697,18.934
"961","ARG","Argentina",2000,18.505,15.831,0,6.331,2.962,1.774,0,56.543,2.79,19.223
"962","ARG","Argentina",2001,19.048,15.429,0,11.116,2.934,1.444,0,52.016,2.39,18.732
"963","ARG","Argentina",2002,15.291,14.209,0,12.696,2.682,0.912,0,55.067,2.737,17.803
"964","ARG","Argentina",2003,18.353,12.063,0,12.359,2.519,1.887,0,55.332,1.893,20.964
"965","ARG","Argentina",2004,19.964,11.523,0,11.376,2.223,1.46,0,55.218,1.919,24.327
"966","ARG","Argentina",2005,20.435,12.176,0,11.194,1.985,1.307,0,54.553,1.642,24.532
"967","ARG","Argentina",2006,19.362,13.783,0,10.655,1.605,1.189,0,54.247,1.952,25.079
"968","ARG","Argentina",2007,18.699,15.48,0,10.138,1.279,1.081,0,54.258,1.425,26.368
"969","ARG","Argentina",2008,17.231,16.552,0,9.717,1.237,1.085,0,55.176,1.324,27.624
"970","ARG","Argentina",2009,15.76,21.396,0,9.189,1.155,1.142,0,52.18,1.474,28.924
"971","ARG","Argentina",2010,16.237,21.213,0,9.014,1.042,1.086,0,52.399,1.138,29.067
"972","ARG","Argentina",2011,17.248,21.488,0,9.012,0.955,0.943,0,51.229,1.022,29.299
"973","ARG","Argentina",2012,17.337,22.246,0,8.956,1.228,0.917,0,50.452,1.009,30.635
"974","ARG","Argentina",2013,17.787,22.613,0,9.261,1.35,1.003,0,49.579,0.76,31.179
"975","ARG","Argentina",2014,18.932,21.588,0,9.048,1.223,1.023,0,49.501,0.932,31.123
"976","ARG","Argentina",2015,20.531,22.18,0,8.873,1.161,0.99,0,47.483,0.932,31.454
"977","ARG","Argentina",2016,17.312,22.033,0,8.892,1.302,0.792,0,46.626,5.137,30.673
"978","ARG","Argentina",2017,17.477,22.903,0,9.473,1.381,0.711,0,47.809,2.338,30.044
"979","ARG","Argentina",2018,17.768,21.75,0,9.407,1.571,0.364,0,50.422,0.653,28.513
"980","ARG","Argentina",2019,17.95,19.946,0,9.159,1.425,0.527,0,52.227,0.719,28.503
"981","ARG","Argentina",2020,18.167,19.127,0,10.92,1.399,2.594,0,51.052,0.735,29.761
"982","ARG","Argentina",2021,17.474,17.817,0,10.532,1.266,2.106,0,53.573,0.603,29.082
"983","BHS","Bahamas",1990,0,13.161,0,11.154,3.833,0,0,76.424,-0.74,9.669
"984","BHS","Bahamas",1991,0,13.026,0,13.914,4.075,0,0,75.554,-2.494,9.424
"985","BHS","Bahamas",1992,0,11.084,0,16.205,3.122,0,0,72.544,0.167,10.523
"986","BHS","Bahamas",1993,0,12.199,0,18.733,3.651,0,0,68.991,0.077,10.714
"987","BHS","Bahamas",1994,0,11.092,0,19.56,3.608,0,0,70.041,-0.694,11.489
"988","BHS","Bahamas",1995,0,10.886,0,20.803,2.698,0,0,67.572,0.738,11.582
"989","BHS","Bahamas",1996,0,11.093,0,21.968,3.717,0,0,66.85,0.089,11.391
"990","BHS","Bahamas",1997,0,11.916,0,22.797,4.111,0,0,64.581,0.707,11.53
"991","BHS","Bahamas",1998,0,11.733,0,23.074,3.707,0,0,64.788,0.404,11.777
"992","BHS","Bahamas",1999,0,12.48,0,23.592,3.569,0,0,63.976,-0.048,11.458
"993","BHS","Bahamas",2000,0,11.949,0,21.564,3.278,0,0,64.327,2.16,12.241
"994","BHS","Bahamas",2001,0,11.74,0,23.026,3.436,0,0,61.961,3.273,11.845
"995","BHS","Bahamas",2002,0,13.596,0,22.29,3.715,0,0,63.983,0.131,10.392
"996","BHS","Bahamas",2003,0,13.025,0,22.624,3.961,0,0,63.859,0.493,10.557
"997","BHS","Bahamas",2004,0,13.123,0,23.608,3.953,0,0,62.862,0.407,10.671
"998","BHS","Bahamas",2005,0,12.814,0,28.45,5.083,0,0,58.784,-0.049,11.225
"999","BHS","Bahamas",2006,0,11.988,0,28.206,4.366,0,0,57.148,2.658,12.428
"1000","BHS","Bahamas",2007,0,11.432,0,33.103,5.815,0,0,54.194,1.271,13.085
"1001","BHS","Bahamas",2008,0,10.907,0,33.776,5.097,0,0,54.595,0.721,13.455
"1002","BHS","Bahamas",2009,0,12.396,0,22.823,6.558,0,0,62.711,2.07,12.578
"1003","BHS","Bahamas",2010,0,13.12,0,21.08,7.186,0,0,61.078,4.722,12.715
"1004","BHS","Bahamas",2011,0,12.807,0,24.614,6.193,0,0,62.363,0.216,14.751
"1005","BHS","Bahamas",2012,0,13.723,0,19.39,6.436,0,0,67.606,-0.718,14.234
"1006","BHS","Bahamas",2013,0,15.874,0,20.282,7.974,0,0,64.872,-1.028,13.577
"1007","BHS","Bahamas",2014,0,16.411,0,17.963,6.976,0,0,66.184,-0.558,13.709
"1008","BHS","Bahamas",2015,0,14.791,0,16.915,6.077,0,0,68.294,0,15.287
"1009","BHS","Bahamas",2016,0,13.46,0,10.503,5.348,0,0,76.036,0,16.37
"1010","BHS","Bahamas",2017,0,13.098,0,10.992,5.694,0,0,75.909,0,17.303
"1011","BHS","Bahamas",2018,0,13.396,0,11.202,5.829,0,0,75.403,0,16.901
"1012","BHS","Bahamas",2019,0,11.551,0,13.869,4.397,0,0,74.581,0,18.84
"1013","BHS","Bahamas",2020,0,10.884,0,8.374,4.833,0,0,80.742,0,18.346
"1014","BHS","Bahamas",2021,0,12.011,0,11.109,7.832,0,0,76.88,0,18.612
"1015","BRB","Barbados",1990,24.337,13.052,0,14.363,4.505,0,0,48.248,0,25.267
"1016","BRB","Barbados",1991,27.768,13.334,0,12.65,4.395,0,0,46.248,0,26.512
"1017","BRB","Barbados",1992,26.908,12.78,0,13.141,5.291,0,0,47.171,0,26.445
"1018","BRB","Barbados",1993,27.561,12.22,0,12.975,5.345,0,0,47.244,0,25.116
"1019","BRB","Barbados",1994,29.006,14.739,0,13.155,5.284,0,0,43.101,0,26.198
"1020","BRB","Barbados",1995,29.832,14.433,0,12.692,5.516,0,0,43.043,0,27.905
"1021","BRB","Barbados",1996,29.829,15.141,0,10.885,5.692,0,0,44.144,0,27.642
"1022","BRB","Barbados",1997,26.873,13.662,0,5.314,4.532,0,0,54.15,0,30.855
"1023","BRB","Barbados",1998,27.441,14.617,0,5.385,4.528,0,0,52.556,0,29.91
"1024","BRB","Barbados",1999,29.319,15.374,0,6.211,5.472,0,0,49.096,0,30.086
"1025","BRB","Barbados",2000,31.665,15.61,0,5.731,5.037,0,0,46.995,0,30.928
"1026","BRB","Barbados",2001,30.501,16.013,0,6.093,5.34,0,0,47.393,0,31.285
"1027","BRB","Barbados",2002,32.296,15.338,0,5.628,5.002,0,0,46.738,0,30.553
"1028","BRB","Barbados",2003,28.652,15.246,0,5.865,5.111,0,0,50.238,0,31.737
"1029","BRB","Barbados",2004,28.965,17.186,0,5.994,5.136,0,0,47.854,0,31.063
"1030","BRB","Barbados",2005,29.458,16.655,0,6.502,5.606,0,0,47.385,0,31.263
"1031","BRB","Barbados",2006,31.943,17.509,0,6.904,5.862,0,0,43.643,0,29.817
"1032","BRB","Barbados",2007,33.531,17.247,0,4.43,3.651,0,0,44.792,0,30.033
"1033","BRB","Barbados",2008,31.375,18.057,0,4.774,4.135,0,0,45.794,0,31.075
"1034","BRB","Barbados",2009,31.264,19.533,0,4.65,4.228,0,0,44.553,0,29.898
"1035","BRB","Barbados",2010,27.981,20.639,0,4.753,4.322,0,0,46.627,0,29.988
"1036","BRB","Barbados",2011,27.403,18.758,0,5.043,4.638,0,0,48.795,0,31.073
"1037","BRB","Barbados",2012,27.216,20.287,0,5.124,4.724,0,0,47.373,0,30.377
"1038","BRB","Barbados",2013,23.842,21.687,0,6.079,5.657,0,0,48.393,0,29.447
"1039","BRB","Barbados",2014,24.962,19.599,0,7.639,7.234,0,0,47.799,0,28.876
"1040","BRB","Barbados",2015,24.673,21.662,0,4.94,4.59,0,0,48.724,0,30.491
"1041","BRB","Barbados",2016,26.513,17.586,0,4.783,4.473,0,0,51.118,0,31.095
"1042","BRB","Barbados",2017,23.86,19.015,0,4.515,4.195,0,0,52.61,0,32.764
"1043","BRB","Barbados",2018,26.821,18.096,0,5.016,4.699,0,0,50.067,0,33.406
"1044","BRB","Barbados",2019,23.898,19.491,0,6.569,6.237,0,0,50.042,0,33.467
"1045","BRB","Barbados",2020,32.716,19.938,0,6.344,6.089,0,0,41.002,0,33.001
"1046","BRB","Barbados",2021,27.672,18.357,0,6.744,6.331,0,0,47.226,0,31.861
"1047","BLZ","Belize",1990,20.923,5.704,0,19.238,0.787,0,0,54.136,0,16.223
"1048","BLZ","Belize",1991,20.36,6.373,0,18.38,0.632,0,0,54.887,0,15.72
"1049","BLZ","Belize",1992,21.518,6.734,0,18.029,0.899,0,0,53.719,0,14.441
"1050","BLZ","Belize",1993,25.3,6.328,0,16.195,0.48,0,0.057,52.178,0,15.093
"1051","BLZ","Belize",1994,25.241,6.273,0,17.396,0.67,0,0.021,51.09,0,15.555
"1052","BLZ","Belize",1995,23.665,6.33,0,18.047,0.478,0,0.006,51.958,0,14.793
"1053","BLZ","Belize",1996,19.756,5.803,0,4.094,0.534,0,0.075,70.346,0,15.222
"1054","BLZ","Belize",1997,19.403,5.985,0,3.17,0.574,0,0.007,71.441,0,15.26
"1055","BLZ","Belize",1998,22.396,5.812,0,3.474,0.557,0,0.027,68.318,0,15.514
"1056","BLZ","Belize",1999,23.329,6.051,0,4.395,0.769,0,0.006,66.225,0,14.163
"1057","BLZ","Belize",2000,23.905,5.777,0,4.175,0.678,0,0.002,66.142,0,14.269
"1058","BLZ","Belize",2001,21.254,8.622,0,4.775,0.763,0,0.001,65.349,0,15.547
"1059","BLZ","Belize",2002,19.507,8.69,0,4.526,0.804,0,0.011,67.277,0,16.393
"1060","BLZ","Belize",2003,20.984,9.23,0,4.883,1.296,0,0.01,64.904,0,17.101
"1061","BLZ","Belize",2004,21.693,10.149,0,4.405,0.976,0,0.01,63.753,0,16.548
"1062","BLZ","Belize",2005,26.144,10.168,0,5.499,1.112,0,0.003,58.189,0,16.933
"1063","BLZ","Belize",2006,25.202,9.189,0,5.363,0.778,0,0.007,60.246,0,17.327
"1064","BLZ","Belize",2007,27.607,8.093,0,4.741,0.998,0,0.002,59.558,0,19.23
"1065","BLZ","Belize",2008,29.409,8.756,0,4.071,0.961,0,0.001,57.763,0,19.016
"1066","BLZ","Belize",2009,31.567,8.939,0,3.596,0.785,0,0.001,55.898,0,19.931
"1067","BLZ","Belize",2010,33.563,8.154,0,3.055,0.887,0,0.001,55.229,0,21.277
"1068","BLZ","Belize",2011,33.884,8.24,0,3.455,0.894,0,0.004,54.42,0,20.416
"1069","BLZ","Belize",2012,29.952,8.313,0,3.501,0.625,0,0.006,58.234,0,20.392
"1070","BLZ","Belize",2013,29.865,8.138,0,3.806,0.738,0,0.001,58.19,0,20.242
"1071","BLZ","Belize",2014,29.383,7.771,0,3.722,0.596,0,0.001,59.124,0,21.689
"1072","BLZ","Belize",2015,26.869,8.171,0,3.679,0.576,0,0.001,61.281,0,21.421
"1073","BLZ","Belize",2016,25.943,7.968,0,3.126,0.675,0,0.001,62.963,0,22.253
"1074","BLZ","Belize",2017,25.49,7.836,0,3.079,0.604,0,0.001,63.595,0,23.056
"1075","BLZ","Belize",2018,25.328,7.707,0,4.369,0.489,0,0,62.596,0,24.393
"1076","BLZ","Belize",2019,25.269,8.688,0,3.364,0.591,0,0,62.679,0,23.858
"1077","BLZ","Belize",2020,23.932,14.348,0,3.271,0.609,0,0,58.449,0,18.5
"1078","BLZ","Belize",2021,21.652,10.026,0,4.627,0.718,0,0.001,63.694,0,23.511
"1079","BOL","Bolivia",1990,6.723,0,0,0.078,0,0,0.078,90.226,2.973,6.51
"1080","BOL","Bolivia",1991,6.975,0,0,0.239,0,0,0.081,90.938,1.849,6.86
"1081","BOL","Bolivia",1992,5.749,0,0,0.143,0,0,0.046,92.4,1.708,8.682
"1082","BOL","Bolivia",1993,6.803,0,0,0.133,0,0,0.059,90.885,2.179,9.385
"1083","BOL","Bolivia",1994,6.403,0,0,0.08,0,0,0.04,87.533,5.984,10.943
"1084","BOL","Bolivia",1995,5.95,0,0,0.032,0,0,0.032,82.748,11.27,12.211
"1085","BOL","Bolivia",1996,14.699,0,0,0.032,0,0,0.032,78.033,7.236,12.427
"1086","BOL","Bolivia",1997,16.222,0,0,0.045,0,0,0.045,77.109,6.624,13.408
"1087","BOL","Bolivia",1998,16.141,0,0,0.043,0,0,0.043,77.231,6.586,14.864
"1088","BOL","Bolivia",1999,18.467,0,0,0.052,0,0,0.052,72.579,8.901,14.012
