"","Country","Country_Name.x","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","wealth_gini","wealth_share_bottom50","wealth_share_top10","wealth_share_top1","Country_Name.y","e_peedgini","v2peedueq","v2x_corr","v2x_libdem","v2elfrfair","v2x_civlib","v2elpubfin"
"435","KOR","Korea",2019,33.215,26.732,0.305,11.4,3.388,0,1.59,25.817,2.532,27.227,0.74382565286723,0.0431,0.5952,0.2609,"South Korea",NA,2.419,0.121,0.791,2.298,0.933,2.722
"436","KOR","Korea",2020,30.934,28.016,0.298,14.21,3.723,0,1.927,24.395,2.147,27.745,0.741600717264021,0.0435,0.5917,0.255,"South Korea",NA,2.419,0.121,0.797,2.273,0.934,2.722
"437","KOR","Korea",2021,33.206,26.201,0.283,15.065,3.955,0,2.424,23.115,2.129,29.761,0.743374496339271,0.0432,0.5945,0.2596,"South Korea",NA,2.419,0.17,0.788,2.273,0.937,2.722
"438","LUX","Luxembourg",1995,40.179,26.997,0,7.148,0.318,4.884,0.281,25.547,0.128,35.992,0.754572975972991,0.0386,0.6114,0.2504,"Luxembourg",NA,3.15,0.056,0.793,1.773,0.951,1.452
"439","LUX","Luxembourg",1996,40.326,26.748,0,7.669,0.313,5.423,0.292,25.137,0.119,36.459,0.755330244537657,0.0384,0.6126,0.2516,"Luxembourg",NA,3.15,0.056,0.793,1.773,0.951,1.452
"440","LUX","Luxembourg",1997,40.127,25.99,0,8.046,0.299,5.558,0.332,25.715,0.122,36.705,0.757633266674372,0.038,0.6162,0.2551,"Luxembourg",NA,3.15,0.056,0.793,1.773,0.951,1.452
"441","LUX","Luxembourg",1998,38.913,26.183,0,8.739,0.299,6.059,0.25,25.983,0.182,37.382,0.760659637411784,0.0373,0.6209,0.2598,"Luxembourg",NA,3.15,0.056,0.793,1.773,0.951,1.452
"442","LUX","Luxembourg",1999,36.535,26.665,0,9.95,0.267,6.942,0.386,26.683,0.166,36.717,0.759727538101377,0.0375,0.6195,0.2583,"Luxembourg",NA,3.15,0.056,0.795,1.774,0.951,1.702
"443","LUX","Luxembourg",2000,36.496,26.128,0,10.688,0.247,7.44,0.271,26.554,0.134,37.025,0.760905405035032,0.0373,0.6213,0.2601,"Luxembourg",NA,3.15,0.056,0.796,1.774,0.951,1.702
"444","LUX","Luxembourg",2001,36.449,27.805,0,9.743,0.243,6.924,0.267,25.877,0.127,37.229,0.760132318898439,0.0374,0.6201,0.259,"Luxembourg",NA,3.15,0.056,0.796,1.774,0.951,1.702
"445","LUX","Luxembourg",2002,36.907,28.038,0,8.057,0.232,5.789,0.346,26.698,0.301,37.415,0.757244384378765,0.0381,0.6156,0.2545,"Luxembourg",NA,3.15,0.056,0.796,1.774,0.951,1.702
"446","LUX","Luxembourg",2003,36.53,28.494,0,7.48,0.228,5.273,0.486,27.363,0.133,37.395,0.757509345217411,0.038,0.6161,0.2549,"Luxembourg",NA,3.15,0.056,0.796,1.774,0.951,1.702
"447","LUX","Luxembourg",2004,33.248,28.884,0,7.802,0.237,5.449,0.398,29.936,0.13,36.235,0.763419474497873,0.0367,0.6252,0.264,"Luxembourg",NA,3.15,0.056,0.796,1.796,0.951,1.702
"448","LUX","Luxembourg",2005,34.525,28.011,0,8.493,0.226,6.153,0.388,28.855,0.116,37.436,0.765530516377929,0.0363,0.6284,0.2672,"Luxembourg",NA,3.15,0.056,0.795,1.796,0.951,1.702
"449","LUX","Luxembourg",2006,35.022,27.937,0,9.34,0.213,6.636,0.393,27.637,0.064,35.305,0.759389431939081,0.0376,0.619,0.2578,"Luxembourg",NA,3.15,0.056,0.795,1.796,0.951,1.702
"450","LUX","Luxembourg",2007,34.59,27.568,0,9.618,0.202,6.521,0.346,28.119,0.106,35.747,0.764446727663511,0.0365,0.6267,0.2655,"Luxembourg",NA,3.15,0.056,0.795,1.796,0.951,2.194
"451","LUX","Luxembourg",2008,35.956,28.44,0,7.381,0.197,5.174,0.381,28.123,0.101,35.028,0.76133769583878,0.0372,0.622,0.2608,"Luxembourg",NA,3.15,0.056,0.795,1.796,0.951,2.573
"452","LUX","Luxembourg",2009,35.234,29.934,0,6.609,0.204,5.053,0.369,28.088,0.135,36.275,0.756428646795129,0.0382,0.6144,0.2533,"Luxembourg",NA,3.15,0.056,0.8,1.866,0.951,2.573
"453","LUX","Luxembourg",2010,36.161,29.019,0,7.026,0.194,5.494,0.332,27.649,0.144,35.652,0.755086764784686,0.0385,0.6122,0.2512,"Luxembourg",NA,3.15,0.027,0.803,1.866,0.951,2.573
"454","LUX","Luxembourg",2011,35.568,29.12,0,6.937,0.192,5.356,0.271,28.247,0.128,36.126,0.766179294154075,0.0335,0.6232,0.271,"Luxembourg",NA,3.15,0.027,0.803,1.866,0.951,2.573
"455","LUX","Luxembourg",2012,35.156,29.089,0,7.031,0.196,5.301,0.42,28.572,0.151,36.408,0.781818760239538,0.0258,0.6367,0.2862,"Luxembourg",NA,3.15,0.027,0.803,1.866,0.951,2.573
"456","LUX","Luxembourg",2013,35.319,28.817,0,7.296,0.184,5.514,0.404,28.44,0.128,36.183,0.781649578184357,0.0277,0.6412,0.2968,"Luxembourg",NA,3.15,0.027,0.802,1.865,0.951,2.573
"457","LUX","Luxembourg",2014,34.609,28.237,0,7.787,0.183,5.764,0.394,29.265,0.102,36.08,0.786896126218899,0.0261,0.6479,0.3073,"Luxembourg",NA,3.15,0.027,0.8,1.865,0.951,2.573
"458","LUX","Luxembourg",2015,37.235,29.463,0,9.106,0.191,6.997,0.394,24.047,0.149,34.777,0.773784629327665,0.031,0.6329,0.3039,"Luxembourg",NA,3.15,0.027,0.8,1.865,0.951,2.573
"459","LUX","Luxembourg",2016,37.343,28.775,0,9.403,0.184,7.12,0.431,24.309,0.17,35.461,0.759815900680024,0.036,0.6158,0.297,"Luxembourg",NA,3.15,0.027,0.8,1.865,0.951,2.573
"460","LUX","Luxembourg",2017,37.328,28.729,0,9.688,0.178,7.097,0.52,24.129,0.125,36.649,0.756537340875553,0.0365,0.6086,0.2982,"Luxembourg",NA,3.15,0.027,0.8,1.865,0.951,2.573
"461","LUX","Luxembourg",2018,39.692,27.37,0,9.782,0.161,7.153,0.383,23.033,0.122,39.355,0.746081725870056,0.0394,0.5929,0.2873,"Luxembourg",NA,3.15,0.027,0.8,1.856,0.951,2.573
"462","LUX","Luxembourg",2019,39.244,27.779,0,9.795,0.154,7.477,0.463,23.064,0.118,39.501,0.74138882948381,0.0403,0.5854,0.279,"Luxembourg",NA,3.15,0.027,0.801,1.856,0.95,2.663
"463","LUX","Luxembourg",2020,37.965,29.134,0,9.978,0.158,7.503,0.342,22.831,0.092,38.249,0.741397427414938,0.0403,0.5854,0.279,"Luxembourg",NA,3.15,0.027,0.794,1.856,0.923,2.351
"464","LUX","Luxembourg",2021,38.128,27.504,0,10.479,0.148,7.663,0.425,23.784,0.105,38.404,0.741406025553715,0.0403,0.5855,0.2791,"Luxembourg",NA,3.15,0.027,0.794,1.856,0.928,2.681
"465","MEX","Mexico",1995,32.594,21.77,1.276,2.409,1.734,0,0.001,39.574,2.378,10.11,0.83529525740812,0.0173,0.7179,0.3983,"Mexico",28.647,-1.088,0.662,0.282,0.107,0.673,1.917
"466","MEX","Mexico",1996,33.023,21.274,1.291,2.202,1.789,0,0.001,39.526,2.684,9.912,0.83730603262245,0.0173,0.7217,0.406,"Mexico",28.49,-1.088,0.662,0.293,0.107,0.673,2.432
"467","MEX","Mexico",1997,34.758,18.521,1.679,1.926,1.448,0,0.001,40.805,2.311,10.5,0.833974887756767,0.0172,0.7155,0.3926,"Mexico",28.364,-1.088,0.645,0.347,0.871,0.674,3.738
"468","MEX","Mexico",1998,34.465,17.367,1.355,1.852,1.344,0,0,43.372,1.589,10.963,0.835606536324747,0.0173,0.7185,0.3992,"Mexico",28.383,-1.088,0.644,0.377,0.871,0.688,3.738
"469","MEX","Mexico",1999,34.397,16.779,1.34,1.708,1.242,0,0,44.298,1.477,11.728,0.835866955542087,0.0173,0.7189,0.3998,"Mexico",27.898,-0.998,0.644,0.378,0.871,0.692,3.738
"470","MEX","Mexico",2000,36.046,18.016,1.462,1.82,1.297,0,0,41.659,0.997,11.462,0.834622034042468,0.0173,0.7168,0.3955,"Mexico",28.072,-1.059,0.549,0.48,1.266,0.719,3.738
"471","MEX","Mexico",2001,35.362,17.745,1.542,1.94,1.392,0,0,42.462,0.95,12.194,0.835790380109472,0.0174,0.7189,0.4002,"Mexico",27.836,-1.059,0.545,0.487,1.266,0.719,3.738
"472","MEX","Mexico",2002,34.828,17.356,1.718,2.062,1.412,0,0,42.897,1.139,12.61,0.835994021840975,0.0172,0.7189,0.3994,"Mexico",27.607,-1.059,0.567,0.493,1.266,0.719,3.738
"473","MEX","Mexico",2003,34.876,17.762,2.369,2.065,1.434,0,0,42.024,0.904,12.671,0.84335496421653,0.0143,0.7266,0.4041,"Mexico",27.379,-1.059,0.612,0.503,1.256,0.719,3.738
"474","MEX","Mexico",2004,35.257,18.88,1.72,2.249,1.512,0,0,41.017,0.879,11.559,0.862289327564156,0.0082,0.7497,0.4308,"Mexico",27.034,-1.059,0.612,0.51,1.256,0.719,3.738
"475","MEX","Mexico",2005,37.003,19.011,1.883,2.466,1.532,0,0,38.56,1.076,11.362,0.866492128822586,0.0071,0.7551,0.4374,"Mexico",26.81,-1.059,0.612,0.51,1.256,0.719,3.738
"476","MEX","Mexico",2006,38.365,17.459,1.924,2.402,1.474,0,0,38.676,1.173,11.588,0.879340732056107,0.0028,0.7699,0.454,"Mexico",26.548,-1.059,0.611,0.482,0.866,0.706,3.738
"477","MEX","Mexico",2007,40.091,17.128,2.031,2.399,1.405,0,0,37.127,1.223,12.014,0.895746113010716,-0.0023,0.7901,0.4795,"Mexico",26.309,-1.059,0.611,0.454,0.866,0.704,3.738
"478","MEX","Mexico",2008,40.42,15.572,2,2.303,1.374,0,0,38.502,1.203,12.599,0.907581141792434,-0.0059,0.805,0.5002,"Mexico",26.205,-1.059,0.611,0.456,0.866,0.7,3.738
"479","MEX","Mexico",2009,39.037,17.263,2.108,2.34,1.508,0,0,37.466,1.786,12.467,0.900795170767935,-0.0049,0.7939,0.477,"Mexico",25.827,-1.059,0.611,0.455,0.946,0.695,3.738
"480","MEX","Mexico",2010,39.831,16.167,2.151,2.27,1.499,0,0,37.985,1.596,12.84,0.900888007746289,-0.0039,0.7963,0.4875,"Mexico",25.794,-1.059,0.637,0.459,0.946,0.688,3.738
"481","MEX","Mexico",2011,41.269,16.154,2.242,2.2,1.534,0,0,36.404,1.731,12.767,0.905761481211357,-0.0049,0.8035,0.5015,"Mexico",NA,-1.059,0.637,0.457,0.946,0.687,3.738
"482","MEX","Mexico",2012,40.137,16.51,2.401,2.258,1.577,0,0,36.841,1.853,12.649,0.91132748358325,-0.0069,0.8095,0.506,"Mexico",NA,-1.059,0.662,0.449,0.865,0.694,3.738
"483","MEX","Mexico",2013,44.203,16.255,2.449,2.135,1.447,0,0,33.055,1.903,13.304,0.909638608151909,-0.0062,0.8079,0.5062,"Mexico",NA,-1.026,0.771,0.416,0.865,0.684,3.738
"484","MEX","Mexico",2014,40.9,15.803,2.703,2.296,1.577,0,0,36.761,1.537,13.694,0.90942355129414,-0.0063,0.8074,0.5045,"Mexico",NA,-0.965,0.771,0.417,0.865,0.692,3.738
"485","MEX","Mexico",2015,41.665,13.856,2.378,1.953,1.285,0,0,38.638,1.51,15.903,0.905347956059018,-0.0048,0.8032,0.5001,"Mexico",NA,-0.965,0.74,0.418,0.922,0.699,3.738
"486","MEX","Mexico",2016,42.686,13.011,2.296,1.893,1.207,0,0,38.754,1.361,16.609,0.900239630013914,-0.0043,0.7943,0.4819,"Mexico",NA,-0.965,0.74,0.419,0.922,0.698,3.738
"487","MEX","Mexico",2017,44.569,13.258,2.384,1.923,1.267,0,0,36.378,1.488,16.08,0.897412178639684,-0.003,0.7917,0.481,"Mexico",NA,-0.753,0.701,0.428,0.922,0.712,3.738
"488","MEX","Mexico",2018,44.012,13.404,2.457,2.03,1.302,0,0,36.38,1.717,16.144,0.897950389156563,-0.0028,0.7932,0.4856,"Mexico",NA,-0.686,0.677,0.448,1.294,0.734,3.738
"489","MEX","Mexico",2019,42.4,13.816,2.535,1.984,1.265,0,0,37.647,1.618,16.345,0.897374676579773,-0.003,0.7916,0.4811,"Mexico",NA,-0.686,0.599,0.433,1.294,0.727,3.738
"490","MEX","Mexico",2020,42.62,13.884,2.542,1.91,1.271,0,0,37.22,1.824,17.706,0.895226393463247,-0.0029,0.7877,0.4716,"Mexico",NA,-0.686,0.582,0.406,1.294,0.71,3.134
"491","MEX","Mexico",2021,42.742,13.749,2.626,2.026,1.261,0,0,37.012,1.844,17.255,0.896243190902396,-0.0029,0.7898,0.477,"Mexico",NA,-0.815,0.496,0.371,1.045,0.686,3.134
"492","NLD","Netherlands",1990,32.263,37.421,0,3.655,1.638,0.53,0.5,26.418,0.243,39.698,0.727856255642195,0.0506,0.5929,0.2765,"Netherlands",16.024,2.824,0.019,0.815,1.741,0.952,1.344
"493","NLD","Netherlands",1991,33.432,37.374,0,3.573,1.573,0.568,0.513,25.401,0.219,41.728,0.728294168912697,0.0509,0.5944,0.2801,"Netherlands",15.984,2.824,0.019,0.815,1.741,0.952,1.344
"494","NLD","Netherlands",1992,31.426,38.943,0,3.6,1.597,0.526,0.526,25.789,0.242,41.389,0.731037782626032,0.0504,0.5984,0.2865,"Netherlands",15.963,2.824,0.019,0.815,1.741,0.952,1.344
"495","NLD","Netherlands",1993,32.695,38.643,0,3.802,1.641,0.579,0.546,24.59,0.271,41.581,0.729105156997463,0.0514,0.5969,0.2849,"Netherlands",15.962,2.824,0.019,0.815,1.741,0.952,1.344
"496","NLD","Netherlands",1994,28.063,41.168,0,4.184,1.718,0.591,0.678,26.319,0.266,39.733,0.714532062610786,0.0539,0.5765,0.2459,"Netherlands",15.944,2.824,0.019,0.814,1.755,0.952,1.344
"497","NLD","Netherlands",1995,27.308,39.537,0,4.209,1.863,0.547,0.629,28.546,0.4,37.248,0.735526577223439,0.0457,0.5909,0.2418,"Netherlands",15.767,2.824,0.019,0.814,1.755,0.952,1.344
"498","NLD","Netherlands",1996,28.057,37.934,0,4.526,1.858,0.503,0.688,29.099,0.384,37.345,0.725372337773194,0.0488,0.578,0.2522,"Netherlands",15.597,2.824,0.019,0.814,1.755,0.952,1.344
"499","NLD","Netherlands",1997,27.315,38.107,0,4.798,1.881,0.563,0.697,29.423,0.357,36.798,0.726776982189946,0.0485,0.5797,0.245,"Netherlands",15.426,2.824,0.019,0.81,1.755,0.952,1.344
"500","NLD","Netherlands",1998,26.869,38.03,0,4.984,1.917,0.51,0.784,29.778,0.339,36.254,0.737498712679468,0.0389,0.5795,0.2563,"Netherlands",15.322,2.824,0.019,0.799,1.77,0.95,1.344
"501","NLD","Netherlands",1999,26.03,38.525,0,5.112,1.831,0.5,0.828,29.86,0.473,37.158,0.722132504856908,0.0424,0.5643,0.2163,"Netherlands",15.212,2.824,0.019,0.817,1.77,0.952,1.344
"502","NLD","Netherlands",2000,25.929,38.677,0,5.273,1.855,0.494,0.889,29.655,0.466,36.907,0.714978008773393,0.0422,0.5488,0.2014,"Netherlands",15.167,2.491,0.019,0.808,1.77,0.952,1.408
"503","NLD","Netherlands",2001,27.135,35.734,0,5.05,1.94,0.053,0.762,31.473,0.608,35.612,0.705976583178234,0.046,0.5367,0.1879,"Netherlands",15.112,2.491,0.019,0.808,1.77,0.952,1.408
"504","NLD","Netherlands",2002,27.619,35.204,0,5.281,2.018,0.028,0.966,31.282,0.614,35.014,0.692476856923481,0.0519,0.5205,0.172,"Netherlands",15.065,2.491,0.023,0.804,1.755,0.951,1.408
"505","NLD","Netherlands",2003,25.64,36.916,0,5.075,2.157,0.021,0.818,31.899,0.47,34.804,0.691343654281159,0.0501,0.5153,0.1608,"Netherlands",15.016,2.491,0.017,0.813,1.755,0.951,1.801
"506","NLD","Netherlands",2004,24.858,37.125,0,5.263,2.236,0.024,0.821,32.336,0.417,34.809,0.693380667060541,0.0501,0.5199,0.1779,"Netherlands",14.957,2.491,0.017,0.813,1.755,0.951,1.801
"507","NLD","Netherlands",2005,27.291,34.502,0,5.483,2.251,0.031,0.886,32.211,0.513,35.013,0.687443303456664,0.0515,0.5131,0.1647,"Netherlands",14.921,2.491,0.017,0.813,1.755,0.951,2.248
"508","NLD","Netherlands",2006,27.236,35.963,0,4.668,1.59,-0.003,0.859,31.75,0.383,36.047,0.689487385818925,0.0506,0.5164,0.1688,"Netherlands",14.861,2.491,0.017,0.818,2.109,0.951,2.248
"509","NLD","Netherlands",2007,28.27,34.882,0,4.69,1.579,0.014,0.85,31.719,0.438,35.685,0.684814073371285,0.0511,0.5088,0.1646,"Netherlands",14.801,2.491,0.017,0.826,2.109,0.95,2.248
"510","NLD","Netherlands",2008,27.26,37.019,0,4.253,1.584,0.009,0.772,31.066,0.402,35.946,0.674360109048063,0.0563,0.4984,0.1668,"Netherlands",14.808,2.491,0.017,0.826,2.109,0.95,2.248
"511","NLD","Netherlands",2009,28.166,36.113,0,3.97,1.868,0.011,0.83,31.297,0.454,34.939,0.681685901431312,0.0539,0.507,0.1656,"Netherlands",14.689,2.491,0.017,0.826,2.109,0.95,2.248
"512","NLD","Netherlands",2010,27.897,36.3,0,3.848,1.861,0.01,0.755,31.532,0.422,35.656,0.677307342861802,0.0574,0.5052,0.1613,"Netherlands",14.755,2.491,0.017,0.827,2.092,0.947,2.248
"513","NLD","Netherlands",2011,26.866,38.381,0,3.432,1.923,0.005,0.666,30.898,0.424,35.443,0.664272622741862,0.0666,0.4916,0.1517,"Netherlands",NA,2.491,0.017,0.828,2.092,0.945,2.248
"514","NLD","Netherlands",2012,25.334,40.816,0,3.039,1.958,0.001,0.595,30.551,0.261,35.587,0.669854114934019,0.0627,0.4973,0.159,"Netherlands",NA,2.491,0.017,0.823,2.067,0.941,2.248
"515","NLD","Netherlands",2013,24.775,40.829,0,3.39,2.201,0,0.725,30.536,0.471,36.109,0.684753452969094,0.0544,0.5154,0.1684,"Netherlands",NA,2.491,0.025,0.823,2.067,0.944,2.248
"516","NLD","Netherlands",2014,25.592,39.638,0,3.861,2.619,0,0.613,30.412,0.496,37.047,0.659070739664784,0.0673,0.497,0.1587,"Netherlands",NA,2.491,0.025,0.83,2.067,0.941,2.248
"517","NLD","Netherlands",2015,27.746,37.763,0,3.825,2.499,0,0.632,30.503,0.163,37.007,0.653838090936496,0.0696,0.4908,0.1543,"Netherlands",NA,2.491,0.021,0.83,2.067,0.939,2.248
"518","NLD","Netherlands",2016,27.2,38.194,0,3.957,2.436,0,0.678,30.387,0.262,38.405,0.638242964244636,0.0783,0.4785,0.1496,"Netherlands",NA,2.491,0.021,0.83,2.067,0.939,2.248
"519","NLD","Netherlands",2017,30.021,35.675,0,4.021,2.422,0,0.644,29.983,0.3,38.701,0.650403047345996,0.0772,0.4981,0.1704,"Netherlands",NA,2.491,0.021,0.831,1.944,0.944,2.248
"520","NLD","Netherlands",2018,29.56,35.981,0,4.043,2.454,0,0.576,30.147,0.269,38.799,0.624147153075347,0.087,0.4617,0.1385,"Netherlands",NA,2.203,0.019,0.831,1.944,0.945,2.248
"521","NLD","Netherlands",2019,31.012,34.237,0,3.815,2.313,0,0.557,30.691,0.244,39.264,0.612966118008616,0.0942,0.4499,0.1318,"Netherlands",NA,1.717,0.019,0.824,1.944,0.94,2.248
"522","NLD","Netherlands",2020,30.7,34.113,0,4.251,2.483,0,0.653,30.456,0.48,39.999,0.612970567207277,0.0942,0.4499,0.1318,"Netherlands",NA,1.717,0.022,0.814,1.944,0.933,2.248
"523","NLD","Netherlands",2021,31.613,33.026,0,4.136,2.285,0,0.732,30.929,0.296,39.185,0.612974994053081,0.0942,0.4499,0.1318,"Netherlands",NA,1.852,0.022,0.81,1.941,0.931,2.248
"524","NZL","New Zealand",1995,61.255,0,0,5.372,4.741,0,0.009,33.373,0,35.569,0.72397194421022,0.0471,0.5633,0.226,"New Zealand",19.308,2.754,0.009,0.823,1.674,0.965,1.353
"525","NZL","New Zealand",1996,59.428,0,0,5.566,5.035,0,0,35.006,0,33.761,0.722768146553577,0.0472,0.5613,0.2241,"New Zealand",19.545,2.754,0.009,0.824,1.685,0.964,1.284
"526","NZL","New Zealand",1997,59.786,0,0,5.394,4.871,0,0,34.82,0,33.903,0.724092475491958,0.047,0.5633,0.226,"New Zealand",19.825,2.754,0.009,0.836,1.685,0.965,1.284
"527","NZL","New Zealand",1998,58.072,0,0,5.616,5.339,0,0.009,36.311,0,32.28,0.72648383442008,0.0466,0.5678,0.2301,"New Zealand",20.28,2.754,0.009,0.836,1.685,0.965,1.284
"528","NZL","New Zealand",1999,58,0,0,5.836,5.674,0,0.005,36.164,0,32.324,0.726645796930839,0.0467,0.5684,0.2306,"New Zealand",19.821,2.754,0.009,0.835,1.687,0.965,1.284
"529","NZL","New Zealand",2000,60.005,0,0,5.311,5.153,0,0.005,34.684,0,32.536,0.72311916246845,0.0472,0.5618,0.2247,"New Zealand",20.415,2.754,0.009,0.834,1.687,0.965,1.284
"530","NZL","New Zealand",2001,59.135,0,0,5.226,5.079,0,0.002,35.639,0,31.961,0.72430219540334,0.0471,0.564,0.2265,"New Zealand",20.69,2.754,0.009,0.834,1.687,0.965,1.284
"531","NZL","New Zealand",2002,59.754,0,0,5.123,5.013,0,0.002,35.123,0,33.241,0.724300760227123,0.0471,0.5639,0.2264,"New Zealand",20.875,2.754,0.009,0.834,1.677,0.965,1.284
"532","NZL","New Zealand",2003,59.611,0,0,5.124,5.006,0,0.004,35.264,0,33.166,0.724853364446943,0.0468,0.5651,0.2274,"New Zealand",21.172,2.754,0.009,0.834,1.677,0.965,1.284
"533","NZL","New Zealand",2004,61.126,0,0,5.036,4.912,0,0.004,33.838,0,34.201,0.725080827349785,0.0469,0.5653,0.2276,"New Zealand",20.976,2.754,0.009,0.834,1.677,0.965,1.284
"534","NZL","New Zealand",2005,62.972,0,0,4.904,4.759,0,0.005,32.1,0.024,36.091,0.72298269215662,0.0472,0.5617,0.2245,"New Zealand",21.339,2.754,0.009,0.834,1.552,0.965,1.284
"535","NZL","New Zealand",2006,62.135,0,0,5.179,5.027,0,0.003,32.662,0.024,35.297,0.720653356901124,0.0477,0.5577,0.221,"New Zealand",21.541,2.754,0.009,0.833,1.552,0.965,1.284
"536","NZL","New Zealand",2007,62.936,0,0,5.335,5.187,0,0.005,31.68,0.048,33.92,0.721183941137113,0.0474,0.5581,0.2221,"New Zealand",21.699,2.754,0.009,0.833,1.552,0.965,1.284
"537","NZL","New Zealand",2008,60.335,0,0,5.907,5.761,0,0.002,33.745,0.013,32.922,0.722225720476672,0.0473,0.5601,0.2257,"New Zealand",21.978,2.754,0.009,0.836,2.105,0.965,1.284
"538","NZL","New Zealand",2009,56.9,0,0,6.483,6.342,0,0.003,36.602,0.015,30.228,0.72226236660866,0.0473,0.5602,0.2241,"New Zealand",21.36,2.754,0.009,0.852,2.105,0.965,1.284
"539","NZL","New Zealand",2010,53.754,0,0,6.61,6.469,0,0.003,39.628,0.008,30.298,0.723191960203309,0.0472,0.5618,0.2275,"New Zealand",21.723,2.754,0.009,0.851,2.105,0.965,1.284
"540","NZL","New Zealand",2011,53.034,0,0,6.646,6.509,0,0,40.312,0.008,30.079,0.725122941320961,0.0469,0.5651,0.2309,"New Zealand",NA,2.754,0.009,0.849,2.142,0.965,1.284
"541","NZL","New Zealand",2012,54.865,0,0,6.336,6.215,0,0,38.795,0.004,31.635,0.72733459252305,0.0465,0.5687,0.2345,"New Zealand",NA,2.754,0.009,0.848,2.142,0.965,1.284
"542","NZL","New Zealand",2013,54.601,0,0,6.352,6.223,0,0,39.043,0.004,30.46,0.724430332325966,0.0472,0.5644,0.2287,"New Zealand",NA,2.754,0.009,0.841,2.142,0.963,1.284
"543","NZL","New Zealand",2014,54.586,0,0,6.256,6.126,0,0,39.155,0.003,31.193,0.724549339663042,0.0471,0.5644,0.2286,"New Zealand",NA,2.754,0.009,0.839,2.084,0.963,1.284
"544","NZL","New Zealand",2015,54.876,0,0,6.191,6.088,0,0,38.931,0.002,31.491,0.725008021607749,0.0469,0.5651,0.2288,"New Zealand",NA,2.754,0.009,0.839,2.084,0.963,1.284
"545","NZL","New Zealand",2016,55.595,0,0,6.075,5.984,0,0,38.322,0.008,31.405,0.724406211551667,0.0469,0.5639,0.2269,"New Zealand",NA,2.754,0.009,0.839,2.084,0.963,1.284
"546","NZL","New Zealand",2017,55.608,0,0,5.976,5.86,0,0,38.415,0.001,31.316,0.725845359469062,0.0467,0.5664,0.2297,"New Zealand",NA,2.754,0.009,0.838,2.077,0.963,1.284
"547","NZL","New Zealand",2018,56.305,0,0,5.844,5.739,0,0,37.849,0.002,32.18,0.72589023089607,0.0467,0.5665,0.2297,"New Zealand",NA,2.754,0.009,0.843,2.077,0.965,1.284
"548","NZL","New Zealand",2019,55.123,0,0,6.16,6.059,0,0,38.715,0.002,31.397,0.725704949611128,0.0467,0.5662,0.2291,"New Zealand",NA,2.317,0.009,0.843,2.077,0.964,1.284
"549","NZL","New Zealand",2020,56.488,0,0,5.501,5.425,0,0,38.01,0.001,33.703,0.725646909665215,0.0467,0.5661,0.229,"New Zealand",NA,2.317,0.009,0.837,2.028,0.955,1.284
"550","NZL","New Zealand",2021,58.561,0,0,5.547,5.47,0,0,35.892,0.001,34.569,0.725384797638384,0.0467,0.5657,0.228,"New Zealand",NA,2.317,0.008,0.827,2.028,0.951,1.422
"551","NOR","Norway",1995,35.705,23.888,0,2.861,0.736,1.512,0.257,37.541,0.004,39.367,0.737878952587039,0.0185,0.5064,0.2367,"Norway",9.907,3.475,0.006,0.854,1.718,0.97,2.758
"552","NOR","Norway",1996,36.914,23.418,0,2.847,0.732,1.483,0.248,36.817,0.004,39.292,0.738415140694087,0.0185,0.5073,0.2374,"Norway",9.6,3.475,0.006,0.854,1.718,0.97,2.758
"553","NOR","Norway",1997,38.483,22.741,0,2.708,0.621,1.43,0.226,36.064,0.005,40.093,0.738924919218675,0.0183,0.5081,0.2383,"Norway",9.282,3.475,0.006,0.853,1.724,0.97,2.758
"554","NOR","Norway",1998,37.26,23.525,0,2.404,0.561,1.18,0.246,36.804,0.007,41.194,0.737948926604417,0.0185,0.5066,0.2369,"Norway",9.02,3.475,0.006,0.85,1.724,0.97,2.758
"555","NOR","Norway",1999,37.639,23.699,0,2.474,0.509,1.198,0.195,36.061,0.127,41.509,0.738172792884484,0.0185,0.507,0.2372,"Norway",9.118,3.475,0.006,0.85,1.724,0.97,2.758
"556","NOR","Norway",2000,45.254,21.047,0,2.297,0.434,1.227,0.203,31.403,0,41.613,0.741571651612162,0.0177,0.512,0.2419,"Norway",8.85,3.475,0.006,0.858,1.724,0.972,2.758
"557","NOR","Norway",2001,45.283,21.627,0,2.29,0.42,1.221,0.203,30.8,0,41.814,0.739449495590634,0.0181,0.5089,0.239,"Norway",8.655,3.475,0.006,0.858,1.71,0.972,2.758
"558","NOR","Norway",2002,43.865,22.925,0,2.381,0.437,1.272,0.189,30.828,0,42.137,0.739492426408788,0.0181,0.509,0.239,"Norway",8.452,3.475,0.006,0.859,1.71,0.972,2.758
"559","NOR","Norway",2003,43.971,23.089,0,2.483,0.477,1.295,0.227,30.457,0,41.471,0.740570665809969,0.0178,0.5103,0.2402,"Norway",8.209,3.475,0.006,0.859,1.71,0.972,2.758
