"","country","year","Wealth_Gini","Wealth_Share_bottom50","Wealth_Share_top10","Wealth_Share_top1","IncomePost_Gini","IncomePre_Gini","IncomeDispPost_Share_bottom50","IncomeDispPost_Share_top10","IncomeDispPost_Share_top1","iso3c"
"212","CZ",2018,0.733551997866812,0.0455,0.5783,0.2584,0.419008038704652,0.370632030111189,0.3119,1,0.0859,"CZE"
"213","CZ",2019,0.734187728575819,0.0453,0.5792,0.2603,0.416911433936949,0.376217362587575,0.3124,1,0.0848,"CZE"
"214","CZ",2020,0.734032241945101,0.0454,0.579,0.2598,0.407024404540533,0.372886889082086,0.311,1,0.0869,"CZE"
"215","CZ",2021,0.73753140868871,0.0449,0.5846,0.2698,0.275229655223579,0.408579070729497,0.3111,1,0.0867,"CZE"
"216","DE",1995,0.72714604966086,0.0408,0.5632,0.2462,0.313423448928588,0.429288554615226,0.2695,1,0.0553,"DEU"
"217","DE",1996,0.727753177267871,0.0407,0.5642,0.2472,0.299116931184613,0.438756866023567,0.2799,1,0.0529,"DEU"
"218","DE",1997,0.728216209313715,0.0406,0.5649,0.2479,0.307816746174438,0.450980206012773,0.272,1,0.0544,"DEU"
"219","DE",1998,0.728824889019222,0.0405,0.5659,0.2489,0.313254995174017,0.461558015137349,0.268,1,0.0563,"DEU"
"220","DE",1999,0.730106263481431,0.0389,0.5638,0.2469,0.313356361150798,0.465504875753979,0.2697,1,0.0592,"DEU"
"221","DE",2000,0.732057132120488,0.0373,0.5626,0.2462,0.326582369916844,0.467637802564365,0.2607,1,0.0608,"DEU"
"222","DE",2001,0.734203316343269,0.0356,0.5618,0.2462,0.308767796189814,0.470275268783986,0.2729,1,0.0538,"DEU"
"223","DE",2002,0.736956826255536,0.0338,0.5619,0.2477,0.328610566379068,0.474775941617239,0.2566,1,0.0598,"DEU"
"224","DE",2003,0.73948360458968,0.032,0.5616,0.2495,0.299844694896314,0.468720185282624,0.2744,1,0.0476,"DEU"
"225","DE",2004,0.74369738165359,0.0302,0.5674,0.2525,0.114424130378879,0.515087739657329,0.4211,1,0.0459,"DEU"
"226","DE",2005,0.749803839179833,0.028,0.5763,0.2588,0.34622240021822,0.460468169191479,0.2458,1,0.0857,"DEU"
"227","DE",2006,0.753431649589743,0.0263,0.5811,0.2607,0.347757202504425,0.464721024868062,0.242,1,0.0888,"DEU"
"228","DE",2007,0.759504277405824,0.024,0.5898,0.2669,0.360468841903714,0.479971678988854,0.2339,1,0.0895,"DEU"
"229","DE",2008,0.762161883467741,0.0225,0.5929,0.2672,0.357720269270999,0.477939978123175,0.2344,1,0.0907,"DEU"
"230","DE",2009,0.756967865886566,0.0244,0.5879,0.2618,0.346139935054678,0.477600640588619,0.2418,1,0.0837,"DEU"
"231","DE",2010,0.750578149408767,0.0266,0.5809,0.2547,0.362614655533601,0.482974727371438,0.2327,1,0.0959,"DEU"
"232","DE",2011,0.745608905440662,0.0286,0.5763,0.2506,0.360441164375569,0.481232757928815,0.2329,1,0.0907,"DEU"
"233","DE",2012,0.739934188477861,0.0308,0.5705,0.2457,0.366028335948492,0.482326689371654,0.2291,1,0.0922,"DEU"
"234","DE",2013,0.737970707951234,0.0322,0.5707,0.2476,0.388484141067199,0.494853839821985,0.2143,1,0.1074,"DEU"
"235","DE",2014,0.738570510618771,0.032,0.5722,0.2501,0.387767342564611,0.49806600363446,0.2153,1,0.1091,"DEU"
"236","DE",2015,0.738297045091144,0.032,0.5724,0.2518,0.383567323707883,0.496584476265873,0.2175,1,0.1089,"DEU"
"237","DE",2016,0.738614150427878,0.0319,0.5735,0.255,0.379946697386409,0.494692986583118,0.2201,1,0.1081,"DEU"
"238","DE",2017,0.738844696472114,0.0318,0.5745,0.2586,0.380316454199896,0.49187485940648,0.2194,1,0.1091,"DEU"
"239","DE",2018,0.739549226360353,0.0317,0.5763,0.2636,0.377413830808784,0.486959085649403,0.2206,1,0.1066,"DEU"
"240","DE",2019,0.739599949225763,0.0317,0.5764,0.2636,0.386699025853773,0.515512495968352,0.2157,1,0.1119,"DEU"
"241","DE",2020,0.739610121080588,0.0317,0.5764,0.2637,0.380272191799008,0.509848189307906,0.2176,1,0.1116,"DEU"
"242","DE",2021,0.739620282932222,0.0317,0.5764,0.2637,0.31880451313118,0.463091890574919,0.257,1,0.0786,"DEU"
"243","DE",2022,0.739630437969495,0.0317,0.5764,0.2637,0.314251896005498,0.460040383464936,0.259,1,0.0744,"DEU"
"244","DK",1995,0.726110161983001,0.0246,0.5186,0.1901,0.199335217549056,0.345367374340057,0.2993,1,0.0827,"DNK"
"245","DK",1996,0.726937084484746,0.0241,0.5192,0.1897,0.24296669789846,0.344389190925398,0.2989,1,0.0849,"DNK"
"246","DK",1997,0.748628814207478,0.0171,0.5472,0.2172,0.247302726829865,0.354899354530261,0.2926,1,0.0934,"DNK"
"247","DK",1998,0.748686084687648,0.0165,0.5484,0.2213,0.247595321258494,0.355059388363493,0.2945,1,0.089,"DNK"
"248","DK",1999,0.745708348466877,0.023,0.5543,0.2374,0.276425125846039,0.367816461870895,0.2848,1,0.1069,"DNK"
"249","DK",2000,0.727457086276189,0.033,0.5402,0.2269,0.265246888196579,0.371787621600014,0.2849,1,0.1064,"DNK"
"250","DK",2001,0.719962696588112,0.0297,0.5183,0.1912,0.259989521577261,0.354337273913394,0.2936,1,0.0896,"DNK"
"251","DK",2002,0.727152861052602,0.0207,0.5122,0.1787,0.243022152477245,0.348204921015359,0.2958,1,0.0826,"DNK"
"252","DK",2003,0.711618913332501,0.0315,0.5057,0.1751,0.214827077158176,0.336212389427068,0.3074,1,0.0784,"DNK"
"253","DK",2004,0.704500615879084,0.0391,0.5079,0.1876,0.237771926682939,0.353790268025222,0.2974,1,0.0861,"DNK"
"254","DK",2005,0.697484494125831,0.0488,0.5158,0.2142,0.28055239176328,0.401424323774378,0.292,1,0.0967,"DNK"
"255","DK",2006,0.691339723399608,0.0522,0.5114,0.2151,0.279038338540488,0.400884466171142,0.2924,1,0.0964,"DNK"
"256","DK",2007,0.69325859059019,0.0502,0.5111,0.2102,0.275253697601059,0.396294669858157,0.295,1,0.0921,"DNK"
"257","DK",2008,0.688652049638051,0.0447,0.4897,0.1755,0.280500597700289,0.397905991955682,0.2887,1,0.0929,"DNK"
"258","DK",2009,0.718174064192723,0.0274,0.5093,0.1913,0.274976077844357,0.388553812283405,0.2951,1,0.0883,"DNK"
"259","DK",2010,0.714197895431738,0.032,0.5107,0.2063,0.299187227674601,0.416185534346802,0.2766,1,0.1049,"DNK"
"260","DK",2011,0.715347306910886,0.0269,0.5016,0.1926,0.304276124129338,0.418247735027137,0.2732,1,0.1066,"DNK"
"261","DK",2012,0.698963645643971,0.0383,0.4944,0.1962,0.306487313644531,0.419954536654466,0.2714,1,0.1079,"DNK"
"262","DK",2013,0.702116342037044,0.0378,0.4997,0.2034,0.316084320033433,0.431241657177523,0.2661,1,0.1127,"DNK"
"263","DK",2014,0.705168984221615,0.0374,0.5048,0.2104,0.327314122850751,0.437341893525414,0.2585,1,0.1253,"DNK"
"264","DK",2015,0.703467045572836,0.0376,0.502,0.2066,0.320828299945589,0.433990871669565,0.2631,1,0.1189,"DNK"
"265","DK",2016,0.704502787981454,0.0375,0.5037,0.2088,0.323699099501191,0.436972357093239,0.2612,1,0.1182,"DNK"
"266","DK",2017,0.705684331735029,0.0373,0.5057,0.212,0.322057838326536,0.438445674170325,0.2626,1,0.1126,"DNK"
"267","DK",2018,0.705887965299496,0.0373,0.506,0.2125,0.325647704506004,0.439640509005251,0.2599,1,0.1141,"DNK"
"268","DK",2019,0.704124818586763,0.0375,0.5031,0.2083,0.308281712835822,0.435906705140425,0.2612,1,0.1115,"DNK"
"269","DK",2020,0.704335933920078,0.0375,0.5034,0.2088,0.317511502023727,0.442983173410546,0.2573,1,0.1193,"DNK"
"270","DK",2021,0.706487943340875,0.0372,0.507,0.2146,0.349577127762799,0.481463240947051,0.2546,1,0.1246,"DNK"
"271","EE",1995,0.839979236314562,7e-04,0.6746,0.3212,0.449726356933581,0.548165884084121,0.1737,1,0.1309,"EST"
"272","EE",1996,0.84685273421843,-9e-04,0.6847,0.3326,0.475119941299361,0.557571349158195,0.1797,1,0.1523,"EST"
"273","EE",1997,0.845631641900383,-6e-04,0.6829,0.3306,0.466904855538573,0.551918690388561,0.1765,1,0.1609,"EST"
"274","EE",1998,0.840563290918098,5e-04,0.6754,0.3222,0.459099815107734,0.540676274354773,0.1866,1,0.1482,"EST"
"275","EE",1999,0.839351187907653,8e-04,0.6736,0.3202,0.453765685971135,0.535515132979832,0.1833,1,0.1547,"EST"
"276","EE",2000,0.840249761828929,6e-04,0.675,0.3217,0.475354427834162,0.545983965498593,0.1808,1,0.1421,"EST"
"277","EE",2001,0.83770723741749,0.0012,0.6711,0.3174,0.464519492170694,0.535012585676242,0.1814,1,0.1446,"EST"
"278","EE",2002,0.842802773405808,0,0.6788,0.326,0.484482459134128,0.55041017324735,0.1727,1,0.1704,"EST"
"279","EE",2003,0.843108064311906,0,0.6792,0.3265,0.490139182534392,0.568536320186908,0.1668,1,0.1595,"EST"
"280","EE",2004,0.837405125861807,0.0012,0.6707,0.3169,0.456195839017994,0.540610121667768,0.1872,1,0.1493,"EST"
"281","EE",2005,0.848562703846113,-0.0013,0.6872,0.3354,0.472868109169156,0.561940493354541,0.1837,1,0.1651,"EST"
"282","EE",2006,0.837230134217194,0.0013,0.6704,0.3166,0.454248518482778,0.532507208391308,0.192,1,0.1494,"EST"
"283","EE",2007,0.835293799630961,0.0017,0.6674,0.3133,0.423985596462075,0.519450719911916,0.204,1,0.1348,"EST"
"284","EE",2008,0.832342344616563,0.0023,0.6628,0.3082,0.405264313189264,0.49871614712459,0.2127,1,0.1093,"EST"
"285","EE",2009,0.826656148487203,0.0034,0.6538,0.2983,0.379928167808993,0.471102234235364,0.2212,1,0.0744,"EST"
"286","EE",2010,0.829448316876025,0.0028,0.6583,0.3031,0.41338506152157,0.489249026807869,0.2077,1,0.091,"EST"
"287","EE",2011,0.831941105509415,0.0023,0.6622,0.3075,0.416482718971622,0.500619004977416,0.2016,1,0.1163,"EST"
"288","EE",2012,0.834885483054535,0.0018,0.6668,0.3126,0.421866744201971,0.514670362918274,0.1989,1,0.1306,"EST"
"289","EE",2013,0.83459707985142,0.0018,0.6664,0.3121,0.421409214186916,0.521607454286006,0.1966,1,0.1206,"EST"
"290","EE",2014,0.828531717624287,0.0062,0.6665,0.3179,0.426355162643624,0.51658759385851,0.1933,1,0.1201,"EST"
"291","EE",2015,0.821452454929769,0.0078,0.6556,0.308,0.39992486892805,0.49273009223624,0.2084,1,0.0897,"EST"
"292","EE",2016,0.819325741707786,0.0084,0.6534,0.309,0.393433260284105,0.484492558194589,0.2141,1,0.0946,"EST"
"293","EE",2017,0.820050086474126,0.0098,0.6603,0.3229,0.391735691616034,0.483198847175025,0.2178,1,0.1087,"EST"
"294","EE",2018,0.820382430686223,0.0098,0.6608,0.3235,0.384127885632552,0.481674313187654,0.2236,1,0.1114,"EST"
"295","EE",2019,0.828818984752516,0.0081,0.6742,0.3383,0.38488912822767,0.523708795010066,0.2227,1,0.103,"EST"
"296","EE",2020,0.828831307509063,0.0081,0.6742,0.3383,0.384049636171064,0.525668434351189,0.2253,1,0.0957,"EST"
"297","EE",2021,0.828843634674044,0.0081,0.6742,0.3383,0.388691422083348,0.50416660594059,0.2251,1,0.0964,"EST"
"298","ES",1995,0.703698947444174,0.0672,0.5826,0.203,0.479107296314376,0.471375207331729,0.1688,1,0.1077,"ESP"
"299","ES",1996,0.694467699310024,0.0728,0.5734,0.2229,0.453639523298431,0.458604751795562,0.1929,1,0.1059,"ESP"
"300","ES",1997,0.694610896385342,0.0766,0.5801,0.2376,0.45035105547394,0.450593931940169,0.193,1,0.0927,"ESP"
"301","ES",1998,0.697823953409184,0.0774,0.5858,0.2578,0.462583214713,0.453740944770189,0.1762,1,0.1051,"ESP"
"302","ES",1999,0.710137899083165,0.0675,0.586,0.2532,0.500172169322579,0.456222281834638,0.1599,1,0.1191,"ESP"
"303","ES",2000,0.697416655929572,0.0735,0.5724,0.2448,0.455116522364399,0.451620414745634,0.1812,1,0.1071,"ESP"
"304","ES",2001,0.681562320016667,0.0798,0.5519,0.219,0.441483754898691,0.44418719642324,0.1891,1,0.0933,"ESP"
"305","ES",2002,0.680010881210137,0.0799,0.5506,0.2194,0.457131782740472,0.44493512922336,0.1805,1,0.092,"ESP"
"306","ES",2003,0.679081238624875,0.0785,0.5476,0.2218,0.439418329183907,0.446931037576132,0.1899,1,0.0873,"ESP"
"307","ES",2004,0.667483608947492,0.0826,0.5323,0.2092,0.466084057029659,0.445160115327724,0.1702,1,0.0931,"ESP"
"308","ES",2005,0.663380017217946,0.0827,0.5245,0.2075,0.382523484762995,0.449058909870363,0.223,1,0.0744,"ESP"
"309","ES",2006,0.669793907934967,0.0807,0.5332,0.214,0.365066517949,0.454847527327644,0.2334,1,0.0681,"ESP"
"310","ES",2007,0.689407457149798,0.0718,0.5548,0.2265,0.384692593397291,0.449004668401784,0.2214,1,0.0776,"ESP"
"311","ES",2008,0.679180233044271,0.0747,0.5411,0.206,0.396343957279779,0.449459396730091,0.217,1,0.0929,"ESP"
"312","ES",2009,0.694485052073489,0.0677,0.5577,0.2148,0.386714531368323,0.461787131041866,0.2259,1,0.108,"ESP"
"313","ES",2010,0.688420223809871,0.0708,0.5544,0.2141,0.373520274795169,0.454770602941711,0.2326,1,0.0981,"ESP"
"314","ES",2011,0.693470359532313,0.069,0.5586,0.2192,0.379713052598866,0.452755760745102,0.2276,1,0.0959,"ESP"
"315","ES",2012,0.703624875922685,0.0618,0.5636,0.2202,0.377442704796263,0.453170506474592,0.232,1,0.1052,"ESP"
"316","ES",2013,0.706972834260966,0.0592,0.5625,0.2156,0.390527484252274,0.456820603729593,0.2232,1,0.1053,"ESP"
"317","ES",2014,0.714701797707932,0.0578,0.5764,0.2313,0.393754599019516,0.458815294797588,0.2216,1,0.1068,"ESP"
"318","ES",2015,0.70559941263889,0.0635,0.5688,0.2306,0.39449889993077,0.460061376456295,0.2215,1,0.1099,"ESP"
"319","ES",2016,0.70535698251166,0.0635,0.5684,0.2302,0.395967142874738,0.46207960656308,0.2198,1,0.1106,"ESP"
"320","ES",2017,0.705244677130338,0.0635,0.5682,0.2301,0.393700225422798,0.451177492724042,0.2223,1,0.1111,"ESP"
"321","ES",2018,0.704644220198574,0.0637,0.5672,0.2291,0.389781418239664,0.44643602754482,0.2242,1,0.1091,"ESP"
"322","ES",2019,0.70379419305408,0.0638,0.5659,0.2278,0.380612302790791,0.445772738588502,0.2298,1,0.1049,"ESP"
"323","ES",2020,0.703801701440327,0.0638,0.5659,0.2278,0.354593375126294,0.426289102345429,0.2398,1,0.0845,"ESP"
"324","ES",2021,0.703809225039109,0.0638,0.5659,0.2278,0.372218911979285,0.456663964704283,0.2251,1,0.0821,"ESP"
"325","ES",2022,0.70381675656202,0.0638,0.5659,0.2278,0.372187519800407,0.456267632925794,0.2252,1,0.082,"ESP"
"326","FI",1995,0.733105432115412,0.025,0.5293,0.1401,0.476912119183204,0.381195783000011,0.2984,1,0.0772,"FIN"
"327","FI",1996,0.730611694225336,0.0293,0.5368,0.1509,0.467091139218851,0.386242185765299,0.3028,1,0.074,"FIN"
"328","FI",1997,0.726594740336685,0.034,0.5421,0.1593,0.504483810194415,0.416439578648951,0.2933,1,0.0865,"FIN"
"329","FI",1998,0.737213038230616,0.0311,0.559,0.1724,0.501069987597031,0.412075357701141,0.2926,1,0.0933,"FIN"
"330","FI",1999,0.738529744464533,0.0329,0.567,0.1809,0.440845017472721,0.412587361549583,0.2965,1,0.1027,"FIN"
"331","FI",2000,0.739136091320153,0.0329,0.5697,0.1798,0.470763378027655,0.422568855236627,0.2645,1,0.1448,"FIN"
"332","FI",2001,0.735147474288228,0.0329,0.5612,0.1741,0.470151159011813,0.420468229343221,0.2868,1,0.1075,"FIN"
"333","FI",2002,0.745991997604079,0.025,0.5641,0.1731,0.453862768772581,0.408970342200142,0.2919,1,0.104,"FIN"
"334","FI",2003,0.755525879677892,0.0194,0.5703,0.176,0.0764896297956525,0.465858846520469,0.2949,1,0.0931,"FIN"
"335","FI",2004,0.764361802608078,0.0128,0.5722,0.1765,0.0794822713310523,0.451221255779451,0.2903,1,0.1035,"FIN"
"336","FI",2005,0.762527766804154,0.0139,0.5698,0.1815,0.294322919476713,0.418035101859523,0.286,1,0.0919,"FIN"
"337","FI",2006,0.765074337545574,0.0125,0.5698,0.188,0.293845185517437,0.417884616168902,0.2825,1,0.0985,"FIN"
"338","FI",2007,0.753352247194965,0.0182,0.5588,0.183,0.29579727766566,0.418536980025795,0.2811,1,0.1009,"FIN"
"339","FI",2008,0.741274832747143,0.0202,0.5371,0.167,0.310058399326834,0.431298410190578,0.2742,1,0.0953,"FIN"
"340","FI",2009,0.738871107836864,0.0233,0.5392,0.1775,0.302162807152808,0.416410343459489,0.2766,1,0.0782,"FIN"
"341","FI",2010,0.746773254163294,0.0212,0.5516,0.1853,0.309143936001297,0.433051610048238,0.2718,1,0.083,"FIN"
"342","FI",2011,0.745171668950142,0.0198,0.5459,0.1745,0.304965685932604,0.430703551063841,0.273,1,0.0777,"FIN"
"343","FI",2012,0.734747329959959,0.0263,0.5418,0.1729,0.298902456582725,0.425256252723296,0.276,1,0.0747,"FIN"
"344","FI",2013,0.733485970233666,0.0292,0.548,0.1782,0.295571372167257,0.421984657148721,0.2786,1,0.0716,"FIN"
"345","FI",2014,0.732323181188988,0.03,0.5476,0.1783,0.30083957330752,0.425318675036777,0.2759,1,0.0776,"FIN"
"346","FI",2015,0.73790334486354,0.0262,0.5495,0.1762,0.306760037334673,0.433307198821822,0.2735,1,0.0817,"FIN"
"347","FI",2016,0.747724870315906,0.0197,0.5537,0.1768,0.303123255038894,0.431034301196108,0.2773,1,0.0819,"FIN"
"348","FI",2017,0.753665488639868,0.0167,0.5583,0.1811,0.31085252155278,0.435830325821879,0.2728,1,0.09,"FIN"
"349","FI",2018,0.753556486837695,0.0168,0.5581,0.1814,0.311234591862597,0.433793523337478,0.2721,1,0.089,"FIN"
"350","FI",2019,0.752193675509616,0.017,0.5558,0.1781,0.308459775911592,0.433233831356073,0.2765,1,0.0836,"FIN"
"351","FI",2020,0.75201439416287,0.017,0.5555,0.1775,0.31711412727492,0.440339484030268,0.2719,1,0.0936,"FIN"
"352","FI",2021,0.753492191740577,0.0169,0.5581,0.1824,0.284517637481944,0.415932030803106,0.2698,1,0.0981,"FIN"
"353","FR",1970,0.702207252353361,0.0646,0.5816,0.2032,0.387395075987104,0.462767138392454,0.2213,1,0.0823,"FRA"
"354","FR",1975,0.678105497325607,0.0715,0.5493,0.1868,0.340575056996572,0.444090023327579,0.2517,1,0.0703,"FRA"
"355","FR",1979,0.656398076733844,0.0788,0.519,0.1741,0.315754129356303,0.422162565010307,0.2654,1,0.0653,"FRA"
"356","GB",1995,0.690380673413589,0.0626,0.5249,0.1845,0.376778886235298,0.466509288959699,0.2366,1,0.0849,"GBR"
"357","GB",1996,0.710408216406428,0.0506,0.5398,0.1887,0.375927979143295,0.474747420034994,0.2404,1,0.0909,"GBR"
"358","GB",1997,0.730832514014047,0.0428,0.5651,0.2072,0.381390453805839,0.47115819992969,0.2356,1,0.0967,"GBR"
"359","GB",1998,0.72977309865211,0.0444,0.5669,0.212,0.39067647753917,0.480322937665072,0.2296,1,0.1043,"GBR"
"360","GB",1999,0.713860931172071,0.0512,0.5487,0.2044,0.434340722528756,0.488731836474926,0.2035,1,0.1099,"GBR"
"361","GB",2000,0.718968073387948,0.0498,0.5576,0.2033,0.513394729103425,0.476383644558077,0.175,1,0.2801,"GBR"
"362","GB",2001,0.71479188181948,0.0515,0.5511,0.2043,0.436889161397374,0.480518010571668,0.21,1,0.1684,"GBR"
"363","GB",2002,0.717383866768984,0.0502,0.5545,0.1998,0.400119581375307,0.48552762742468,0.2266,1,0.1188,"GBR"
"364","GB",2003,0.709284300119279,0.0532,0.5451,0.1878,0.38090720952092,0.495225893195432,0.2425,1,0.1161,"GBR"
"365","GB",2004,0.703111755842386,0.0573,0.5408,0.194,0.39199060899707,0.490052171731165,0.2289,1,0.1209,"GBR"
"366","GB",2005,0.704128787246823,0.0571,0.5415,0.2023,0.354082877635527,0.500859306561964,0.25,1,0.1039,"GBR"
"367","GB",2006,0.706866917118816,0.056,0.545,0.2061,0.356123495082262,0.50176381928145,0.2476,1,0.1012,"GBR"
"368","GB",2007,0.702269600375701,0.0601,0.5446,0.2069,0.350956333133794,0.500942603955799,0.2524,1,0.1067,"GBR"
"369","GB",2008,0.695955193500609,0.0631,0.5381,0.2023,0.347003389041895,0.484889124757586,0.2516,1,0.1019,"GBR"
"370","GB",2009,0.715100875765572,0.0482,0.5438,0.2003,0.349642056972589,0.496839091795053,0.2466,1,0.0886,"GBR"
"371","GB",2010,0.713631706717379,0.0495,0.5459,0.1999,0.312998894435854,0.467274260042913,0.2727,1,0.0795,"GBR"
"372","GB",2011,0.726410892020425,0.0422,0.558,0.2018,0.322300068753353,0.475124851171408,0.2669,1,0.0891,"GBR"
"373","GB",2012,0.723206470963603,0.0447,0.5567,0.2071,0.330841583020703,0.48633281157715,0.26,1,0.0847,"GBR"
"374","GB",2013,0.731029502881796,0.0427,0.5674,0.2257,0.319828856521495,0.499358345279781,0.2676,1,0.0747,"GBR"
"375","GB",2014,0.738802981982914,0.0392,0.5781,0.2259,0.323628869744823,0.480223151982095,0.266,1,0.0875,"GBR"
"376","GB",2015,0.725938237000975,0.0453,0.5665,0.2146,0.319816350023974,0.469383231403853,0.2678,1,0.08,"GBR"
"377","GB",2016,0.729419312962136,0.0439,0.5711,0.2123,0.31552041265746,0.468230183458921,0.2702,1,0.0797,"GBR"
"378","GB",2017,0.732724029583963,0.0428,0.5749,0.2112,0.327866735909151,0.468117144706326,0.2644,1,0.0913,"GBR"
"379","GB",2018,0.727507473029206,0.0465,0.5707,0.212,0.331301800798094,0.468563689195889,0.2609,1,0.0881,"GBR"
"380","GB",2019,0.726584638924535,0.0467,0.5692,0.2101,0.327115305851308,0.484968425114552,0.2632,1,0.0863,"GBR"
"381","GB",2020,0.726008125047301,0.0468,0.5683,0.2084,0.316360723698622,0.489057835239073,0.2655,1,0.0876,"GBR"
"382","GB",2021,0.726983320158794,0.0466,0.5698,0.2112,0.297782358046368,0.458159508197252,0.2755,1,0.0674,"GBR"
"383","GB",2022,0.726834833910829,0.0466,0.5696,0.2108,0.297224259573392,0.457286219700634,0.2758,1,0.0666,"GBR"
"384","GR",1995,0.706575638837421,0.0485,0.5093,0.176,0.5118271598284,0.490250572893253,0.1806,1,0.0934,"GRC"
"385","GR",1996,0.711526187658023,0.0476,0.5175,0.1886,0.506680191590611,0.492765784949036,0.1847,1,0.0919,"GRC"
"386","GR",1997,0.701207943585246,0.0493,0.4999,0.1554,0.53731570766028,0.519426551574782,0.175,1,0.0985,"GRC"
"387","GR",1998,0.700183576012435,0.0494,0.4981,0.1508,0.547460190323411,0.529320683376675,0.1711,1,0.1033,"GRC"
"388","GR",1999,0.703517682745996,0.0488,0.5035,0.1589,0.518517442718014,0.532319416489784,0.1797,1,0.1044,"GRC"
"389","GR",2000,0.703945795930252,0.0487,0.5041,0.1589,0.510875191890655,0.536320979847986,0.1676,1,0.101,"GRC"
"390","GR",2001,0.704830449715899,0.0486,0.5057,0.1621,0.533400039596042,0.530026714274932,0.1681,1,0.1036,"GRC"
"391","GR",2002,0.700530534957949,0.0494,0.4988,0.1539,0.490516587894553,0.515372369104838,0.1824,1,0.0883,"GRC"
"392","GR",2003,0.69731576094425,0.05,0.4937,0.1477,0.488481773348239,0.492474075591485,0.194,1,0.0925,"GRC"
"393","GR",2004,0.699228442461518,0.0496,0.4968,0.1515,0.47948771394536,0.504588796953364,0.193,1,0.0971,"GRC"
"394","GR",2005,0.702266513188277,0.0491,0.5018,0.1593,0.467624883741339,0.504751022126207,0.1894,1,0.0906,"GRC"
"395","GR",2006,0.702150853991554,0.0492,0.5017,0.1606,0.430902928072801,0.494533400524126,0.2101,1,0.0883,"GRC"
"396","GR",2007,0.701964728522086,0.0492,0.5016,0.1626,0.419180766088278,0.484940037011075,0.2175,1,0.08,"GRC"
"397","GR",2008,0.704132991394886,0.0489,0.5054,0.1734,0.365118691752192,0.458693905868614,0.2287,1,0.072,"GRC"
"398","GR",2009,0.692965935840263,0.0508,0.4867,0.1434,0.401540102882266,0.456018949293739,0.2279,1,0.0685,"GRC"
"399","GR",2010,0.749199343580472,0.0183,0.5126,0.1601,0.399565221980818,0.467991991676493,0.2089,1,0.0759,"GRC"
"400","GR",2011,0.77434683136741,0.0045,0.5271,0.1693,0.391039623218209,0.456422420031173,0.2083,1,0.0602,"GRC"
"401","GR",2012,0.808150464801855,-0.0115,0.555,0.1923,0.391916459338377,0.459335994241766,0.2137,1,0.0681,"GRC"
"402","GR",2013,0.831236831045487,-0.018,0.5894,0.2257,0.41243248989965,0.464560391419759,0.2351,1,0.0888,"GRC"
"403","GR",2014,0.851410355372906,-0.0293,0.6012,0.2259,0.43972182600195,0.489726014895154,0.1974,1,0.1095,"GRC"
"404","GR",2015,0.840353895590255,-0.0219,0.5963,0.2267,0.424068699307583,0.487271079174093,0.2014,1,0.1031,"GRC"
"405","GR",2016,0.829919317992093,-0.016,0.588,0.2184,0.400744227435592,0.473465960433529,0.213,1,0.0892,"GRC"
"406","GR",2017,0.836372158440014,-0.0142,0.6046,0.2421,0.401778476933227,0.465475171208858,0.2191,1,0.0905,"GRC"
"407","GR",2018,0.85314750299878,-0.0228,0.6097,0.2443,0.374959131287085,0.451434642256508,0.2247,1,0.0846,"GRC"
"408","GR",2019,0.852324962988405,-0.0227,0.608,0.2419,0.366103490738265,0.44616729216218,0.2268,1,0.0816,"GRC"
"409","GR",2020,0.849876223802468,-0.0231,0.6015,0.2293,0.364747071419917,0.442387004517165,0.2294,1,0.077,"GRC"
"410","GR",2021,0.853751196901442,-0.0225,0.6118,0.2491,0.400096419855942,0.464308871096762,0.2291,1,0.0774,"GRC"
"411","HR",1995,0.77464638654601,0.0356,0.6391,0.3392,0.399486335034523,0.443051881915523,0.222,1,0.0623,"HRV"
"412","HR",1996,0.745611818205447,0.0401,0.5926,0.2543,0.40096504218143,0.443585749644834,0.2182,1,0.0575,"HRV"
"413","HR",1997,0.746307784695773,0.04,0.5938,0.2554,0.398662736112395,0.44697218646653,0.218,1,0.06,"HRV"
"414","HR",1998,0.746322843029333,0.04,0.5938,0.2554,0.453330929316806,0.434088864708036,0.2048,1,0.0557,"HRV"
"415","HR",1999,0.747049374386819,0.0399,0.595,0.2566,0.477198527475359,0.440498924601024,0.1905,1,0.0608,"HRV"
"416","HR",2000,0.745415915825788,0.0402,0.5923,0.2539,0.441979807238167,0.423451199095816,0.2068,1,0.0609,"HRV"
"417","HR",2001,0.745394252629751,0.0402,0.5923,0.2539,0.397873836591176,0.434057955376602,0.2086,1,0.0609,"HRV"
"418","HR",2002,0.744635544208109,0.0403,0.591,0.2527,0.386192958303422,0.425777678961093,0.2208,1,0.0586,"HRV"
"419","HR",2003,0.744399974982429,0.0404,0.5906,0.2523,0.385187815832961,0.424307356488962,0.2251,1,0.0587,"HRV"
"420","HR",2004,0.745057699916771,0.0402,0.5917,0.2533,0.379934347306312,0.430347362922586,0.2245,1,0.0605,"HRV"
"421","HR",2005,0.746671720411655,0.0399,0.5943,0.256,0.396197874582262,0.452547893202198,0.2172,1,0.0686,"HRV"
"422","HR",2006,0.747002788008643,0.0399,0.5949,0.2566,0.385571638910048,0.453122325331495,0.2213,1,0.0711,"HRV"
"423","HR",2007,0.748343768391379,0.0396,0.5971,0.2588,0.385141980941375,0.465477478784795,0.2159,1,0.073,"HRV"
