"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","Wealth_Gini","v2peedueq","v2x_corr","v2x_libdem","Unemployment_rate","GDP_constant_billions","GDP_current_billions"
"154","DNK","Denmark",2013,62.775,0.183,0.692,3.952,2.978,0,0.445,32.381,0.017,45.888,0.702116342037044,3.053,0.002,0.897,7.384,291.032020819874,343.584391647927
"155","DNK","Denmark",2014,65.359,0.151,0.66,3.774,2.824,0,0.4,30.033,0.023,48.531,0.705168984221615,3.053,0.002,0.897,6.925,295.744975353148,352.993631617708
"156","DNK","Denmark",2015,63.401,0.147,0.628,4.176,2.995,0,0.552,31.613,0.034,46.057,0.703467045572836,3.053,0.002,0.898,6.278,302.673070846857,302.673070846857
"157","DNK","Denmark",2016,62.903,0.125,0.616,4.035,2.965,0,0.442,32.293,0.029,45.494,0.704502787981454,3.053,0.002,0.895,5.989,312.497708532463,313.115929314339
"158","DNK","Denmark",2017,63.482,0.106,0.551,3.936,2.854,0,0.438,31.898,0.027,45.476,0.705684331735029,3.053,0.002,0.892,5.833,321.315569939823,332.121063806391
"159","DNK","Denmark",2018,62.072,0.107,0.634,4.141,2.971,0,0.484,33.02,0.027,44.175,0.705887965299496,3.053,0.002,0.892,5.131,327.708263102566,356.841216410068
"160","DNK","Denmark",2019,64.76,0.091,0.603,4.275,2.821,0,0.789,30.244,0.027,46.896,0.704124818586763,3.053,0.002,0.888,5.018,332.602543274049,346.498737961635
"161","DNK","Denmark",2020,64.722,0.124,0.383,4.162,2.88,0,0.61,30.584,0.024,47.252,0.704335933920078,3.053,0.002,0.882,5.637,324.53855244296,354.762748338661
"162","DNK","Denmark",2021,66.414,0.127,0.547,3.895,2.681,0,0.506,28.994,0.023,47.425,0.706487943340875,3.053,0.002,0.885,5.043,346.751664744814,405.687998852691
"163","FIN","Finland",1995,36.145,30.825,0,2.221,1.006,0.08,0.381,30.604,0.205,44.5,0.733105432115412,3.529,0.018,0.83,19.78,152.788801142187,134.189814814815
"164","FIN","Finland",1996,38.678,28.92,0,2.253,0.93,0.101,0.47,29.947,0.202,45.69,0.730611694225336,3.529,0.018,0.83,15.572,158.391841239844,132.12917421693
"165","FIN","Finland",1997,38.294,27.642,0,2.326,0.88,0.104,0.492,31.628,0.11,44.938,0.726594740336685,3.529,0.018,0.83,14.968,168.424056796875,126.912152101707
"166","FIN","Finland",1998,39.36,27.261,0,2.391,0.852,0.107,0.526,30.892,0.096,44.792,0.737213038230616,3.529,0.018,0.83,13.215,177.615261582812,134.038718291055
"167","FIN","Finland",1999,38.821,27.491,0,2.38,0.929,0.153,0.571,31.247,0.061,44.262,0.738529744464533,3.529,0.018,0.829,11.693,185.394056458984,135.264083658688
"168","FIN","Finland",2000,43.101,25.236,0,2.431,0.913,0.287,0.589,29.184,0.048,45.759,0.739136091320153,3.529,0.018,0.828,12.49,196.097527314844,126.019543413334
"169","FIN","Finland",2001,40.833,26.913,0,2.325,0.97,0.204,0.617,29.835,0.093,43.115,0.735147474288228,3.529,0.018,0.828,10.291,201.215710279297,129.533107311811
"170","FIN","Finland",2002,40.533,26.515,0,2.398,0.987,0.176,0.703,30.452,0.101,43.275,0.745991997604079,3.529,0.018,0.828,10.423,204.650762188672,140.404460203138
"171","FIN","Finland",2003,38.69,26.7,0,2.347,1.029,0.154,0.64,32.174,0.089,42.338,0.755525879677892,3.529,0.018,0.833,10.469,208.751521832422,171.652458349411
"172","FIN","Finland",2004,38.526,26.801,0,2.568,1.032,0.177,0.712,32.021,0.084,41.748,0.764361802608078,3.529,0.018,0.834,10.358,217.085073153906,197.479443979151
"173","FIN","Finland",2005,38.219,27.27,0,2.736,1.047,0.186,0.702,31.677,0.098,42.037,0.762527766804154,3.529,0.018,0.834,8.384,223.119713766016,204.885494686381
"174","FIN","Finland",2006,38.004,27.866,0,2.527,1.079,0,0.694,31.523,0.08,42.085,0.765074337545574,3.529,0.018,0.841,7.719,232.105658667187,217.089269791764
"175","FIN","Finland",2007,39.198,27.611,0,2.598,1.104,0,0.593,30.503,0.089,41.4,0.753352247194965,3.529,0.018,0.84,6.854,244.405718572656,256.378067752158
"176","FIN","Finland",2008,38.916,27.981,0,2.566,1.145,0,0.816,30.446,0.091,41.09,0.741274832747143,3.529,0.018,0.84,6.369,246.321847334766,285.716311136719
"177","FIN","Finland",2009,35.768,29.763,0,2.568,1.314,0,0.594,31.808,0.093,40.773,0.738871107836864,3.529,0.018,0.84,8.25,226.432719257422,253.497520828515
"178","FIN","Finland",2010,35.516,29.677,0,2.735,1.532,0,0.507,31.982,0.09,40.562,0.746773254163294,3.529,0.018,0.84,8.394,233.646772072266,249.424310816667
"179","FIN","Finland",2011,35.449,28.732,0,2.584,1.449,0,0.477,33.148,0.088,41.794,0.745171668950142,3.529,0.018,0.842,7.781,239.599308730469,275.604356167316
"180","FIN","Finland",2012,34.247,29.625,0,2.769,1.489,0,0.597,33.271,0.088,42.415,0.734747329959959,3.529,0.018,0.844,7.689,236.250798826562,258.290060227734
"181","FIN","Finland",2013,34.725,28.901,0,2.93,1.537,0,0.728,33.371,0.072,43.406,0.733485970233666,3.529,0.014,0.848,8.193,234.120534076562,271.362405890589
"182","FIN","Finland",2014,34.966,28.892,0,3.02,1.679,0,0.554,33.037,0.084,43.513,0.732323181188988,3.529,0.014,0.848,8.663,233.266209150781,274.862826772156
"183","FIN","Finland",2015,35.185,28.954,0,3.279,1.742,0,0.686,32.494,0.088,43.524,0.73790334486354,3.529,0.015,0.823,9.376,234.534382384766,234.534382384766
"184","FIN","Finland",2016,34.625,29.049,0,3.223,1.756,0,0.549,32.998,0.104,43.727,0.747724870315906,3.529,0.015,0.822,8.818,241.12821749375,240.771351298833
"185","FIN","Finland",2017,35.474,27.839,0,3.567,1.829,0,0.937,33.058,0.063,42.857,0.753665488639868,3.529,0.015,0.827,8.64,248.826017928906,255.647979916471
"186","FIN","Finland",2018,34.868,27.938,0,3.384,1.832,0,0.699,33.765,0.044,42.387,0.753556486837695,2.263,0.024,0.837,7.361,251.661932877344,275.708001767843
"187","FIN","Finland",2019,34.967,27.894,0,3.428,1.844,0,0.738,33.662,0.05,42.291,0.752193675509616,1.807,0.013,0.833,6.695,254.7441596875,268.514916972549
"188","FIN","Finland",2020,35.099,27.433,0,3.583,1.958,0,0.8,33.812,0.073,41.846,0.75201439416287,1.807,0.013,0.835,7.759,248.745023487891,271.886077382102
"189","FIN","Finland",2021,36.113,27.869,0,3.497,1.81,0,0.763,32.421,0.1,43.166,0.753492191740577,1.807,0.013,0.828,7.606,255.804854010937,296.470417085267
"190","FRA","France",1990,16.057,44.065,1.903,6.324,3.414,0.603,0.951,28.41,3.241,41.173,0.645081878299393,2.495,0.061,0.806,11.05,1661.0909554117,1269.17961691363
"191","FRA","France",1991,16.854,43.831,1.906,6.307,3.462,0.573,0.924,27.21,3.892,41.552,0.648667026970529,2.495,0.061,0.806,9.134,1678.50210960377,1269.27682827578
"192","FRA","France",1992,15.998,43.994,2.11,7.66,4.077,1.166,1.115,26.478,3.76,41.575,0.659666015149476,2.495,0.061,0.806,10.203,1705.34711017484,1401.46592317224
"193","FRA","France",1993,15.838,45.518,2.198,6.445,4.166,0.233,0.873,26.212,3.789,42.744,0.661591473143126,2.495,0.061,0.802,11.321,1694.62616670998,1322.815612694
"194","FRA","France",1994,16.111,43.983,2.335,6.74,4.351,0.254,0.903,27.064,3.767,42.82,0.661919788074002,2.495,0.061,0.805,12.593,1734.59237323883,1393.98275047259
"195","FRA","France",1995,16.181,42.554,2.478,6.656,4.471,0.252,0.82,28.285,3.846,42.452,0.684438810838394,2.495,0.061,0.799,11.834,1771.13380194767,1601.09475620975
"196","FRA","France",1996,16.779,41.583,2.475,6.73,4.589,0.25,0.884,28.507,3.926,43.559,0.7034095058277,2.495,0.061,0.803,12.367,1796.1598105007,1605.67508654956
"197","FRA","France",1997,18.091,40.335,2.551,7.097,4.626,0.272,1.073,28.007,3.918,43.776,0.712730129098745,2.495,0.061,0.803,12.566,1838.12342981553,1452.88491795909
"198","FRA","France",1998,23.038,35.895,2.379,7.096,4.62,0.29,0.947,27.569,4.023,43.537,0.721718358642249,2.495,0.061,0.803,12.074,1904.08741952925,1503.10873915944
"199","FRA","France",1999,23.843,35.712,2.35,7.108,4.541,0.314,1.054,27.158,3.829,44.248,0.723534493562738,2.495,0.061,0.803,11.981,1969.23336760774,1493.15173769846
"200","FRA","France",2000,24.837,35.849,2.315,6.855,4.257,0.378,1.071,26.395,3.748,43.43,0.72639504530747,2.495,0.061,0.803,10.218,2046.49957126118,1365.63966079216
"201","FRA","France",2001,25.288,36.123,2.287,6.828,4.274,0.4,1.098,25.844,3.63,43.101,0.721099932485842,2.495,0.061,0.803,8.61,2087.09642158852,1377.65733929134
"202","FRA","France",2002,23.842,36.913,2.453,6.997,4.463,0.365,1.058,26.282,3.512,42.404,0.711861721944004,2.495,0.061,0.804,8.702,2110.7960585184,1501.40938297138
"203","FRA","France",2003,23.127,37.613,2.496,7.184,4.603,0.341,1.066,26.093,3.487,42.239,0.708416261281869,2.495,0.061,0.804,8.307,2128.17130332576,1844.54479203686
"204","FRA","France",2004,23.302,36.959,2.586,7.465,4.637,0.356,1.187,26.133,3.556,42.413,0.704235192805129,2.495,0.061,0.804,8.914,2188.39329310935,2119.63318163437
"205","FRA","France",2005,23.46,36.849,2.672,7.71,4.754,0.401,1.183,25.898,3.411,42.904,0.699192295089354,2.495,0.061,0.804,8.882,2224.79108760791,2196.9452324358
"206","FRA","France",2006,24.117,36.877,2.636,7.794,4.773,0.455,1.039,25.348,3.229,43.273,0.702654750833034,2.495,0.061,0.804,8.833,2279.28342079228,2320.5362213047
"207","FRA","France",2007,23.796,36.962,2.755,7.896,4.828,0.528,1.072,25.297,3.293,42.545,0.70744947352015,2.495,0.061,0.809,8.009,2334.55003198542,2660.59124621177
"208","FRA","France",2008,24.062,37.154,2.875,7.663,4.94,0.489,0.93,25.081,3.165,42.332,0.704498198234525,2.495,0.061,0.816,7.386,2340.50187297904,2930.30378082812
"209","FRA","France",2009,20.632,39.189,3.176,8.002,5.608,0.442,0.922,25.597,3.405,41.528,0.710549554985739,2.495,0.061,0.816,9.122,2273.25190900652,2700.88736693203
"210","FRA","France",2010,22.564,38.214,3.185,8.387,5.659,0.527,0.914,26.557,1.093,42.145,0.725336740758522,2.495,0.061,0.816,9.279,2317.56753698914,2645.18788211667
"211","FRA","France",2011,23.19,37.451,3.101,8.402,5.581,0.479,0.965,26.488,1.369,43.334,0.718393828784414,2.495,0.061,0.818,9.228,2368.38485503517,2865.15754199417
"212","FRA","France",2012,23.902,37.073,3.189,8.5,5.632,0.539,1.03,26.231,1.106,44.36,0.712945282451663,2.495,0.061,0.823,9.841,2375.80109105554,2683.67171696719
"213","FRA","France",2013,24.383,36.88,3.478,8.455,5.679,0.452,1.081,25.696,1.107,45.367,0.718707015176058,2.495,0.053,0.826,9.913,2389.49346648281,2811.87690332903
"214","FRA","France",2014,23.739,37.212,3.505,8.572,5.679,0.546,1.054,25.878,1.094,45.449,0.721293499570251,2.495,0.053,0.823,10.273,2412.34139804684,2855.96448859019
"215","FRA","France",2015,23.378,36.923,3.454,8.956,5.769,0.521,1.228,26.149,1.141,45.281,0.721216396573929,2.495,0.053,0.823,10.354,2439.1886431625,2439.1886431625
"216","FRA","France",2016,23.314,36.76,3.415,9.06,5.866,0.474,1.223,26.406,1.045,45.374,0.721000559379881,2.495,0.053,0.823,10.057,2465.90908648794,2472.96434458717
"217","FRA","France",2017,23.606,36.327,3.36,9.219,5.755,0.475,1.345,26.438,1.049,46.068,0.72067735168747,2.495,0.053,0.822,9.41,2522.41342033378,2595.15104519765
"218","FRA","France",2018,25.102,34.914,3.29,8.696,5.497,0.169,1.319,26.913,1.084,45.878,0.720841797669841,2.009,0.061,0.803,9.018,2569.45809720224,2790.95687874666
"219","FRA","France",2019,25.666,33.034,3.962,8.66,5.262,0.187,1.391,27.558,1.119,44.885,0.721146535818541,1.791,0.064,0.804,8.415,2616.81248571801,2728.87024670588
"220","FRA","France",2020,26.173,32.686,4.126,8.741,5.233,0.19,1.43,27.082,1.192,45.361,0.721153517741115,1.791,0.057,0.794,8.01,2419.4928088734,2647.41869159845
"221","FRA","France",2021,26.576,32.806,4.08,8.471,4.522,0.184,1.646,27.108,0.959,45.168,0.7211605014339,1.791,0.057,0.791,7.874,2575.19224289061,2959.3558191705
"222","DEU","Germany",1995,30.269,38.963,0,2.769,1.021,1.007,0.264,27.981,0.019,36.312,0.72714604966086,2.198,0.011,0.862,8.158,2583.32645025006,2585.79227514672
"223","DEU","Germany",1996,28.618,40.252,0,3.037,1.096,1.136,0.302,28.074,0.018,35.666,0.727753177267871,2.198,0.011,0.862,8.822,2604.1434861481,2497.24460618664
"224","DEU","Germany",1997,28.153,41.162,0,2.756,1.143,0.613,0.3,27.912,0.018,35.35,0.728216209313715,2.198,0.011,0.862,9.861,2650.81392542806,2211.98962327995
"225","DEU","Germany",1998,29.375,40.463,0,2.375,1.159,0.076,0.344,27.77,0.017,35.539,0.728824889019222,2.198,0.01,0.863,9.787,2704.19953614672,2238.99077470268
"226","DEU","Germany",1999,29.833,39.271,0,2.476,1.157,0.072,0.409,28.403,0.016,36.253,0.730106263481431,2.198,0.01,0.866,8.854,2755.23484351892,2194.94527887259
"227","DEU","Germany",2000,30.148,39.038,0,2.282,1.154,0.056,0.389,28.51,0.022,36.369,0.732057132120488,2.198,0.01,0.866,7.917,2835.48113999239,1947.98199101177
"228","DEU","Germany",2001,28.788,39.757,0,2.287,1.189,0.038,0.402,29.148,0.02,35.127,0.734203316343269,2.198,0.01,0.866,7.89,2883.15886164524,1945.79097380315
"229","DEU","Germany",2002,27.969,40.274,0,2.285,1.219,0.031,0.398,29.455,0.018,34.559,0.736956826255536,2.198,0.01,0.864,8.482,2877.45096148429,2078.48451747451
"230","DEU","Germany",2003,27.436,40.509,0,2.356,1.257,0.03,0.439,29.682,0.018,34.745,0.73948360458968,2.198,0.01,0.858,9.779,2857.30544716818,2501.64038848235
"231","DEU","Germany",2004,27.067,40.308,0,2.443,1.28,0.01,0.551,30.174,0.008,34.329,0.74369738165359,2.198,0.01,0.858,10.727,2890.88130436169,2814.35386935908
"232","DEU","Germany",2005,27.883,39.554,0,2.442,1.301,0.012,0.52,30.111,0.01,34.419,0.749803839179833,2.198,0.01,0.861,11.167,2912.03408995556,2846.8642111751
"233","DEU","Germany",2006,30.061,38.037,0,2.438,1.248,0.003,0.452,29.454,0.01,34.938,0.753431649589743,2.198,0.01,0.866,10.25,3023.17017948512,2994.70364202353
"234","DEU","Germany",2007,30.942,36.275,0,2.474,1.212,0.001,0.475,30.298,0.011,35.375,0.759504277405824,2.198,0.01,0.866,8.658,3113.15348342082,3425.57838292158
"235","DEU","Germany",2008,31.664,35.981,0,2.334,1.184,-0.001,0.523,30.011,0.011,35.844,0.762161883467741,2.198,0.01,0.866,7.525,3143.03599410402,3745.26409361719
"236","DEU","Germany",2009,28.588,38.416,0,2.268,1.219,0.001,0.507,30.716,0.011,36.682,0.756967865886566,2.198,0.011,0.866,7.742,2964.07666860551,3411.26121265234
"237","DEU","Germany",2010,28.295,38.887,0,2.306,1.242,0,0.483,30.501,0.011,35.531,0.750578149408767,2.198,0.011,0.869,6.967,3087.97159052568,3399.66782000001
"238","DEU","Germany",2011,29.226,38.228,0,2.369,1.201,0.076,0.437,30.165,0.012,36.085,0.745608905440662,2.198,0.011,0.869,5.825,3209.18042611817,3749.31499105059
"239","DEU","Germany",2012,30.258,37.914,0,2.432,1.189,0.086,0.426,29.384,0.012,36.816,0.739934188477861,2.198,0.011,0.869,5.379,3222.61076899558,3527.14318878516
"240","DEU","Germany",2013,30.795,37.768,0,2.513,1.191,0.067,0.446,28.912,0.012,36.954,0.737970707951234,2.198,0.011,0.856,5.231,3236.7126334549,3733.80464954903
"241","DEU","Germany",2014,30.913,37.83,0,2.614,1.178,0.064,0.506,28.626,0.016,36.812,0.738570510618771,2.198,0.011,0.848,4.981,3308.22920483904,3889.09305102352
"242","DEU","Germany",2015,31.13,37.637,0,2.874,1.171,0.149,0.557,28.34,0.019,37.3,0.738297045091144,2.198,0.011,0.847,4.624,3357.58571935156,3357.58571935156
"243","DEU","Germany",2016,31.828,37.635,0,2.879,1.154,0.084,0.592,27.639,0.02,37.75,0.738614150427878,2.198,0.011,0.847,4.122,3432.45987645505,3469.85346394553
"244","DEU","Germany",2017,32.524,37.894,0,2.779,1.133,0.085,0.496,26.782,0.02,37.733,0.738844696472114,2.198,0.011,0.843,3.746,3524.45773404138,3690.84915251765
"245","DEU","Germany",2018,32.748,37.678,0,2.805,1.097,0.093,0.526,26.748,0.021,38.457,0.739549226360353,2.198,0.013,0.833,3.384,3559.04086251265,3974.4433550196
"246","DEU","Germany",2019,32.576,37.872,0,2.883,1.076,0.109,0.521,26.645,0.024,38.619,0.739599949225763,2.572,0.013,0.832,3.136,3597.31733749424,3889.1775892549
"247","DEU","Germany",2020,31.337,39.679,0,3.286,1.137,0.117,0.671,25.682,0.016,37.931,0.739610121080588,2.572,0.016,0.828,3.856,3459.65632300082,3887.72716191441
"248","DEU","Germany",2021,32.639,37.573,0,3.152,1.054,0.124,0.687,26.618,0.018,39.316,0.739620282932222,2.572,0.016,0.823,3.638,3569.11361967071,4278.50393468985
"249","GRC","Greece",1995,20.707,31.77,0,5.97,0.805,1.537,1.04,41.554,0,28.313,0.706575638837421,2.531,0.267,0.794,10.117,168.432067479945,136.878365936167
"250","GRC","Greece",1996,19.864,31.829,0,6.327,0.88,1.647,0.829,41.98,0,28.455,0.711526187658023,2.531,0.267,0.797,10.402,173.252810009654,145.861612400906
"251","GRC","Greece",1997,21.607,31.357,0,6.656,0.838,1.654,0.779,40.38,0,29.561,0.701207943585246,2.531,0.267,0.797,10.472,181.02181121554,143.157600149757
"252","GRC","Greece",1998,25.036,30.819,0,6.404,0.776,1.628,0.797,37.742,0,30.755,0.700183576012435,2.531,0.255,0.797,12.227,188.072438329159,144.428172489335
"253","GRC","Greece",1999,25.317,30.161,0,7.513,0.801,1.574,0.686,37.009,0,31.817,0.703517682745996,2.531,0.255,0.797,12.138,193.851146493275,142.588875293749
"254","GRC","Greece",2000,26.82,30.256,0,7.691,0.788,1.512,0.788,35.233,0,33.424,0.703945795930252,2.531,0.255,0.798,11.345,201.449666605466,130.457756628436
"255","GRC","Greece",2001,24.4,31.918,0,6.767,0.802,1.5,0.739,36.915,0,31.937,0.704830449715899,2.531,0.255,0.8,11.02,209.772785177239,136.30929522534
"256","GRC","Greece",2002,24.026,33.457,0,5.956,0.836,1.401,0.624,36.561,0,33.147,0.700530534957949,2.531,0.255,0.8,10.346,218.001902488381,154.564203586954
"257","GRC","Greece",2003,23.029,34.944,0,6.056,0.875,1.47,0.442,35.971,0,31.493,0.69731576094425,2.531,0.255,0.8,9.839,230.63409174912,202.370140236265
"258","GRC","Greece",2004,23.59,34.514,0,5.946,0.881,1.562,0.393,35.951,0,30.466,0.699228442461518,2.531,0.255,0.8,10.628,242.306465817462,240.963562236127
"259","GRC","Greece",2005,25.354,33.597,0,6.034,0.792,1.688,0.406,35.016,0,31.874,0.702266513188277,2.531,0.255,0.8,10.074,243.758225711407,247.875422204414
"260","GRC","Greece",2006,23.801,33.04,0,6.714,0.985,1.65,0.356,36.445,0,31.05,0.702150853991554,2.531,0.255,0.795,8.906,257.536497407645,273.546728473073
"261","GRC","Greece",2007,23.214,33.707,0,6.633,0.958,1.633,0.281,36.445,0,31.797,0.701964728522086,2.531,0.255,0.796,8.351,265.967590445396,318.902829550733
"262","GRC","Greece",2008,22.911,33.766,0,6.787,1.024,1.641,0.235,36.537,0,31.803,0.704132991394886,2.531,0.263,0.806,7.664,265.076140108782,355.908689477445
"263","GRC","Greece",2009,24.461,33.061,0,6.469,1.086,1.771,0.219,36.009,0,30.752,0.692965935840263,2.531,0.253,0.803,9.546,253.675921785919,331.308500253274
"264","GRC","Greece",2010,22.03,34.176,0,5.166,0.764,1.757,0.228,38.628,0,32.31,0.749199343580472,2.531,0.258,0.806,12.719,239.780041723274,297.124961971501
"265","GRC","Greece",2011,21.468,31.785,0,7.364,3.624,1.8,0.177,39.383,0,34.258,0.77434683136741,2.531,0.241,0.811,17.973,215.444010389589,282.995942006557
"266","GRC","Greece",2012,23.703,30.572,0,7.555,4.11,1.785,0.134,38.169,0,36.345,0.808150464801855,2.531,0.241,0.801,24.731,200.176146628861,242.029307133408
"267","GRC","Greece",2013,21.708,29.978,0,8.826,4.057,1.679,0.153,39.487,0,35.89,0.831236831045487,2.531,0.195,0.791,27.686,195.13972034078,238.90769005113
"268","GRC","Greece",2014,23.628,28.852,0,7.973,5.166,1.564,0.172,39.547,0,36.325,0.851410355372906,2.531,0.195,0.796,26.708,196.067992081695,235.458133124608
"269","GRC","Greece",2015,22.61,29.154,0,8.399,5.568,1.679,0.208,39.837,0,36.577,0.840353895590255,2.531,0.17,0.771,24.981,195.683527003375,195.683527003375
"270","GRC","Greece",2016,23.06,28.487,0,8.101,5.418,1.687,0.17,40.353,0,38.853,0.829919317992093,2.531,0.17,0.761,23.514,194.730209118466,193.148146586933
"271","GRC","Greece",2017,22.406,29.837,0,7.985,5.247,1.676,0.221,39.772,0,39.366,0.836372158440014,2.531,0.178,0.759,21.414,196.856953384064,199.844406013531
"272","GRC","Greece",2018,22.916,29.843,0,7.731,5.003,1.636,0.188,39.51,0,40.022,0.85314750299878,2.531,0.207,0.755,19.179,200.14137116633,212.049447242111
"273","GRC","Greece",2019,21.609,30.751,0,7.739,4.515,1.648,0.337,39.901,0,39.48,0.852324962988405,2.83,0.215,0.748,17.045,203.903008195061,205.252760889364
"274","GRC","Greece",2020,20.405,33.231,0,7.846,4.773,1.807,0.263,38.518,0,38.846,0.849876223802468,2.54,0.23,0.704,15.899,184.906515414099,188.480337285605
"275","GRC","Greece",2021,20.672,32.75,0,7.398,4.468,1.618,0.277,39.179,0,39.357,0.853751196901442,2.54,0.194,0.655,14.657,200.401577457978,214.667807441202
"276","HUN","Hungary",1995,20.954,35.638,0.275,1.218,0.255,0,0.115,40.633,1.282,40.77,0.744849221616768,1.635,0.254,0.762,10.168,79.2807782839448,46.4256777341435
"277","HUN","Hungary",1996,22,34.302,0.279,1.517,0.412,0,0.101,40.682,1.22,39.421,0.744861494133872,1.635,0.254,0.762,10.022,79.3461161876974,46.6587551516017
"278","HUN","Hungary",1997,21.726,33.835,2.457,1.536,0.443,0,0.11,39.312,1.134,37.743,0.744990725689519,1.635,0.254,0.761,8.991,81.8400615753627,47.2969529287561
"279","HUN","Hungary",1998,22.343,33.515,2.641,1.566,0.465,0,0.106,38.987,0.949,37.461,0.745033971413179,1.465,0.254,0.759,8.925,85.0318276605837,48.7067873062574
"280","HUN","Hungary",1999,23.426,30.239,3.646,1.658,0.52,0,0.11,40.39,0.642,38.23,0.745232850634224,1.465,0.279,0.756,6.929,87.6431779331084,49.0733801737159
