"","Country","Year","Unemployment_rate","GDP_constant_billions","GDP_current_billions"
"532","ARE",1979,NA,96.7115232651678,31.2256596209951
"533","ARE",1980,NA,119.80118175724,43.5991600503322
"534","ARE",1981,NA,125.382930472928,49.3334241351131
"535","ARE",1982,NA,116.958054931546,46.6227186052847
"536","ARE",1983,NA,111.407435350327,42.8033233451376
"537","ARE",1984,NA,115.882617750195,41.807954235903
"538","ARE",1985,1.15,111.717244267453,40.6036502315445
"539","ARE",1986,NA,95.0064263037945,33.9436120947971
"540","ARE",1987,NA,98.2195262637716,36.3849087442114
"541","ARE",1988,NA,95.6472475237818,36.2756742032144
"542","ARE",1989,NA,107.44810093774,41.4649959139199
"543","ARE",1990,NA,127.141173333781,50.7014437482975
"544","ARE",1991,NA,128.234691611275,51.5521656224462
"545","ARE",1992,NA,132.524071339424,54.239171887769
"546","ARE",1993,NA,134.195452935713,55.625170253337
"547","ARE",1994,NA,143.449770718212,59.305093979842
"548","ARE",1995,1.8,153.043528516182,65.7436665758649
"549","ARE",1996,NA,161.917610689254,73.5712339961863
"550","ARE",1997,NA,175.179308474315,78.8390084445655
"551","ARE",1998,NA,175.690822155126,75.6743362831858
"552","ARE",1999,NA,180.789745168103,84.4454731109598
"553","ARE",2000,2.25,200.410321457908,104.337372362151
"554","ARE",2001,NA,203.214232264655,103.311640571818
"555","ARE",2002,NA,208.159362839323,109.816201497617
"556","ARE",2003,NA,226.478512525959,124.346358066712
"557","ARE",2004,NA,248.144435923541,147.824370319946
"558","ARE",2005,3.12,260.192198658414,180.617467964602
"559","ARE",2006,NA,285.788137266103,222.116541865214
"560","ARE",2007,NA,294.888746626725,257.916133424098
"561","ARE",2008,NA,304.301112615705,315.474615738598
"562","ARE",2009,NA,288.346842920119,253.547358747447
"563","ARE",2010,NA,292.968610431171,300.189052694029
"564","ARE",2011,NA,311.179896130516,360.832739558385
"565","ARE",2012,NA,316.85731355372,384.610125384033
"566","ARE",2013,NA,332.876224059313,400.218529747597
"567","ARE",2014,NA,346.74282177078,414.105366758911
"568","ARE",2015,NA,370.275469560166,370.275469560166
"569","ARE",2016,1.64,390.868305567669,369.255326235771
"570","ARE",2017,2.462,393.741456191578,390.516804016501
"571","ARE",2018,2.236,398.914879841349,427.049432149345
"572","ARE",2019,2.331,403.33624548799,417.989721734494
"573","ARE",2020,4.294,383.342656303629,349.473015336939
"574","ARE",2021,3.105,400.036290943156,415.178792769884
"575","ARE",2022,2.873,431.440812433654,507.063968273313
"576","ARE",NA,NA,NA,NA
"577","ARG",1960,NA,150.797810295884,NA
"578","ARG",1961,NA,158.982878499524,NA
"579","ARG",1962,NA,157.628310158567,NA
"580","ARG",1963,NA,149.261089202812,NA
"581","ARG",1964,NA,164.381681831918,NA
"582","ARG",1965,NA,181.755894112433,NA
"583","ARG",1966,NA,180.556802912311,NA
"584","ARG",1967,NA,186.320169964576,NA
"585","ARG",1968,NA,195.305461613156,NA
"586","ARG",1969,NA,214.210104570482,NA
"587","ARG",1970,4.8,220.734180309322,NA
"588","ARG",1971,6,233.223609573669,NA
"589","ARG",1972,6.6,237.021461356448,NA
"590","ARG",1973,5.6,243.685921868226,NA
"591","ARG",1974,3.4,257.171024124452,NA
"592","ARG",1975,2.3,257.097956426363,NA
"593","ARG",1976,4.5,251.909073021038,NA
"594","ARG",1977,2.8,269.376820356431,NA
"595","ARG",1978,2.8,257.238364643474,NA
"596","ARG",1979,2,283.535234199299,NA
"597","ARG",1980,2.3,287.841521828634,NA
"598","ARG",1981,4.5,272.903153784458,NA
"599","ARG",1982,4.73,270.89551673816,NA
"600","ARG",1983,4.17,282.677015450457,109.49
"601","ARG",1984,3.54,287.117132733287,112.988571428571
"602","ARG",1985,5.3,272.218554792861,88.4166666666667
"603","ARG",1986,4.4,288.969188904054,106.213829787234
"604","ARG",1987,5.3,296.785426416393,109.029439252336
"605","ARG",1988,6,293.550663101649,126.928
"606","ARG",1989,7.3,272.54138992867,76.6296578636557
"607","ARG",1990,7.06,265.817211205311,141.352654305163
"608","ARG",1991,6.32,290.094591011844,189.719984268485
"609","ARG",1992,6.36,313.12024448989,228.77891730817
"610","ARG",1993,10.1,338.817957426035,236.741715015015
"611","ARG",1994,11.76,358.592053441545,257.44
"612","ARG",1995,18.8,348.389357874283,258.03175
"613","ARG",1996,17.11,367.643757074802,272.14975
"614","ARG",1997,14.82,397.463514160866,292.859
"615","ARG",1998,12.65,412.766570325764,298.94825
"616","ARG",1999,14.05,398.792535409293,283.523
"617","ARG",2000,15,395.646066535875,284.20375
"618","ARG",2001,17.32,378.202665751853,268.69675
"619","ARG",2002,19.59,336.999433710193,97.7240042518602
"620","ARG",2003,15.36,366.780211148674,127.586973492177
"621","ARG",2004,13.522,399.898899166738,164.657930452787
"622","ARG",2005,11.506,435.296589745339,198.737095012282
"623","ARG",2006,10.078,470.325565798353,232.557260817308
"624","ARG",2007,8.47,512.69085074156,287.530508430568
"625","ARG",2008,7.837,533.491913656279,361.558037110419
"626","ARG",2009,8.645,501.917060966235,332.976484577619
"627","ARG",2010,7.714,552.738161802463,423.62742209249
"628","ARG",2011,7.18,585.924294024785,530.158122010442
"629","ARG",2012,7.217,579.910247223428,545.982375701128
"630","ARG",2013,7.1,593.858966307156,552.025140252246
"631","ARG",2014,7.268,578.937574935696,526.319673731638
"632","ARG",2015,NA,594.749285413212,594.749285413212
"633","ARG",2016,NA,582.37655042809,557.532320662955
"634","ARG",2017,8.347,598.790850843677,643.628393281364
"635","ARG",2018,9.221,583.118120294002,524.819892360176
"636","ARG",2019,9.843,571.450737224442,447.754683615225
"637","ARG",2020,11.461,514.874343768066,385.740508436965
"638","ARG",2021,8.736,570.058627079249,487.902572164348
"639","ARG",2022,6.805,598.312841626662,631.133384439944
"640","ARG",NA,NA,NA,NA
"641","ARM",1960,NA,NA,NA
"642","ARM",1961,NA,NA,NA
"643","ARM",1962,NA,NA,NA
"644","ARM",1963,NA,NA,NA
"645","ARM",1964,NA,NA,NA
"646","ARM",1965,NA,NA,NA
"647","ARM",1966,NA,NA,NA
"648","ARM",1967,NA,NA,NA
"649","ARM",1968,NA,NA,NA
"650","ARM",1969,NA,NA,NA
"651","ARM",1970,NA,NA,NA
"652","ARM",1971,NA,NA,NA
"653","ARM",1972,NA,NA,NA
"654","ARM",1973,NA,NA,NA
"655","ARM",1974,NA,NA,NA
"656","ARM",1975,NA,NA,NA
"657","ARM",1976,NA,NA,NA
"658","ARM",1977,NA,NA,NA
"659","ARM",1978,NA,NA,NA
"660","ARM",1979,NA,NA,NA
"661","ARM",1980,NA,NA,NA
"662","ARM",1981,NA,NA,NA
"663","ARM",1982,NA,NA,NA
"664","ARM",1983,NA,NA,NA
"665","ARM",1984,NA,NA,NA
"666","ARM",1985,NA,NA,NA
"667","ARM",1986,NA,NA,NA
"668","ARM",1987,NA,NA,NA
"669","ARM",1988,NA,NA,NA
"670","ARM",1989,NA,NA,NA
"671","ARM",1990,NA,5.83977709395123,2.25686344877086
"672","ARM",1991,NA,5.15652326260518,2.06987012987013
"673","ARM",1992,1.8,3.00109639725066,1.27283545342634
"674","ARM",1993,5.3,2.73699995050702,1.20131282927524
"675","ARM",1994,6.6,2.88479802390046,1.31515863667553
"676","ARM",1995,6.7,3.08384904196219,1.46831743520148
"677","ARM",1996,9.3,3.2647291467809,1.59696894623708
"678","ARM",1997,10.8,3.37315340374995,1.63949244476152
"679","ARM",1998,9.4,3.61939360180914,1.89372643726462
"680","ARM",1999,11.2,3.73883359068989,1.84548217302732
"681","ARM",2000,NA,3.95942477265728,1.91156366885006
"682","ARM",2001,NA,4.33952955080371,2.11846791337873
"683","ARM",2002,NA,4.91234745142022,2.37633504839976
"684","ARM",2003,NA,5.6000760946952,2.80706100869084
"685","ARM",2004,NA,6.18808408457212,3.57661524041616
"686","ARM",2005,NA,7.04822777227278,4.90046951110191
"687","ARM",2006,NA,7.97859383817516,6.3844520665146
"688","ARM",2007,10.394,9.07166119412856,9.20630126979164
"689","ARM",2008,22.974,9.6976058165624,11.6620407138753
"690","ARM",2009,19.295,8.33024339635924,8.6479370812562
"691","ARM",2010,19.523,8.51350875109706,9.26028575562424
"692","ARM",2011,21.63,8.91364366228574,10.1421118245835
"693","ARM",2012,17.511,9.55542600605632,10.6193206829474
"694","ARM",2013,16.576,9.87075506425618,11.1214644370415
"695","ARM",2014,17.499,10.2261022466276,11.6095132467958
"696","ARM",2015,18.261,10.553337518414,10.553337518414
"697","ARM",2016,17.617,10.5744441934325,10.5461362355219
"698","ARM",2017,17.705,11.3675275081135,11.5274587090158
"699","ARM",2018,13.212,11.958638938496,12.4579406947395
"700","ARM",2019,12.2,12.8674954976469,13.6192905392116
"701","ARM",2020,12.18,11.9410358219185,12.6416985832152
"702","ARM",2021,10.012,12.6336158995898,13.8789086289378
"703","ARM",2022,NA,14.2254515029381,19.5134746482429
"704","ARM",NA,NA,NA,NA
"705","ASM",1960,NA,NA,NA
"706","ASM",1961,NA,NA,NA
"707","ASM",1962,NA,NA,NA
"708","ASM",1963,NA,NA,NA
"709","ASM",1964,NA,NA,NA
"710","ASM",1965,NA,NA,NA
"711","ASM",1966,NA,NA,NA
"712","ASM",1967,NA,NA,NA
"713","ASM",1968,NA,NA,NA
"714","ASM",1969,NA,NA,NA
"715","ASM",1970,NA,NA,NA
"716","ASM",1971,NA,NA,NA
"717","ASM",1972,NA,NA,NA
"718","ASM",1973,NA,NA,NA
"719","ASM",1974,12.99,NA,NA
"720","ASM",1975,17.24,NA,NA
"721","ASM",1976,19.08,NA,NA
"722","ASM",1977,14.87,NA,NA
"723","ASM",1978,13.79,NA,NA
"724","ASM",1979,14.35,NA,NA
"725","ASM",1980,12.41,NA,NA
"726","ASM",1981,12.61,NA,NA
"727","ASM",1982,12.78,NA,NA
"728","ASM",1983,12.96,NA,NA
"729","ASM",1984,13.11,NA,NA
"730","ASM",1985,13.29,NA,NA
"731","ASM",1986,13.38,NA,NA
"732","ASM",1987,NA,NA,NA
"733","ASM",1988,NA,NA,NA
"734","ASM",1989,NA,NA,NA
"735","ASM",1990,5.11,NA,NA
"736","ASM",1991,NA,NA,NA
"737","ASM",1992,NA,NA,NA
"738","ASM",1993,NA,NA,NA
"739","ASM",1994,NA,NA,NA
"740","ASM",1995,NA,NA,NA
"741","ASM",1996,NA,NA,NA
"742","ASM",1997,NA,NA,NA
"743","ASM",1998,NA,NA,NA
"744","ASM",1999,NA,NA,NA
"745","ASM",2000,5.05,NA,NA
"746","ASM",2001,NA,NA,NA
"747","ASM",2002,NA,0.744923664122138,0.512
"748","ASM",2003,NA,0.752116030534351,0.524
"749","ASM",2004,NA,0.755198473282443,0.509
"750","ASM",2005,9.98,0.752116030534351,0.5
"751","ASM",2006,NA,0.721291603053435,0.493
"752","ASM",2007,NA,0.734648854961832,0.518
"753","ASM",2008,NA,0.715126717557252,0.56
"754","ASM",2009,NA,0.685329770992367,0.675
"755","ASM",2010,9.2,0.687384732824428,0.573
"756","ASM",2011,NA,0.687384732824428,0.57
"757","ASM",2012,NA,0.657587786259542,0.64
"758","ASM",2013,NA,0.641148091603054,0.638
"759","ASM",2014,NA,0.652450381679389,0.643
"760","ASM",2015,NA,0.673,0.673
"761","ASM",2016,NA,0.661697709923664,0.671
"762","ASM",2017,NA,0.61546106870229,0.612
"763","ASM",2018,NA,0.631900763358779,0.639
"764","ASM",2019,NA,0.628818320610687,0.647
"765","ASM",2020,NA,0.656560305343511,0.721
"766","ASM",2021,NA,0.651422900763359,0.75
"767","ASM",2022,NA,0.662725190839695,0.871
"768","ASM",NA,NA,NA,NA
"769","ATG",1960,NA,NA,NA
"770","ATG",1961,NA,NA,NA
"771","ATG",1962,NA,NA,NA
"772","ATG",1963,NA,NA,NA
"773","ATG",1964,NA,NA,NA
"774","ATG",1965,NA,NA,NA
"775","ATG",1966,NA,NA,NA
"776","ATG",1967,NA,NA,NA
"777","ATG",1968,NA,NA,NA
"778","ATG",1969,NA,NA,NA
"779","ATG",1970,NA,NA,NA
"780","ATG",1971,NA,NA,NA
"781","ATG",1972,NA,NA,NA
"782","ATG",1973,20.46,NA,NA
"783","ATG",1974,19.46,NA,NA
"784","ATG",1975,19.45,NA,NA
"785","ATG",1976,20.69,NA,NA
"786","ATG",1977,NA,0.390208642396126,0.0774967537037037
"787","ATG",1978,NA,0.407313937390013,0.0878793414814815
"788","ATG",1979,NA,0.440223866255148,0.109079978888889
"789","ATG",1980,NA,0.476152432449812,0.131431026666667
"790","ATG",1981,NA,0.494317248569225,0.147841734444444
"791","ATG",1982,NA,0.493901961456404,0.164369278888889
"792","ATG",1983,NA,0.520394943023781,0.182144092962963
"793","ATG",1984,NA,0.573293066100206,0.208372846296296
"794","ATG",1985,NA,0.617114404757525,0.240923924814815
"795","ATG",1986,NA,0.68804447650192,0.290440140740741
"796","ATG",1987,NA,0.733636841333853,0.337174861851852
"797","ATG",1988,NA,0.771883331944759,0.398637727777778
"798","ATG",1989,NA,0.81242476460213,0.438794788518519
"799","ATG",1990,NA,0.836892680530684,0.45947037037037
"800","ATG",1991,6,0.855108307542338,0.481707407407407
"801","ATG",1992,NA,0.865014525144992,0.499281481481481
"802","ATG",1993,NA,0.910686242884566,0.535174074074074
"803","ATG",1994,NA,0.971490095951494,0.58942962962963
"804","ATG",1995,NA,0.929137136307197,0.577281481481481
"805","ATG",1996,NA,0.990501624225814,0.63372962962963
"806","ATG",1997,NA,1.04469799511209,0.680618518518518
"807","ATG",1998,NA,1.09412396409067,0.727859259259259
"808","ATG",1999,NA,1.1346899001452,0.7662
"809","ATG",2000,NA,1.20507960804239,0.82637037037037
"810","ATG",2001,8.42,1.15027254562123,0.800481481481481
"811","ATG",2002,NA,1.16209092852162,0.814381481481481
"812","ATG",2003,NA,1.23270589149314,0.856396296296296
"813","ATG",2004,NA,1.30379639295494,0.91972962962963
"814","ATG",2005,NA,1.38820197214441,1.02296296296296
"815","ATG",2006,NA,1.56461674069942,1.15766296296296
"816","ATG",2007,NA,1.71036678513423,1.31275925925926
"817","ATG",2008,NA,1.71012150738662,1.37007037037037
"818","ATG",2009,NA,1.50554484887076,1.22832962962963
"819","ATG",2010,NA,1.3875011785798,1.1487
"820","ATG",2011,NA,1.36032540527772,1.28133703703704
"821","ATG",2012,NA,1.37990414050946,1.32710740740741
"822","ATG",2013,NA,1.38660953741236,1.32542592592593
"823","ATG",2014,NA,1.41727374887615,1.37882962962963
"824","ATG",2015,NA,1.43775555555556,1.43775555555556
"825","ATG",2016,NA,1.49670016235408,1.48969259259259
"826","ATG",2017,NA,1.53356887684089,1.53115185185185
"827","ATG",2018,NA,1.64020077469966,1.66152962962963
"828","ATG",2019,NA,1.69105430006629,1.72535185185185
"829","ATG",2020,NA,1.37177649748049,1.4107962962963
"830","ATG",2021,NA,1.48414856607947,1.60136666666667
"831","ATG",2022,NA,1.62538601556633,1.86773333333333
"832","ATG",NA,NA,NA,NA
"833","AUS",1960,NA,204.552693089735,18.6065629770501
"834","AUS",1961,NA,209.630955779938,19.6828831492613
"835","AUS",1962,NA,212.344121294877,19.9225631876101
"836","AUS",1963,NA,225.544205184523,21.539843446375
"837","AUS",1964,NA,241.288179166102,23.8011238081798
"838","AUS",1965,NA,255.718059201207,25.9761641561863
"839","AUS",1966,NA,261.801097293834,27.3078443692551
"840","AUS",1967,NA,278.307830410407,30.442724870836
"841","AUS",1968,NA,292.48413722149,32.7140852342536
"842","AUS",1969,NA,313.090190822925,36.6833658693385
"843","AUS",1970,NA,335.556914435482,41.3336066133771
"844","AUS",1971,NA,348.981339247185,45.2166472346636
"845","AUS",1972,NA,362.627385697042,52.0408878504673
"846","AUS",1973,NA,372.125844372745,63.8308776425368
"847","AUS",1974,NA,387.410259374595,88.963890935888
"848","AUS",1975,NA,392.587775927283,97.3030178888434
"849","AUS",1976,NA,402.751099517447,105.059356494425
"850","AUS",1977,NA,417.230606483794,110.34985088323
"851","AUS",1978,NA,420.958064894822,118.49163346973
"852","AUS",1979,6.265,438.00865479214,134.898330114734
"853","AUS",1980,6.105,451.305273260368,149.985515320334
"854","AUS",1981,5.784,466.378263938703,176.893068617207
"855","AUS",1982,7.163,481.886340041634,194.038397881496
"856","AUS",1983,9.961,471.166922893159,177.265418961893
"857","AUS",1984,8.987,492.801545631177,193.518998163396
"858","AUS",1985,8.258,518.814215454189,180.637129503847
"859","AUS",1986,8.081,539.388997290731,182.475517627308
"860","AUS",1987,8.106,553.211117373353,189.487162519852
"861","AUS",1988,7.226,585.042374929356,236.154038684292
"862","AUS",1989,6.175,607.734119284946,299.871835376042
"863","AUS",1990,6.926,629.485671230824,311.420509067628
"864","AUS",1991,9.586,627.081824259933,325.966686052581
"865","AUS",1992,10.733,629.76371800998,325.518458076533
"866","AUS",1993,10.879,655.23864944103,312.128302417088
"867","AUS",1994,9.724,681.315222435779,322.802490487721
"868","AUS",1995,8.473,707.771815356074,368.166023166023
"869","AUS",1996,8.509,735.119653575813,401.341880620728
"870","AUS",1997,8.367,763.88627817232,435.642611296586
"871","AUS",1998,7.684,799.508217490112,399.674421759479
"872","AUS",1999,6.876,839.704672154942,389.652212056649
"873","AUS",2000,6.288,872.633840587072,416.167815092908
"874","AUS",2001,6.747,890.30578685639,379.629301675108
"875","AUS",2002,6.375,925.736696479946,395.788696012059
"876","AUS",2003,5.933,954.34832189394,467.739079790332
"877","AUS",2004,5.399,994.663065408582,614.659980082515
"878","AUS",2005,5.036,1026.03612362681,695.69289867656
"879","AUS",2006,4.785,1054.30647891088,748.417562769636
"880","AUS",2007,4.381,1094.08960242235,855.007458585224
"881","AUS",2008,4.242,1133.32614986916,1056.11242719038
"882","AUS",2009,5.565,1154.77518148075,928.76212269805
"883","AUS",2010,5.214,1180.48669061143,1148.89020029242
"884","AUS",2011,5.083,1208.92428185558,1398.70132302963
"885","AUS",2012,5.225,1256.29488727941,1547.64983573289
"886","AUS",2013,5.663,1289.03642512218,1577.30184020001
"887","AUS",2014,6.078,1322.64677417219,1468.59769000622
"888","AUS",2015,6.055,1351.76894513911,1351.76894513911
"889","AUS",2016,5.711,1389.33653209002,1207.58090157872
"890","AUS",2017,5.592,1421.55120867645,1326.882104817
"891","AUS",2018,5.3,1462.86664866766,1429.73366818591
"892","AUS",2019,5.159,1494.77336635199,1394.67132596057
"893","AUS",2020,6.456,1489.77056379011,1330.3815449093
"894","AUS",2021,5.116,1521.23199873521,1559.03375628513
"895","AUS",2022,3.701,1586.17257728196,1692.9566468557
"896","AUS",NA,NA,NA,NA
"897","AUT",1960,NA,84.9309578657421,6.59269384118495
"898","AUT",1961,NA,89.6344167459454,7.31174963336229
"899","AUT",1962,NA,92.0085412349355,7.75611021011966
"900","AUT",1963,NA,95.8161008691366,8.37417525773075
"901","AUT",1964,NA,101.684217823965,9.16998388571185
"902","AUT",1965,NA,105.223006468235,9.99407061585997
"903","AUT",1966,NA,111.160594895654,10.8876822731014
"904","AUT",1967,NA,114.504358722384,11.5794316689165
"905","AUT",1968,NA,119.625351794,12.4406253128685
"906","AUT",1969,2.8,127.132879969536,13.5827985562404
"907","AUT",1970,2.4,135.169130645024,15.3730055570257
"908","AUT",1971,1.5,142.082989214129,17.8584860667474
"909","AUT",1972,1.3,150.903303811962,22.0596124769332
"910","AUT",1973,1.2,158.283132276333,29.515467706796
"911","AUT",1974,1.3,164.522871893839,35.1892999116608
"912","AUT",1975,2,163.924443911638,40.059206763056
"913","AUT",1976,2,171.429635128008,42.9599762215234
"914","AUT",1977,1.8,180.13822732532,51.5457588876863
"915","AUT",1978,2.1,179.758759493059,62.0522590732493
"916","AUT",1979,2,189.387896783516,73.9372969634586
"917","AUT",1980,1.9,192.667120935942,82.0589129972346
"918","AUT",1981,2.06,192.389112509963,71.034228443062
"919","AUT",1982,3.35,196.258547592121,71.2752875695733
"920","AUT",1983,4.11,202.093486979047,72.1210165466524
"921","AUT",1984,3.8,202.197109935467,67.9853448868716
"922","AUT",1985,3.6,207.249365643959,69.3867744080872
"923","AUT",1986,3.12,212.018988476745,99.0361649391618
"924","AUT",1987,3.79,214.896442478295,124.16844253374
"925","AUT",1988,3.55,221.979171128378,133.339397080129
"926","AUT",1989,3.14,230.607667590116,133.10580551222
"927","AUT",1990,3.25,240.629049863283,166.463386179354
"928","AUT",1991,5.86,248.910606082174,173.794177961108
"929","AUT",1992,3.59,254.121610895057,195.078126721763
"930","AUT",1993,4.25,255.46034692986,190.37972080918
"931","AUT",1994,3.535,261.596808649455,203.535242741838
"932","AUT",1995,4.353,268.57616842157,241.038283062645
"933","AUT",1996,5.291,274.886456416226,237.250948791266
"934","AUT",1997,5.157,280.641477589641,212.790348404555
"935","AUT",1998,5.493,290.692443914523,218.259904401956
"936","AUT",1999,4.707,301.030430129082,217.259147049954
"937","AUT",2000,4.694,311.192381028414,197.289625479906
"938","AUT",2001,6.4,315.135711888113,197.508773215323
"939","AUT",2002,4.86,320.340348097004,214.39486667524
"940","AUT",2003,4.785,323.356259321687,262.273631180054
"941","AUT",2004,5.969,332.200441760824,301.457562038541
"942","AUT",2005,5.682,339.655236682676,316.092273276015
"943","AUT",2006,5.32,351.38707065634,336.280064332411
"944","AUT",2007,4.909,364.484726093492,389.185571506052
"945","AUT",2008,4.198,369.807747327812,432.051935642945
"946","AUT",2009,5.371,355.886045571664,401.758735822211
"947","AUT",2010,4.883,362.424005611476,392.275107258667
"948","AUT",2011,4.637,373.016924602914,431.685217367511
"949","AUT",2012,4.909,375.555101767152,409.401816050531
"950","AUT",2013,5.367,375.650886015,430.190979705962
"951","AUT",2014,5.674,378.134963330691,442.584815286034
"952","AUT",2015,5.802,381.971148530543,381.971148530543
"953","AUT",2016,6.064,389.570224508691,395.837353031499
"954","AUT",2017,5.561,398.368950204699,417.261151844977
"955","AUT",2018,4.933,408.030932405258,454.991174096102
"956","AUT",2019,4.56,413.949540159265,444.596155845254
"957","AUT",2020,5.201,386.49230260855,435.049316955737
"958","AUT",2021,6.459,402.871331324597,479.295362747047
