"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","Wealth_Gini","Wealth_Share_bottom50","Wealth_Share_top10","Wealth_Share_top1","v2peedueq","v2x_corr","v2x_libdem","Unemployment_rate","GDP_constant_billions","GDP_current_billions","welfare_regime"
"484","JPN","Japan",2013,32.468,40.848,0,8.838,6.75,0,1.075,17.584,0.262,28.557,0.738013193034121,0.0442,0.586,0.2481,3.446,0.096,0.754,4.038,4363.70230279586,5212.32818116618,"Cons"
"485","JPN","Japan",2005,33.804,36.862,0,9.661,7.334,0,1.135,19.418,0.255,25.827,0.739616739141482,0.0439,0.5887,0.2506,3.446,0.107,0.763,4.446,4229.10070543547,4831.4670353898,"Cons"
"486","JPN","Japan",2017,30.65,39.938,0,8.191,6.009,0,1.334,20.972,0.249,30.916,0.7378351566026,0.0443,0.5858,0.248,3.446,0.088,0.748,2.822,4553.46641729221,4930.83736915142,"Cons"
"487","JPN","Japan",2021,31.934,39.176,0,7.865,5.671,0,1.474,20.761,0.264,34.075,0.738585460713949,0.0441,0.5869,0.2498,3.446,0.059,0.739,2.828,4487.01564527313,5034.62078458498,"Cons"
"488","JPN","Japan",2004,31.986,37.743,0,9.993,7.676,0,1.103,20.017,0.262,24.76,0.739499500183271,0.0439,0.5884,0.2504,3.446,0.107,0.761,4.734,4154.16371003448,4893.11600565656,"Cons"
"489","JPN","Japan",2019,30.777,41.068,0,8.174,6.049,0,1.311,19.722,0.259,31.508,0.737957635445113,0.0442,0.5859,0.248,3.446,0.088,0.754,2.351,4564.33255009445,5117.99385301651,"Cons"
"490","JPN","Japan",2006,35.4,36.629,0,9.083,6.83,0,1.062,18.637,0.25,26.618,0.73999053019341,0.0438,0.589,0.2514,3.446,0.107,0.768,4.192,4287.13877436371,4601.66312264992,"Cons"
"491","JPN","Japan",2018,31.945,40.207,0,8.086,5.916,0,1.329,19.51,0.253,31.544,0.737839943876466,0.0443,0.5858,0.248,3.446,0.088,0.762,2.467,4582.76301147735,5040.88093932486,"Cons"
"492","LVA","Latvia",1999,24.519,34.09,0,3.306,2.896,0,0,38.085,0,30.252,0.79280272989619,0.0254,0.6523,0.2604,2.224,0.322,0.7,13.79,15.0673869860336,7.53378813355753,"East"
"493","LVA","Latvia",2000,24.08,33.534,0,3.786,3.153,0,0,38.6,0,29.05,0.792873819298279,0.0254,0.6524,0.2605,2.224,0.305,0.705,14.211,15.922572893818,7.95885283893395,"East"
"494","LVA","Latvia",2002,26.601,32.448,0,3.544,2.84,0,0,37.407,0,27.815,0.794190062116474,0.0251,0.6544,0.2624,2.224,0.18,0.71,13.829,18.1294184425547,9.55703160527512,"East"
"495","LVA","Latvia",2003,25.458,30.687,0.294,3.736,2.814,0,0.001,39.825,0,27.411,0.794991225577125,0.025,0.6557,0.2636,2.224,0.175,0.716,12.061,19.6564343768445,11.7719751568073,"East"
"496","LVA","Latvia",2004,26.631,29.989,0.156,3.708,2.643,0,0.002,39.516,0,27.548,0.795998841569974,0.0247,0.6572,0.2651,2.224,0.177,0.715,11.708,21.2848020946672,14.435700533368,"East"
"497","LVA","Latvia",2001,26.119,32.421,0,3.775,3.121,0,0,37.685,0,28.121,0.791974440977313,0.0256,0.651,0.2591,2.224,0.305,0.705,13.821,16.9294380898539,8.36239870158943,"East"
"498","LVA","Latvia",2006,26.88,28.015,0.081,3.454,1.922,0,0.003,41.571,0,28.577,0.791651100535999,0.0257,0.6504,0.2586,2.224,0.209,0.701,7.03,26.3879666926328,21.5700764986205,"East"
"499","LVA","Latvia",2007,29.006,27.711,0.057,3.049,1.65,0,0.054,40.177,0,28.195,0.795928426912276,0.0248,0.6571,0.265,2.224,0.174,0.672,6.052,29.0114376603379,31.0543509779784,"East"
"500","LVA","Latvia",2008,32.035,28.413,0.055,2.267,1.474,0,0.063,37.229,0,27.815,0.794942843638941,0.025,0.6556,0.2636,2.224,0.171,0.674,7.739,28.0688210272594,35.8542742289139,"East"
"501","LVA","Latvia",2005,26.102,28.396,0.117,3.562,2.307,0,0.003,41.824,0,27.805,0.797659919689382,0.0244,0.6597,0.2676,2.224,0.178,0.712,10.033,23.5666107723461,17.0034598630989,"East"
"502","LVA","Latvia",2010,25.024,30.098,0.055,3.043,2.472,0,0.066,41.781,0,28.54,0.792450457294176,0.0255,0.6517,0.2598,2.224,0.135,0.692,19.482,22.9938835467441,23.9561630765575,"East"
"503","LVA","Latvia",2011,24.684,30.625,0.052,3.428,2.723,0,0.065,41.211,0,29.134,0.794030952547343,0.0252,0.6542,0.2622,2.224,0.135,0.715,16.206,23.5856799703973,27.474380566265,"East"
"504","LVA","Latvia",2012,25.258,29.812,0.046,3.31,2.617,0,0.064,41.574,0,29.111,0.794933149793479,0.025,0.6556,0.2636,2.224,0.133,0.725,15.047,25.2466418484078,28.1699026693784,"East"
"505","LVA","Latvia",2013,25.236,28.874,0.045,3.298,2.58,0,0.073,42.547,0,29.43,0.795049433797926,0.025,0.6557,0.2637,2.003,0.101,0.74,11.867,25.7535860547246,30.2047834618488,"East"
"506","LVA","Latvia",2014,25.084,28.236,0.043,3.521,2.724,0,0.084,43.115,0,29.715,0.793250461943975,0.0253,0.653,0.261,2.104,0.098,0.748,10.846,26.2434637337578,31.3868964870407,"East"
"507","LVA","Latvia",2015,25.044,27.731,0.041,3.401,2.692,0,0.097,43.783,0,29.79,0.774128326247947,0.0355,0.6426,0.2787,2.104,0.098,0.754,9.873,27.2630905470617,27.2630905470617,"East"
"508","LVA","Latvia",2016,25.799,26.51,0.039,3.479,2.82,0,0.104,44.173,0,30.73,0.75340106352472,0.0455,0.6251,0.2841,1.701,0.129,0.737,9.643,27.9088481301504,28.0835975124841,"East"
"509","LVA","Latvia",2017,26.276,26.93,0.037,3.343,2.72,0,0.107,43.415,0,31.091,0.735118141612503,0.0549,0.6098,0.2896,1.701,0.149,0.733,8.715,28.8333220084414,30.4838060178318,"East"
"510","LVA","Latvia",2018,22.636,29.366,0.034,3.075,2.465,0,0.115,44.889,0,31.052,0.733898417025856,0.0551,0.6079,0.2875,1.701,0.149,0.74,7.412,29.9839212709191,34.4290234350211,"East"
"511","LVA","Latvia",2019,21.366,30.706,0.034,3.03,2.388,0,0.121,44.864,0,30.906,0.733438202093154,0.0552,0.6071,0.2867,1.701,0.133,0.748,6.312,30.1600775230508,34.2255475370745,"East"
"512","LVA","Latvia",2020,21.54,31.844,0.033,2.995,2.37,0,0.124,43.588,0,30.944,0.733447516263524,0.0552,0.6071,0.2867,1.308,0.116,0.739,8.098,29.1003118619027,34.3909103389604,"East"
"513","LVA","Latvia",2021,22.387,31.127,0.027,2.89,2.207,0,0.145,43.569,0,30.524,0.733456846589604,0.0552,0.6072,0.2867,1.308,0.104,0.735,7.513,31.0592678215902,39.4431261744335,"East"
"514","LVA","Latvia",2009,24.419,32.667,0.057,2.502,1.95,0,0.078,40.356,0,28.067,0.795440834503022,0.0249,0.6564,0.2643,2.224,0.16,0.684,17.515,24.0661678418371,26.4109090909091,"East"
"515","LVA","Latvia",1995,21.973,36.92,0,3.379,3.037,0,0,37.728,0,29.715,0.788006054456979,0.0264,0.6446,0.2531,2.224,0.357,0.68,NA,12.3502886635402,5.78912863662293,"East"
"516","LVA","Latvia",1996,22.715,35.326,0,3.668,3.241,0,0,38.291,0,29.167,0.791182629590779,0.0258,0.6497,0.2579,2.224,0.345,0.689,20.93,12.6699160275586,5.97524885145482,"East"
"517","LVA","Latvia",1997,23.893,33.661,0,3.751,3.399,0,0,38.695,0,30.251,0.791625764935795,0.0257,0.6504,0.2586,2.224,0.341,0.703,14.9,13.7895454567203,6.5279264456811,"East"
"518","LVA","Latvia",1998,23.981,32.355,0,4.076,3.613,0,0,39.588,0,31.26,0.79284714061003,0.0254,0.6523,0.2604,2.224,0.337,0.702,14.454,14.6632424775719,7.16627546765161,"East"
"519","NLD","Netherlands",2003,25.64,36.916,0,5.075,2.157,0.021,0.818,31.899,0.47,34.804,0.691343654281159,0.0501,0.5153,0.1608,2.491,0.017,0.813,3.593,661.750925152705,580.07036070196,"Soc-Dem"
"520","NLD","Netherlands",1997,27.315,38.107,0,4.798,1.881,0.563,0.697,29.423,0.357,36.798,0.726776982189946,0.0485,0.5797,0.245,2.824,0.019,0.81,5.511,562.483569063842,416.812740004518,"Soc-Dem"
"521","NLD","Netherlands",2006,27.236,35.963,0,4.668,1.59,-0.003,0.859,31.75,0.383,36.047,0.689487385818925,0.0506,0.5164,0.1688,2.491,0.017,0.818,5.002,712.564183491074,733.955269898823,"Soc-Dem"
"522","NLD","Netherlands",2007,28.27,34.882,0,4.69,1.579,0.014,0.85,31.719,0.438,35.685,0.684814073371285,0.0511,0.5088,0.1646,2.491,0.017,0.826,4.153,739.44810799338,848.558887541179,"Soc-Dem"
"523","NLD","Netherlands",2004,24.858,37.125,0,5.263,2.236,0.024,0.821,32.336,0.417,34.809,0.693380667060541,0.0501,0.5199,0.1779,2.491,0.017,0.813,4.646,674.886321780345,658.380081545175,"Soc-Dem"
"524","NLD","Netherlands",2005,27.291,34.502,0,5.483,2.251,0.031,0.886,32.211,0.513,35.013,0.687443303456664,0.0515,0.5131,0.1647,2.491,0.017,0.813,5.873,688.727404110835,685.348181515953,"Soc-Dem"
"525","NLD","Netherlands",2021,31.613,33.026,0,4.136,2.285,0,0.732,30.929,0.296,39.185,0.612974994053081,0.0942,0.4499,0.1318,1.852,0.022,0.81,4.21,857.602880650928,1029.67833832944,"Soc-Dem"
"526","NLD","Netherlands",1998,26.869,38.03,0,4.984,1.917,0.51,0.784,29.778,0.339,36.254,0.737498712679468,0.0389,0.5795,0.2563,2.824,0.019,0.799,4.394,588.717336764449,438.008220395468,"Soc-Dem"
"527","NLD","Netherlands",2008,27.26,37.019,0,4.253,1.584,0.009,0.772,31.066,0.402,35.946,0.674360109048063,0.0563,0.4984,0.1668,2.491,0.017,0.826,3.654,755.496534043895,951.869997864062,"Soc-Dem"
"528","NLD","Netherlands",1996,28.057,37.934,0,4.526,1.858,0.503,0.688,29.099,0.384,37.345,0.725372337773194,0.0488,0.578,0.2522,2.824,0.019,0.814,6.421,539.143748273904,450.490196078431,"Soc-Dem"
"529","NLD","Netherlands",2001,27.135,35.734,0,5.05,1.94,0.053,0.762,31.473,0.608,35.612,0.705976583178234,0.046,0.5367,0.1879,2.491,0.019,0.808,2.119,659.290074379866,431.586852369686,"Soc-Dem"
"530","NLD","Netherlands",2002,27.619,35.204,0,5.281,2.018,0.028,0.966,31.282,0.614,35.014,0.692476856923481,0.0519,0.5205,0.172,2.491,0.023,0.804,2.554,660.722537625617,473.861980070981,"Soc-Dem"
"531","NLD","Netherlands",1990,32.263,37.421,0,3.655,1.638,0.53,0.5,26.418,0.243,39.698,0.727856255642195,0.0506,0.5929,0.2765,2.824,0.019,0.815,7.671,465.082446942397,318.33051192061,"Soc-Dem"
"532","NLD","Netherlands",1991,33.432,37.374,0,3.573,1.573,0.568,0.513,25.401,0.219,41.728,0.728294168912697,0.0509,0.5944,0.2801,2.824,0.019,0.815,7.285,476.426432932937,327.500327675625,"Soc-Dem"
"533","NLD","Netherlands",1992,31.426,38.943,0,3.6,1.597,0.526,0.526,25.789,0.242,41.389,0.731037782626032,0.0504,0.5984,0.2865,2.824,0.019,0.815,5.555,484.554605651777,362.962872180451,"Soc-Dem"
"534","NLD","Netherlands",1993,32.695,38.643,0,3.802,1.641,0.579,0.546,24.59,0.271,41.581,0.729105156997463,0.0514,0.5969,0.2849,2.824,0.019,0.815,6.287,490.648132551043,353.55016967252,"Soc-Dem"
"535","NLD","Netherlands",1994,28.063,41.168,0,4.184,1.718,0.591,0.678,26.319,0.266,39.733,0.714532062610786,0.0539,0.5765,0.2459,2.824,0.019,0.814,7.159,505.176677944667,379.130260322073,"Soc-Dem"
"536","NLD","Netherlands",2018,29.56,35.981,0,4.043,2.454,0,0.576,30.147,0.269,38.799,0.624147153075347,0.087,0.4617,0.1385,2.203,0.019,0.831,3.831,824.133764145055,914.043438179607,"Soc-Dem"
"537","NLD","Netherlands",1995,27.308,39.537,0,4.209,1.863,0.547,0.629,28.546,0.4,37.248,0.735526577223439,0.0457,0.5909,0.2418,2.824,0.019,0.814,7.158,520.918165020581,452.301674444139,"Soc-Dem"
"538","NLD","Netherlands",2020,30.7,34.113,0,4.251,2.483,0,0.653,30.456,0.48,39.999,0.612970567207277,0.0942,0.4499,0.1318,1.717,0.022,0.814,3.819,807.59759178977,909.793466661481,"Soc-Dem"
"539","NLD","Netherlands",2009,28.166,36.113,0,3.97,1.868,0.011,0.83,31.297,0.454,34.939,0.681685901431312,0.0539,0.507,0.1656,2.491,0.017,0.826,4.347,727.793352989741,871.518638049218,"Soc-Dem"
"540","NLD","Netherlands",2010,27.897,36.3,0,3.848,1.861,0.01,0.755,31.532,0.422,35.656,0.677307342861802,0.0574,0.5052,0.1613,2.491,0.017,0.827,4.989,737.565720627788,847.380859016668,"Soc-Dem"
"541","NLD","Netherlands",2000,25.929,38.677,0,5.273,1.855,0.494,0.889,29.655,0.466,36.907,0.714978008773393,0.0422,0.5488,0.2014,2.491,0.019,0.808,2.725,644.297559542718,417.479337444707,"Soc-Dem"
"542","NLD","Netherlands",2011,26.866,38.381,0,3.432,1.923,0.005,0.666,30.898,0.424,35.443,0.664272622741862,0.0666,0.4916,0.1517,2.491,0.017,0.828,4.977,749.006761258435,905.270626332687,"Soc-Dem"
"543","NLD","Netherlands",2012,25.334,40.816,0,3.039,1.958,0.001,0.595,30.551,0.261,35.587,0.669854114934019,0.0627,0.4973,0.159,2.491,0.017,0.823,5.821,741.289340197321,838.923319919531,"Soc-Dem"
"544","NLD","Netherlands",2013,24.775,40.829,0,3.39,2.201,0,0.725,30.536,0.471,36.109,0.684753452969094,0.0544,0.5154,0.1684,2.491,0.025,0.823,7.243,740.324364660471,877.172824534512,"Soc-Dem"
"545","NLD","Netherlands",2014,25.592,39.638,0,3.861,2.619,0,0.613,30.412,0.496,37.047,0.659070739664784,0.0673,0.497,0.1587,2.491,0.025,0.83,7.416,750.862107575857,892.167986713722,"Soc-Dem"
"546","NLD","Netherlands",2015,27.746,37.763,0,3.825,2.499,0,0.632,30.503,0.163,37.007,0.653838090936496,0.0696,0.4908,0.1543,2.491,0.021,0.83,6.873,765.572770634375,765.572770634375,"Soc-Dem"
"547","NLD","Netherlands",2016,27.2,38.194,0,3.957,2.436,0,0.678,30.387,0.262,38.405,0.638242964244636,0.0783,0.4785,0.1496,2.491,0.021,0.83,6.006,782.351934079297,784.06043024008,"Soc-Dem"
"548","NLD","Netherlands",2017,30.021,35.675,0,4.021,2.422,0,0.644,29.983,0.3,38.701,0.650403047345996,0.0772,0.4981,0.1704,2.491,0.021,0.831,4.839,805.125436190089,833.86964168706,"Soc-Dem"
"549","NLD","Netherlands",2019,31.012,34.237,0,3.815,2.313,0,0.557,30.691,0.244,39.264,0.612966118008616,0.0942,0.4499,0.1318,1.717,0.019,0.824,3.38,840.250428566882,910.194347568626,"Soc-Dem"
"550","NLD","Netherlands",1999,26.03,38.525,0,5.112,1.831,0.5,0.828,29.86,0.473,37.158,0.722132504856908,0.0424,0.5643,0.2163,2.824,0.019,0.817,3.623,618.353650975274,447.049523049808,"Soc-Dem"
"551","NOR","Norway",1995,35.705,23.888,0,2.861,0.736,1.512,0.257,37.541,0.004,39.367,0.737878952587039,0.0185,0.5064,0.2367,3.475,0.006,0.854,6.307,254.491515965692,152.029612324788,"Soc-Dem"
"552","NOR","Norway",1996,36.914,23.418,0,2.847,0.732,1.483,0.248,36.817,0.004,39.292,0.738415140694087,0.0185,0.5073,0.2374,3.475,0.006,0.854,5.036,267.287258447866,163.520109150671,"Soc-Dem"
"553","NOR","Norway",1998,37.26,23.525,0,2.404,0.561,1.18,0.246,36.804,0.007,41.194,0.737948926604417,0.0185,0.5066,0.2369,3.475,0.006,0.85,3.737,288.922351968585,154.230295158447,"Soc-Dem"
"554","NOR","Norway",1999,37.639,23.699,0,2.474,0.509,1.198,0.195,36.061,0.127,41.509,0.738172792884484,0.0185,0.507,0.2372,3.475,0.006,0.85,3.247,294.90895938824,162.38370602113,"Soc-Dem"
"555","NOR","Norway",1997,38.483,22.741,0,2.708,0.621,1.43,0.226,36.064,0.005,40.093,0.738924919218675,0.0183,0.5081,0.2383,3.475,0.006,0.853,4.687,281.41233853467,161.356631888484,"Soc-Dem"
"556","NOR","Norway",2014,42.565,25.677,0,2.976,0.791,1.402,0.154,28.782,0,38.491,0.709326813849657,0.0319,0.4847,0.2077,3.475,0.006,0.858,3.484,381.08153353312,501.736471832848,"Soc-Dem"
"557","NOR","Norway",2015,39.768,27.199,0,2.846,0.935,1.181,0.025,30.186,0,38.188,0.704845977175296,0.0374,0.4905,0.2179,3.475,0.006,0.863,4.296,388.15951224553,388.15951224553,"Soc-Dem"
"558","NOR","Norway",2016,38.039,27.469,0,3.141,1.02,1.391,0.017,31.352,0,38.654,0.702710557045407,0.0392,0.4918,0.2178,3.475,0.006,0.863,4.679,392.680500155007,370.956547619048,"Soc-Dem"
"559","NOR","Norway",2008,50.605,20.836,0,2.548,0.576,1.313,0.183,26.011,0,41.033,0.744144191632927,0.0171,0.5159,0.2457,3.475,0.006,0.862,2.55,360.167903275809,464.917553191489,"Soc-Dem"
"560","NOR","Norway",2018,41.762,25.539,0.141,3.127,1.015,1.422,0.005,29.431,0,39.118,0.716244846831614,0.0357,0.5115,0.2432,3.475,0.009,0.85,3.8,405.690275911956,439.7886258838,"Soc-Dem"
"561","NOR","Norway",2019,40.908,26.393,0.141,3.243,1.032,1.486,0.003,29.315,0,39.718,0.723354015915163,0.0327,0.522,0.2278,3.475,0.009,0.852,3.687,410.249333471117,408.742840909091,"Soc-Dem"
"562","NOR","Norway",2020,36.335,28.448,0.154,3.418,1.106,1.461,0.005,31.646,0,38.714,0.722976225490726,0.0327,0.5214,0.2268,3.475,0.009,0.856,4.422,405.005642244497,367.633418886627,"Soc-Dem"
"563","NOR","Norway",2017,39.101,26.593,0.148,3.28,1.065,1.484,0.007,30.878,0,38.456,0.705967324378548,0.0399,0.5009,0.2303,3.475,0.009,0.862,4.162,402.355151389893,401.745275035261,"Soc-Dem"
"564","NOR","Norway",2012,48.428,22.567,0,2.685,0.654,1.291,0.154,26.32,0,41.144,0.704094123063442,0.038,0.4877,0.2197,3.475,0.006,0.87,3.123,369.67651131549,512.777309840997,"Soc-Dem"
"565","NOR","Norway",2009,45.968,23.324,0,2.734,0.651,1.331,0.243,27.975,0,40.921,0.739637301557195,0.0181,0.5092,0.2391,3.475,0.006,0.865,3.103,353.179332437739,387.976400617019,"Soc-Dem"
"566","NOR","Norway",2010,47.284,22.431,0,2.635,0.656,1.218,0.219,27.65,0,41.581,0.741723833288574,0.0176,0.5121,0.242,3.475,0.006,0.871,3.521,355.959036891599,431.052143940438,"Soc-Dem"
"567","NOR","Norway",2021,49.006,22.494,0.124,2.958,0.871,1.351,0.003,25.418,0,42.449,0.722976225490726,0.0327,0.5214,0.2268,3.475,0.009,0.86,4.369,420.836044228583,503.367986030268,"Soc-Dem"
"568","NOR","Norway",2003,43.971,23.089,0,2.483,0.477,1.295,0.227,30.457,0,41.471,0.740570665809969,0.0178,0.5103,0.2402,3.475,0.006,0.859,4.221,318.258551203885,229.385469337024,"Soc-Dem"
"569","NOR","Norway",2000,45.254,21.047,0,2.297,0.434,1.227,0.203,31.403,0,41.613,0.741571651612162,0.0177,0.512,0.2419,3.475,0.006,0.858,3.458,304.696827529193,171.457201935968,"Soc-Dem"
"570","NOR","Norway",2001,45.283,21.627,0,2.29,0.42,1.221,0.203,30.8,0,41.814,0.739449495590634,0.0181,0.5089,0.239,3.475,0.006,0.858,3.738,310.995308463367,174.239354070977,"Soc-Dem"
"571","NOR","Norway",2002,43.865,22.925,0,2.381,0.437,1.272,0.189,30.828,0,42.137,0.739492426408788,0.0181,0.509,0.239,3.475,0.006,0.859,4.022,315.279446109331,195.914852576467,"Soc-Dem"
"572","NOR","Norway",2007,48.057,20.711,0,2.694,0.564,1.307,0.261,28.537,0,41.831,0.743320873613129,0.0173,0.5148,0.2444,3.475,0.006,0.862,2.493,358.440508422031,402.643260487572,"Soc-Dem"
"573","NOR","Norway",2004,46.586,21.705,0,2.526,0.468,1.318,0.22,29.182,0,42.197,0.741459063625143,0.0177,0.5118,0.2416,3.475,0.006,0.859,4.256,331.035320863904,265.268662473297,"Soc-Dem"
"574","NOR","Norway",2005,49.292,20.45,0,2.535,0.511,1.264,0.209,27.724,0,42.399,0.74263154644234,0.0174,0.5136,0.2434,3.475,0.006,0.861,4.381,339.924026041128,309.978579743888,"Soc-Dem"
"575","NOR","Norway",2006,50.207,19.913,0,2.478,0.516,1.223,0.218,27.402,0,42.544,0.744048054476025,0.0171,0.5157,0.2454,3.475,0.006,0.862,3.399,348.291164617133,346.915160681708,"Soc-Dem"
"576","NOR","Norway",2011,48.855,22.107,0,2.542,0.646,1.173,0.15,26.496,0,41.664,0.733761038047419,0.0211,0.5049,0.2332,3.475,0.006,0.87,3.215,359.894719437842,501.360549669404,"Soc-Dem"
"577","NOR","Norway",2013,45.644,23.916,0,2.847,0.726,1.339,0.184,27.594,0,39.571,0.713837899848158,0.0319,0.4908,0.2192,3.475,0.006,0.856,3.423,373.433130102304,526.014468085106,"Soc-Dem"
"578","NZL","New Zealand",2009,56.9,0,0,6.483,6.342,0,0.003,36.602,0.015,30.228,0.72226236660866,0.0473,0.5602,0.2241,2.754,0.009,0.852,6.121,151.680906570896,121.373602348679,"Liberal"
"579","NZL","New Zealand",2011,53.034,0,0,6.646,6.509,0,0,40.312,0.008,30.079,0.725122941320961,0.0469,0.5651,0.2309,2.754,0.009,0.849,6.491,157.324825746613,168.291357111739,"Liberal"
"580","NZL","New Zealand",2012,54.865,0,0,6.336,6.215,0,0,38.795,0.004,31.635,0.72733459252305,0.0465,0.5687,0.2345,2.754,0.009,0.848,6.931,160.900868564654,176.206659722524,"Liberal"
"581","NZL","New Zealand",2013,54.601,0,0,6.352,6.223,0,0,39.043,0.004,30.46,0.724430332325966,0.0472,0.5644,0.2287,2.754,0.009,0.841,5.839,165.349650447184,190.906575136003,"Liberal"
"582","NZL","New Zealand",2015,54.876,0,0,6.191,6.088,0,0,38.931,0.002,31.491,0.725008021607749,0.0469,0.5651,0.2288,2.754,0.009,0.839,5.415,178.064471137921,178.064471137921,"Liberal"
"583","NZL","New Zealand",2016,55.595,0,0,6.075,5.984,0,0,38.322,0.008,31.405,0.724406211551667,0.0469,0.5639,0.2269,2.754,0.009,0.839,5.147,184.8340515002,188.838342527975,"Liberal"
"584","NZL","New Zealand",2017,55.608,0,0,5.976,5.86,0,0,38.415,0.001,31.316,0.725845359469062,0.0467,0.5664,0.2297,2.754,0.009,0.838,4.736,191.348367300685,206.556258844567,"Liberal"
"585","NZL","New Zealand",2018,56.305,0,0,5.844,5.739,0,0,37.849,0.002,32.18,0.72589023089607,0.0467,0.5665,0.2297,2.754,0.009,0.843,4.335,198.09374779895,211.886686924483,"Liberal"
"586","NZL","New Zealand",2019,55.123,0,0,6.16,6.059,0,0,38.715,0.002,31.397,0.725704949611128,0.0467,0.5662,0.2291,2.317,0.009,0.843,4.109,202.939087501525,213.091987153092,"Liberal"
"587","NZL","New Zealand",2020,56.488,0,0,5.501,5.425,0,0,38.01,0.001,33.703,0.725646909665215,0.0467,0.5661,0.229,2.317,0.009,0.837,4.595,201.612025314249,212.569779569519,"Liberal"
"588","NZL","New Zealand",2021,58.561,0,0,5.547,5.47,0,0,35.892,0.001,34.569,0.725384797638384,0.0467,0.5657,0.228,2.317,0.008,0.827,3.776,212.03102704022,255.551704625831,"Liberal"
"589","NZL","New Zealand",2007,62.936,0,0,5.335,5.187,0,0.005,31.68,0.048,33.92,0.721183941137113,0.0474,0.5581,0.2221,2.754,0.009,0.833,3.661,153.712092609704,137.188946865584,"Liberal"
"590","NZL","New Zealand",2008,60.335,0,0,5.907,5.761,0,0.002,33.745,0.013,32.922,0.722225720476672,0.0473,0.5601,0.2257,2.754,0.009,0.836,4.167,151.851082480517,133.131369930414,"Liberal"
"591","NZL","New Zealand",2010,53.754,0,0,6.61,6.469,0,0.003,39.628,0.008,30.298,0.723191960203309,0.0472,0.5618,0.2275,2.754,0.009,0.851,6.557,153.905688035008,146.517541181254,"Liberal"
"592","NZL","New Zealand",1995,61.255,0,0,5.372,4.741,0,0.009,33.373,0,35.569,0.72397194421022,0.0471,0.5633,0.226,2.754,0.009,0.823,6.461,102.833295559546,63.9187035069075,"Liberal"
"593","NZL","New Zealand",1996,59.428,0,0,5.566,5.035,0,0,35.006,0,33.761,0.722768146553577,0.0472,0.5613,0.2241,2.754,0.009,0.824,6.29,106.551412681532,70.1408352990148,"Liberal"
"594","NZL","New Zealand",1997,59.786,0,0,5.394,4.871,0,0,34.82,0,33.903,0.724092475491958,0.047,0.5633,0.226,2.754,0.009,0.836,6.857,108.766826478844,66.0751434154952,"Liberal"
"595","NZL","New Zealand",2000,60.005,0,0,5.311,5.153,0,0.005,34.684,0,32.536,0.72311916246845,0.0472,0.5618,0.2247,2.754,0.009,0.834,6.13,118.917293537196,52.6232819567031,"Liberal"
"596","NZL","New Zealand",2001,59.135,0,0,5.226,5.079,0,0.002,35.639,0,31.961,0.72430219540334,0.0471,0.564,0.2265,2.754,0.009,0.834,5.433,122.973421433428,53.8724259166248,"Liberal"
"597","NZL","New Zealand",2002,59.754,0,0,5.123,5.013,0,0.002,35.123,0,33.241,0.724300760227123,0.0471,0.5639,0.2264,2.754,0.009,0.834,5.282,128.770342579194,66.6277293114495,"Liberal"
"598","NZL","New Zealand",2003,59.611,0,0,5.124,5.006,0,0.004,35.264,0,33.166,0.724853364446943,0.0468,0.5651,0.2274,2.754,0.009,0.834,4.745,134.859217908262,88.2508855502626,"Liberal"
"599","NZL","New Zealand",2004,61.126,0,0,5.036,4.912,0,0.004,33.838,0,34.201,0.725080827349785,0.0469,0.5653,0.2276,2.754,0.009,0.834,4.005,140.373553234889,103.905210084034,"Liberal"
"600","NZL","New Zealand",2005,62.972,0,0,4.904,4.759,0,0.005,32.1,0.024,36.091,0.72298269215662,0.0472,0.5617,0.2245,2.754,0.009,0.834,3.807,145.080721769905,114.720129550095,"Liberal"
"601","NZL","New Zealand",2006,62.135,0,0,5.179,5.027,0,0.003,32.662,0.024,35.297,0.720653356901124,0.0477,0.5577,0.221,2.754,0.009,0.833,3.857,149.140752802524,111.538810712665,"Liberal"
"602","NZL","New Zealand",2014,54.586,0,0,6.256,6.126,0,0,39.155,0.003,31.193,0.724549339663042,0.0471,0.5644,0.2286,2.754,0.009,0.839,5.428,171.650855837794,201.313497220917,"Liberal"
"603","NZL","New Zealand",1999,58,0,0,5.836,5.674,0,0.005,36.164,0,32.324,0.726645796930839,0.0467,0.5684,0.2306,2.754,0.009,0.835,7.023,115.598075977615,58.7622606258758,"Liberal"
"604","NZL","New Zealand",1998,58.072,0,0,5.616,5.339,0,0.009,36.311,0,32.28,0.72648383442008,0.0466,0.5678,0.2301,2.754,0.009,0.836,7.718,109.701234679824,56.2271698510448,"Liberal"
"605","POL","Poland",2011,19.974,34.968,0.839,4.032,3.511,0,0.056,40.057,0.13,32.067,0.849318141158648,-0.0157,0.6141,0.2552,2.64,0.111,0.829,9.632,429.806605650617,524.374183218309,"East"
"606","POL","Poland",2000,20.431,39.175,0.662,4.302,3.416,0,0.07,35.311,0.119,32.872,0.841546804731166,-0.0145,0.6006,0.2387,2.44,0.11,0.806,16.314,280.975991510811,172.220451786957,"East"
